player_id,trait,data_class
LV_DT_07,Clutch Performer,MODELED
LV_DT_08,Slow Starter,MODELED
LV_LB_01,Practice Squad Grinder,MODELED
LV_LB_02,Late Bloomer,MODELED
LV_LB_02,Locker Room Leader,MODELED
LV_LB_02,Clutch Performer,MODELED
LV_LB_03,Locker Room Leader,MODELED
LV_LB_03,Scheme Dependent,MODELED
LV_LB_03,Big Game Hunter,MODELED
LV_LB_04,Practice Squad Grinder,MODELED
LV_LB_05,Coach's Son,MODELED
LV_LB_06,Big Game Hunter,MODELED
LV_LB_07,Late Bloomer,MODELED
LV_LB_07,High Motor,MODELED
LV_LB_08,Film Junkie,MODELED
LV_LB_08,Scheme Dependent,MODELED
LV_CB_01,Clutch Performer,MODELED
LV_CB_01,Weight Room Warrior,MODELED
LV_CB_01,Slow Starter,MODELED
LV_CB_02,Ironman,MODELED
LV_CB_03,Injury Prone,MODELED
LV_CB_04,Big Game Hunter,MODELED
LV_CB_05,Film Junkie,MODELED
LV_CB_07,Locker Room Leader,MODELED
LV_CB_07,High Motor,MODELED
LV_CB_09,Coach's Son,MODELED
LV_CB_09,Big Game Hunter,MODELED
LV_CB_11,Ironman,MODELED
LV_CB_11,Practice Squad Grinder,MODELED
LV_S_01,High Motor,MODELED
LV_S_02,Clutch Performer,MODELED
LV_S_02,Film Junkie,MODELED
LV_S_03,Positional Versatility,MODELED
LV_S_05,Field General,MODELED
LV_S_05,Practice Squad Grinder,MODELED
LV_S_05,Scheme Dependent,MODELED
LV_S_06,High Motor,MODELED
LV_S_06,Film Junkie,MODELED
LV_S_06,Volatile,MODELED
LV_S_06,Injury Prone,MODELED
LV_K_01,Volatile,MODELED
LV_K_01,Field General,MODELED
LV_K_01,Clutch Performer,MODELED
LV_K_02,Special Teams Ace,MODELED
LV_K_02,Clutch Performer,MODELED
LV_P_01,Weight Room Warrior,MODELED
LV_P_02,Practice Squad Grinder,MODELED
LV_LS_01,Special Teams Ace,MODELED
LV_LS_01,Big Game Hunter,MODELED
LAC_QB_01,Special Teams Ace,MODELED
LAC_QB_02,Injury Prone,MODELED
LAC_QB_03,Coach's Son,MODELED
LAC_QB_03,Injury Prone,MODELED
LAC_QB_03,Film Junkie,MODELED
LAC_RB_01,Practice Squad Grinder,MODELED
LAC_RB_01,Injury Prone,MODELED
LAC_RB_01,Locker Room Leader,MODELED
LAC_RB_02,Late Bloomer,MODELED
LAC_RB_02,Ironman,MODELED
LAC_RB_02,Clutch Performer,MODELED
LAC_RB_03,Slow Starter,MODELED
LAC_RB_04,Coach's Son,MODELED
LAC_RB_05,Ironman,MODELED
LAC_FB_01,Slow Starter,MODELED
LAC_WR_02,Clutch Performer,MODELED
LAC_WR_02,Late Bloomer,MODELED
LAC_WR_03,Big Game Hunter,MODELED
LAC_WR_03,Practice Squad Grinder,MODELED
LAC_WR_04,Field General,MODELED
LAC_WR_04,Volatile,MODELED
LAC_WR_04,Injury Prone,MODELED
LAC_WR_05,Locker Room Leader,MODELED
LAC_WR_06,Volatile,MODELED
LAC_WR_08,Field General,MODELED
LAC_WR_08,Practice Squad Grinder,MODELED
LAC_WR_09,Weight Room Warrior,MODELED
LAC_WR_10,Field General,MODELED
LAC_WR_10,Injury Prone,MODELED
LAC_WR_11,Volatile,MODELED
LAC_TE_01,Volatile,MODELED
LAC_TE_01,Weight Room Warrior,MODELED
LAC_TE_02,Big Game Hunter,MODELED
LAC_TE_02,Scheme Dependent,MODELED
LAC_TE_05,Volatile,MODELED
LAC_TE_05,Field General,MODELED
LAC_TE_05,Injury Prone,MODELED
LAC_TE_06,Clutch Performer,MODELED
LAC_TE_06,Weight Room Warrior,MODELED
LAC_TE_06,Volatile,MODELED
LAC_TE_06,Injury Prone,MODELED
LAC_OT_01,Ironman,MODELED
LAC_OT_01,Slow Starter,MODELED
LAC_OT_01,Practice Squad Grinder,MODELED
LAC_OT_02,Ironman,MODELED
LAC_OT_02,Clutch Performer,MODELED
LAC_OT_02,Big Game Hunter,MODELED
LAC_OT_04,Volatile,MODELED
LAC_OT_05,Positional Versatility,MODELED
LAC_OT_05,Special Teams Ace,MODELED
LAC_OT_06,Locker Room Leader,MODELED
LAC_OT_06,Practice Squad Grinder,MODELED
LAC_OG_01,Ironman,MODELED
LAC_OG_04,Injury Prone,MODELED
LAC_OG_04,Slow Starter,MODELED
LAC_OG_04,Coach's Son,MODELED
LAC_OG_05,Late Bloomer,MODELED
LAC_OG_05,Locker Room Leader,MODELED
LAC_OG_06,Practice Squad Grinder,MODELED
LAC_OG_06,Big Game Hunter,MODELED
LAC_C_01,Ironman,MODELED
LAC_C_02,High Motor,MODELED
LAC_C_03,Injury Prone,MODELED
LAC_EDGE_01,Clutch Performer,MODELED
LAC_EDGE_01,Late Bloomer,MODELED
LAC_EDGE_02,Big Game Hunter,MODELED
LAC_EDGE_02,Slow Starter,MODELED
LAC_EDGE_05,Slow Starter,MODELED
LAC_EDGE_05,Late Bloomer,MODELED
LAC_EDGE_05,Scheme Dependent,MODELED
LAC_EDGE_06,Clutch Performer,MODELED
LAC_EDGE_06,Injury Prone,MODELED
LAC_EDGE_07,Weight Room Warrior,MODELED
LAC_EDGE_07,Positional Versatility,MODELED
LAC_EDGE_08,Locker Room Leader,MODELED
LAC_EDGE_08,Clutch Performer,MODELED
LAC_EDGE_08,Big Game Hunter,MODELED
LAC_EDGE_09,Locker Room Leader,MODELED
LAC_EDGE_09,Field General,MODELED
LAC_EDGE_09,Ironman,MODELED
LAC_DT_01,Slow Starter,MODELED
LAC_DT_01,Clutch Performer,MODELED
LAC_DT_02,Film Junkie,MODELED
LAC_DT_04,Clutch Performer,MODELED
LAC_DT_06,Practice Squad Grinder,MODELED
LAC_DT_06,Late Bloomer,MODELED
LAC_DT_07,Scheme Dependent,MODELED
LAC_DT_07,Volatile,MODELED
LAC_DT_07,Big Game Hunter,MODELED
LAC_DT_08,Volatile,MODELED
LAC_DT_08,Ironman,MODELED
LAC_DT_08,High Motor,MODELED
LAC_LB_01,Scheme Dependent,MODELED
LAC_LB_02,Clutch Performer,MODELED
LAC_LB_03,Volatile,MODELED
LAC_LB_03,Ironman,MODELED
LAC_LB_04,Clutch Performer,MODELED
LAC_LB_04,Field General,MODELED
LAC_LB_05,Special Teams Ace,MODELED
LAC_LB_06,Late Bloomer,MODELED
LAC_LB_06,Volatile,MODELED
LAC_LB_06,Locker Room Leader,MODELED
LAC_LB_07,Clutch Performer,MODELED
LAC_CB_01,Practice Squad Grinder,MODELED
LAC_CB_01,High Motor,MODELED
LAC_CB_01,Field General,MODELED
LAC_CB_02,Big Game Hunter,MODELED
LAC_CB_04,Film Junkie,MODELED
LAC_CB_04,Coach's Son,MODELED
LAC_CB_04,Field General,MODELED
LAC_CB_05,Special Teams Ace,MODELED
LAC_CB_05,Positional Versatility,MODELED
LAC_CB_05,Injury Prone,MODELED
LAC_CB_06,Clutch Performer,MODELED
LAC_CB_07,Field General,MODELED
LAC_CB_08,Ironman,MODELED
LAC_CB_08,Practice Squad Grinder,MODELED
LAC_CB_09,Special Teams Ace,MODELED
LAC_CB_09,Slow Starter,MODELED
LAC_CB_10,Big Game Hunter,MODELED
LAC_CB_11,Injury Prone,MODELED
LAC_CB_11,Positional Versatility,MODELED
LAC_S_01,Film Junkie,MODELED
LAC_S_01,Field General,MODELED
LAC_S_01,Clutch Performer,MODELED
LAC_S_02,Volatile,MODELED
LAC_S_02,Scheme Dependent,MODELED
LAC_S_03,Slow Starter,MODELED
LAC_S_03,Big Game Hunter,MODELED
LAC_S_04,Volatile,MODELED
LAC_S_07,Field General,MODELED
LAC_K_01,High Motor,MODELED
LAC_K_02,Positional Versatility,MODELED
LAC_K_02,Injury Prone,MODELED
LAC_P_01,High Motor,MODELED
LAC_P_01,Ironman,MODELED
LAC_P_01,Film Junkie,MODELED
LAC_P_02,Scheme Dependent,MODELED
DAL_QB_01,Practice Squad Grinder,MODELED
DAL_QB_02,High Motor,MODELED
DAL_QB_02,Weight Room Warrior,MODELED
DAL_QB_04,Practice Squad Grinder,MODELED
DAL_QB_04,Weight Room Warrior,MODELED
DAL_RB_05,Special Teams Ace,MODELED
DAL_FB_01,Injury Prone,MODELED
DAL_WR_01,Slow Starter,MODELED
DAL_WR_02,Clutch Performer,MODELED
DAL_WR_04,Practice Squad Grinder,MODELED
DAL_WR_04,Film Junkie,MODELED
DAL_WR_05,Clutch Performer,MODELED
DAL_WR_05,Weight Room Warrior,MODELED
DAL_WR_05,Coach's Son,MODELED
DAL_WR_05,Injury Prone,MODELED
DAL_WR_06,Ironman,MODELED
DAL_WR_07,Coach's Son,MODELED
DAL_WR_07,Slow Starter,MODELED
DAL_WR_08,Ironman,MODELED
DAL_WR_08,Late Bloomer,MODELED
DAL_WR_09,Locker Room Leader,MODELED
DAL_WR_10,Volatile,MODELED
DAL_WR_10,Special Teams Ace,MODELED
DAL_WR_11,Scheme Dependent,MODELED
DAL_TE_02,High Motor,MODELED
DAL_TE_02,Big Game Hunter,MODELED
DAL_TE_03,Coach's Son,MODELED
DAL_TE_03,High Motor,MODELED
DAL_TE_05,Coach's Son,MODELED
DAL_TE_05,Film Junkie,MODELED
DAL_TE_05,High Motor,MODELED
DAL_TE_06,High Motor,MODELED
DAL_TE_06,Locker Room Leader,MODELED
DAL_OT_01,Locker Room Leader,MODELED
DAL_OT_03,Clutch Performer,MODELED
DAL_OT_03,Big Game Hunter,MODELED
DAL_OT_03,Film Junkie,MODELED
DAL_OT_04,Locker Room Leader,MODELED
DAL_OT_04,Big Game Hunter,MODELED
DAL_OT_04,Special Teams Ace,MODELED
DAL_OT_05,Big Game Hunter,MODELED
DAL_OT_05,Ironman,MODELED
DAL_OT_06,Special Teams Ace,MODELED
DAL_OG_01,Locker Room Leader,MODELED
DAL_OG_01,Volatile,MODELED
DAL_OG_03,Slow Starter,MODELED
DAL_OG_04,Scheme Dependent,MODELED
DAL_OG_04,Injury Prone,MODELED
DAL_OG_05,Scheme Dependent,MODELED
DAL_OG_06,Volatile,MODELED
DAL_C_01,Special Teams Ace,MODELED
DAL_C_02,Slow Starter,MODELED
DAL_C_03,Slow Starter,MODELED
DAL_C_03,Volatile,MODELED
DAL_EDGE_01,Film Junkie,MODELED
DAL_EDGE_01,Volatile,MODELED
DAL_EDGE_01,Clutch Performer,MODELED
DAL_EDGE_02,Scheme Dependent,MODELED
DAL_EDGE_02,Film Junkie,MODELED
DAL_EDGE_05,Big Game Hunter,MODELED
DAL_EDGE_05,Scheme Dependent,MODELED
DAL_EDGE_06,Weight Room Warrior,MODELED
DAL_EDGE_06,Scheme Dependent,MODELED
DAL_EDGE_07,Coach's Son,MODELED
DAL_EDGE_08,Special Teams Ace,MODELED
DAL_EDGE_09,Clutch Performer,MODELED
DAL_EDGE_09,Field General,MODELED
DAL_EDGE_09,Late Bloomer,MODELED
DAL_DT_01,Late Bloomer,MODELED
DAL_DT_01,Big Game Hunter,MODELED
DAL_DT_03,Slow Starter,MODELED
DAL_DT_03,Coach's Son,MODELED
DAL_DT_03,Film Junkie,MODELED
DAL_DT_04,Special Teams Ace,MODELED
DAL_DT_05,Practice Squad Grinder,MODELED
DAL_DT_06,Film Junkie,MODELED
DAL_DT_06,Weight Room Warrior,MODELED
DAL_DT_07,Ironman,MODELED
DAL_DT_08,Special Teams Ace,MODELED
DAL_LB_01,Locker Room Leader,MODELED
DAL_LB_03,Scheme Dependent,MODELED
DAL_LB_03,High Motor,MODELED
DAL_LB_03,Positional Versatility,MODELED
DAL_LB_04,Ironman,MODELED
DAL_LB_04,Practice Squad Grinder,MODELED
DAL_LB_04,Special Teams Ace,MODELED
DAL_LB_05,Weight Room Warrior,MODELED
DAL_LB_05,Ironman,MODELED
DAL_LB_06,Special Teams Ace,MODELED
DAL_LB_06,Big Game Hunter,MODELED
DAL_LB_07,Big Game Hunter,MODELED
DAL_LB_07,Practice Squad Grinder,MODELED
DAL_LB_07,High Motor,MODELED
DAL_LB_08,Field General,MODELED
DAL_CB_04,Positional Versatility,MODELED
DAL_CB_04,Injury Prone,MODELED
DAL_CB_04,Ironman,MODELED
DAL_CB_05,Weight Room Warrior,MODELED
DAL_CB_05,Practice Squad Grinder,MODELED
DAL_CB_05,Late Bloomer,MODELED
DAL_CB_07,Ironman,MODELED
DAL_CB_07,Film Junkie,MODELED
DAL_CB_08,Practice Squad Grinder,MODELED
DAL_CB_09,Weight Room Warrior,MODELED
DAL_CB_09,Positional Versatility,MODELED
DAL_CB_10,Field General,MODELED
DAL_CB_10,Injury Prone,MODELED
DAL_CB_11,Field General,MODELED
DAL_CB_11,Slow Starter,MODELED
DAL_S_01,Weight Room Warrior,MODELED
DAL_S_01,Volatile,MODELED
DAL_S_01,Injury Prone,MODELED
DAL_S_02,Weight Room Warrior,MODELED
DAL_S_02,High Motor,MODELED
DAL_S_03,Field General,MODELED
DAL_S_05,Big Game Hunter,MODELED
DAL_S_06,Slow Starter,MODELED
DAL_S_06,Late Bloomer,MODELED
DAL_K_01,High Motor,MODELED
DAL_K_01,Special Teams Ace,MODELED
DAL_K_01,Clutch Performer,MODELED
DAL_K_02,Ironman,MODELED
DAL_K_02,Clutch Performer,MODELED
DAL_K_02,Big Game Hunter,MODELED
DAL_P_01,Field General,MODELED
PHI_QB_01,Clutch Performer,MODELED
PHI_QB_01,Practice Squad Grinder,MODELED
PHI_QB_01,Positional Versatility,MODELED
PHI_QB_02,Scheme Dependent,MODELED
PHI_QB_04,High Motor,MODELED
PHI_QB_04,Ironman,MODELED
PHI_RB_02,Practice Squad Grinder,MODELED
PHI_RB_03,Late Bloomer,MODELED
PHI_RB_03,High Motor,MODELED
PHI_RB_04,High Motor,MODELED
PHI_RB_04,Big Game Hunter,MODELED
PHI_RB_04,Film Junkie,MODELED
PHI_RB_05,Coach's Son,MODELED
PHI_RB_05,Weight Room Warrior,MODELED
PHI_FB_01,Big Game Hunter,MODELED
PHI_WR_01,Late Bloomer,MODELED
PHI_WR_02,Film Junkie,MODELED
PHI_WR_02,Volatile,MODELED
PHI_WR_03,Clutch Performer,MODELED
PHI_WR_04,Practice Squad Grinder,MODELED
PHI_WR_04,Weight Room Warrior,MODELED
PHI_WR_05,Injury Prone,MODELED
PHI_WR_06,Slow Starter,MODELED
PHI_WR_06,Clutch Performer,MODELED
PHI_WR_07,Positional Versatility,MODELED
PHI_WR_07,High Motor,MODELED
PHI_WR_08,Special Teams Ace,MODELED
PHI_WR_08,Injury Prone,MODELED
PHI_WR_08,Coach's Son,MODELED
PHI_WR_09,Ironman,MODELED
PHI_WR_10,Weight Room Warrior,MODELED
PHI_WR_10,Clutch Performer,MODELED
PHI_WR_11,Clutch Performer,MODELED
PHI_TE_01,Late Bloomer,MODELED
PHI_TE_01,Locker Room Leader,MODELED
PHI_TE_02,Weight Room Warrior,MODELED
PHI_TE_02,Locker Room Leader,MODELED
PHI_TE_04,Scheme Dependent,MODELED
PHI_TE_04,Locker Room Leader,MODELED
PHI_TE_04,Coach's Son,MODELED
PHI_TE_05,Volatile,MODELED
PHI_TE_06,Scheme Dependent,MODELED
PHI_TE_06,Volatile,MODELED
PHI_TE_06,Clutch Performer,MODELED
PHI_OT_01,Positional Versatility,MODELED
PHI_OT_03,Coach's Son,MODELED
PHI_OT_03,Field General,MODELED
PHI_OT_05,Coach's Son,MODELED
PHI_OT_06,Coach's Son,MODELED
PHI_OG_01,Ironman,MODELED
PHI_OG_01,Clutch Performer,MODELED
PHI_OG_01,Special Teams Ace,MODELED
PHI_OG_02,Injury Prone,MODELED
PHI_OG_03,Big Game Hunter,MODELED
PHI_OG_03,Locker Room Leader,MODELED
PHI_OG_03,Slow Starter,MODELED
PHI_OG_04,Ironman,MODELED
PHI_OG_04,Coach's Son,MODELED
PHI_OG_05,Scheme Dependent,MODELED
PHI_OG_06,Coach's Son,MODELED
PHI_C_01,Ironman,MODELED
PHI_C_02,Ironman,MODELED
PHI_C_03,Injury Prone,MODELED
PHI_EDGE_01,Late Bloomer,MODELED
PHI_EDGE_01,Field General,MODELED
PHI_EDGE_02,Film Junkie,MODELED
PHI_EDGE_03,Ironman,MODELED
PHI_EDGE_03,Late Bloomer,MODELED
PHI_EDGE_03,Volatile,MODELED
PHI_EDGE_03,Injury Prone,MODELED
PHI_EDGE_05,Coach's Son,MODELED
PHI_EDGE_05,Scheme Dependent,MODELED
PHI_EDGE_07,Clutch Performer,MODELED
PHI_EDGE_08,Practice Squad Grinder,MODELED
PHI_EDGE_08,Slow Starter,MODELED
PHI_EDGE_09,Clutch Performer,MODELED
PHI_EDGE_09,Special Teams Ace,MODELED
PHI_DT_02,Field General,MODELED
PHI_DT_02,Film Junkie,MODELED
PHI_DT_03,Late Bloomer,MODELED
PHI_DT_03,Positional Versatility,MODELED
PHI_DT_03,Injury Prone,MODELED
PHI_DT_04,Practice Squad Grinder,MODELED
PHI_DT_05,Film Junkie,MODELED
PHI_DT_06,Scheme Dependent,MODELED
PHI_DT_06,Late Bloomer,MODELED
PHI_DT_07,Big Game Hunter,MODELED
PHI_DT_08,Slow Starter,MODELED
PHI_DT_08,Field General,MODELED
PHI_DT_08,Ironman,MODELED
PHI_LB_04,Slow Starter,MODELED
PHI_LB_05,Practice Squad Grinder,MODELED
PHI_LB_05,Slow Starter,MODELED
PHI_LB_06,Weight Room Warrior,MODELED
PHI_LB_06,Injury Prone,MODELED
PHI_LB_06,Coach's Son,MODELED
PHI_LB_07,Big Game Hunter,MODELED
PHI_LB_08,Scheme Dependent,MODELED
PHI_CB_01,High Motor,MODELED
PHI_CB_01,Volatile,MODELED
PHI_CB_02,Clutch Performer,MODELED
PHI_CB_03,Practice Squad Grinder,MODELED
PHI_CB_03,Positional Versatility,MODELED
PHI_CB_04,Big Game Hunter,MODELED
PHI_CB_04,Clutch Performer,MODELED
PHI_CB_05,Clutch Performer,MODELED
PHI_CB_05,Scheme Dependent,MODELED
PHI_CB_07,Locker Room Leader,MODELED
PHI_CB_08,Positional Versatility,MODELED
PHI_CB_08,Injury Prone,MODELED
PHI_CB_09,Field General,MODELED
PHI_CB_10,Big Game Hunter,MODELED
PHI_CB_11,Film Junkie,MODELED
PHI_CB_11,High Motor,MODELED
PHI_S_01,Injury Prone,MODELED
PHI_S_02,Clutch Performer,MODELED
PHI_S_02,Locker Room Leader,MODELED
PHI_S_03,High Motor,MODELED
PHI_S_04,High Motor,MODELED
PHI_S_04,Injury Prone,MODELED
PHI_S_04,Big Game Hunter,MODELED
PHI_S_05,Slow Starter,MODELED
PHI_S_05,Scheme Dependent,MODELED
PHI_S_05,Film Junkie,MODELED
PHI_S_06,Slow Starter,MODELED
PHI_S_06,Injury Prone,MODELED
PHI_S_07,Special Teams Ace,MODELED
PHI_K_01,Injury Prone,MODELED
PHI_K_01,Late Bloomer,MODELED
PHI_K_02,Late Bloomer,MODELED
PHI_K_02,Ironman,MODELED
PHI_K_02,High Motor,MODELED
PHI_P_01,Field General,MODELED
PHI_P_01,Slow Starter,MODELED
PHI_P_02,Locker Room Leader,MODELED
WAS_QB_02,Locker Room Leader,MODELED
WAS_QB_02,Weight Room Warrior,MODELED
WAS_QB_03,Late Bloomer,MODELED
WAS_QB_04,Ironman,MODELED
WAS_RB_01,Film Junkie,MODELED
WAS_RB_02,Coach's Son,MODELED
WAS_RB_02,Special Teams Ace,MODELED
WAS_RB_02,Weight Room Warrior,MODELED
WAS_RB_03,Clutch Performer,MODELED
WAS_RB_03,Late Bloomer,MODELED
WAS_RB_04,Big Game Hunter,MODELED
WAS_RB_04,Coach's Son,MODELED
WAS_RB_04,Film Junkie,MODELED
WAS_RB_05,High Motor,MODELED
WAS_RB_05,Field General,MODELED
WAS_FB_01,Film Junkie,MODELED
WAS_FB_01,Field General,MODELED
WAS_FB_01,Slow Starter,MODELED
WAS_WR_01,Scheme Dependent,MODELED
WAS_WR_01,Field General,MODELED
WAS_WR_01,Ironman,MODELED
WAS_WR_03,Practice Squad Grinder,MODELED
WAS_WR_04,Special Teams Ace,MODELED
WAS_WR_04,Locker Room Leader,MODELED
WAS_WR_05,Big Game Hunter,MODELED
WAS_WR_06,High Motor,MODELED
WAS_WR_07,Ironman,MODELED
WAS_WR_08,High Motor,MODELED
WAS_WR_08,Scheme Dependent,MODELED
WAS_WR_08,Positional Versatility,MODELED
WAS_WR_09,Big Game Hunter,MODELED
WAS_WR_09,Ironman,MODELED
WAS_WR_11,Volatile,MODELED
WAS_WR_11,Big Game Hunter,MODELED
WAS_TE_01,Positional Versatility,MODELED
WAS_TE_02,Film Junkie,MODELED
WAS_TE_02,Ironman,MODELED
WAS_TE_02,Scheme Dependent,MODELED
WAS_TE_03,Scheme Dependent,MODELED
WAS_TE_03,Practice Squad Grinder,MODELED
WAS_TE_03,Injury Prone,MODELED
WAS_TE_04,Clutch Performer,MODELED
WAS_TE_04,Coach's Son,MODELED
WAS_TE_05,Locker Room Leader,MODELED
WAS_OT_02,Big Game Hunter,MODELED
WAS_OT_02,Practice Squad Grinder,MODELED
WAS_OT_02,Clutch Performer,MODELED
WAS_OT_03,Injury Prone,MODELED
WAS_OT_04,Positional Versatility,MODELED
WAS_OT_04,High Motor,MODELED
WAS_OT_05,Coach's Son,MODELED
WAS_OT_05,Field General,MODELED
WAS_OT_06,Clutch Performer,MODELED
WAS_OG_01,Weight Room Warrior,MODELED
WAS_OG_02,Slow Starter,MODELED
WAS_OG_02,Ironman,MODELED
WAS_OG_02,Big Game Hunter,MODELED
WAS_OG_03,Coach's Son,MODELED
WAS_OG_04,Slow Starter,MODELED
WAS_OG_04,High Motor,MODELED
WAS_OG_05,Scheme Dependent,MODELED
WAS_OG_06,Film Junkie,MODELED
WAS_OG_06,Positional Versatility,MODELED
WAS_OG_06,Late Bloomer,MODELED
WAS_C_01,Practice Squad Grinder,MODELED
WAS_C_01,Scheme Dependent,MODELED
WAS_C_03,Volatile,MODELED
WAS_C_03,Positional Versatility,MODELED
WAS_C_03,Ironman,MODELED
WAS_EDGE_01,Film Junkie,MODELED
WAS_EDGE_01,Late Bloomer,MODELED
WAS_EDGE_02,Clutch Performer,MODELED
WAS_EDGE_03,Volatile,MODELED
WAS_EDGE_06,Scheme Dependent,MODELED
WAS_EDGE_06,Positional Versatility,MODELED
WAS_EDGE_07,Clutch Performer,MODELED
WAS_EDGE_07,Injury Prone,MODELED
WAS_EDGE_08,Injury Prone,MODELED
WAS_EDGE_08,Big Game Hunter,MODELED
WAS_EDGE_08,Weight Room Warrior,MODELED
WAS_EDGE_09,Clutch Performer,MODELED
WAS_EDGE_09,High Motor,MODELED
WAS_EDGE_09,Weight Room Warrior,MODELED
WAS_DT_01,Slow Starter,MODELED
WAS_DT_03,Field General,MODELED
WAS_DT_03,Scheme Dependent,MODELED
WAS_DT_04,Late Bloomer,MODELED
WAS_DT_04,Clutch Performer,MODELED
WAS_DT_06,Locker Room Leader,MODELED
WAS_DT_06,Film Junkie,MODELED
WAS_DT_07,Film Junkie,MODELED
WAS_DT_07,Ironman,MODELED
WAS_DT_08,Scheme Dependent,MODELED
WAS_DT_08,Clutch Performer,MODELED
WAS_DT_08,High Motor,MODELED
WAS_LB_01,Film Junkie,MODELED
WAS_LB_01,Weight Room Warrior,MODELED
WAS_LB_01,Field General,MODELED
WAS_LB_02,Injury Prone,MODELED
WAS_LB_02,Practice Squad Grinder,MODELED
WAS_LB_03,Clutch Performer,MODELED
WAS_LB_05,Clutch Performer,MODELED
WAS_LB_05,Coach's Son,MODELED
WAS_LB_07,Clutch Performer,MODELED
WAS_LB_07,Ironman,MODELED
WAS_LB_07,Big Game Hunter,MODELED
WAS_LB_08,High Motor,MODELED
WAS_LB_08,Special Teams Ace,MODELED
WAS_CB_02,Weight Room Warrior,MODELED
WAS_CB_04,Clutch Performer,MODELED
WAS_CB_06,Film Junkie,MODELED
WAS_CB_07,Volatile,MODELED
WAS_CB_07,Ironman,MODELED
WAS_CB_08,Field General,MODELED
WAS_CB_08,Ironman,MODELED
WAS_CB_09,Late Bloomer,MODELED
WAS_CB_10,Practice Squad Grinder,MODELED
WAS_CB_10,Scheme Dependent,MODELED
WAS_CB_11,Ironman,MODELED
WAS_CB_11,Big Game Hunter,MODELED
WAS_CB_11,Special Teams Ace,MODELED
WAS_S_01,Positional Versatility,MODELED
WAS_S_01,Scheme Dependent,MODELED
WAS_S_03,Coach's Son,MODELED
WAS_S_04,Clutch Performer,MODELED
WAS_S_05,Positional Versatility,MODELED
WAS_S_05,Weight Room Warrior,MODELED
WAS_S_05,Slow Starter,MODELED
WAS_S_06,Clutch Performer,MODELED
WAS_S_06,Late Bloomer,MODELED
WAS_S_07,Coach's Son,MODELED
WAS_S_07,Locker Room Leader,MODELED
WAS_S_07,Volatile,MODELED
WAS_K_01,Practice Squad Grinder,MODELED
WAS_K_01,Film Junkie,MODELED
WAS_K_02,Slow Starter,MODELED
WAS_K_02,Ironman,MODELED
WAS_K_02,Scheme Dependent,MODELED
WAS_P_01,Injury Prone,MODELED
WAS_P_01,Slow Starter,MODELED
WAS_LS_01,Special Teams Ace,MODELED
NYG_QB_01,Weight Room Warrior,MODELED
NYG_QB_01,Locker Room Leader,MODELED
NYG_QB_02,Film Junkie,MODELED
NYG_QB_02,Locker Room Leader,MODELED
NYG_QB_02,Clutch Performer,MODELED
NYG_QB_03,Film Junkie,MODELED
NYG_QB_04,Positional Versatility,MODELED
NYG_QB_04,Slow Starter,MODELED
NYG_QB_04,Field General,MODELED
NYG_RB_02,Locker Room Leader,MODELED
NYG_RB_04,Locker Room Leader,MODELED
NYG_RB_04,Practice Squad Grinder,MODELED
NYG_RB_04,Scheme Dependent,MODELED
NYG_FB_01,Big Game Hunter,MODELED
NYG_WR_01,Late Bloomer,MODELED
NYG_WR_02,Scheme Dependent,MODELED
NYG_WR_02,Positional Versatility,MODELED
NYG_WR_02,Locker Room Leader,MODELED
NYG_WR_05,Big Game Hunter,MODELED
NYG_WR_05,Special Teams Ace,MODELED
NYG_WR_06,Injury Prone,MODELED
NYG_WR_06,Clutch Performer,MODELED
NYG_WR_07,Scheme Dependent,MODELED
NYG_WR_07,Injury Prone,MODELED
NYG_WR_10,Ironman,MODELED
NYG_WR_10,High Motor,MODELED
NYG_WR_11,Injury Prone,MODELED
NYG_WR_11,Locker Room Leader,MODELED
NYG_WR_11,Slow Starter,MODELED
NYG_TE_01,Late Bloomer,MODELED
NYG_TE_01,Locker Room Leader,MODELED
NYG_TE_02,Big Game Hunter,MODELED
NYG_TE_03,Slow Starter,MODELED
NYG_TE_03,Scheme Dependent,MODELED
NYG_TE_04,Weight Room Warrior,MODELED
NYG_TE_04,Coach's Son,MODELED
NYG_TE_04,Field General,MODELED
NYG_TE_05,Film Junkie,MODELED
NYG_TE_05,Late Bloomer,MODELED
NYG_TE_05,Field General,MODELED
NYG_TE_06,Injury Prone,MODELED
NYG_TE_06,Positional Versatility,MODELED
NYG_OT_01,High Motor,MODELED
NYG_OT_01,Special Teams Ace,MODELED
NYG_OT_01,Coach's Son,MODELED
NYG_OT_04,Injury Prone,MODELED
NYG_OT_04,Big Game Hunter,MODELED
NYG_OT_04,Film Junkie,MODELED
NYG_OT_05,Slow Starter,MODELED
NYG_OT_05,Late Bloomer,MODELED
NYG_OT_06,Practice Squad Grinder,MODELED
NYG_OG_01,Ironman,MODELED
NYG_OG_01,Positional Versatility,MODELED
NYG_OG_01,Film Junkie,MODELED
NYG_OG_02,Injury Prone,MODELED
NYG_OG_02,Field General,MODELED
NYG_OG_02,Scheme Dependent,MODELED
NYG_OG_03,Big Game Hunter,MODELED
NYG_OG_03,Ironman,MODELED
NYG_OG_03,Clutch Performer,MODELED
NYG_OG_04,Volatile,MODELED
NYG_OG_05,Film Junkie,MODELED
NYG_OG_06,Volatile,MODELED
NYG_OG_06,Locker Room Leader,MODELED
