player_id,display_name,team_id,position,position_group,jersey_number,height_inches,weight_lbs,age,experience_years,college_id,college_name,draft_year,draft_round,draft_pick_in_round,draft_overall_pick,draft_status,rookie_flag,roster_status,designation,depth_rank,role_tier,overall_rating,potential_rating,data_class
NO_RB_05,Omari Chidozie,NO,RB,Backfield,14,69,212,23,1,COL0253,Bramblewood State,2025,5,13,141,DRAFTED,0,CAMP_BODY,NONE,5,CAMP,55,60,GENERATED
NO_FB_01,Wyatt Dorsett,NO,FB,Backfield,36,71,249,22,1,COL0136,Larkspur Tech,2025,1,26,26,DRAFTED,0,ACTIVE,DAY_TO_DAY,1,STARTER,79,83,GENERATED
NO_WR_01,Kasimir Serrano,NO,WR,Receiver,84,69,187,23,2,COL0193,Pinehurst Valley A&M,2024,2,17,49,DRAFTED,0,ACTIVE,DAY_TO_DAY,1,STARTER,77,77,GENERATED
NO_WR_02,Mason Ravenel,NO,WR,Receiver,51,71,186,37,13,COL0244,Talbot Institute,2013,3,15,79,DRAFTED,0,ACTIVE,NONE,2,STARTER,78,84,GENERATED
NO_WR_03,Maddox Steinkuhler,NO,WR,Receiver,11,72,211,29,7,COL0004,Calderwood A&M,2019,1,28,28,DRAFTED,0,ACTIVE,NONE,3,STARTER,78,83,GENERATED
NO_WR_04,Trenton Vaitai,NO,WR,Receiver,93,73,202,23,1,COL0123,Falcon Ridge A&M,2025,,,,UNDRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,70,82,GENERATED
NO_WR_05,Dorian Ashby,NO,WR,Receiver,98,69,198,24,3,COL0131,Emberton College,2023,3,29,93,DRAFTED,0,ACTIVE,SUSPENDED,5,ROTATIONAL,70,80,GENERATED
NO_WR_06,Judah Dobbins,NO,WR,Receiver,97,73,203,25,3,COL0107,Quarry Hill University,2023,3,19,83,DRAFTED,0,ACTIVE,IR,6,ROTATIONAL,67,69,GENERATED
NO_WR_07,Emmett Lovelace,NO,WR,Receiver,68,72,202,29,6,COL0158,Granite Bay A&M,2020,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,7,DEPTH,74,74,GENERATED
NO_WR_08,Brennan Pastrana,NO,WR,Receiver,39,71,174,22,0,COL0180,Mount Verity College,2026,6,13,173,DRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,8,DEPTH,61,71,GENERATED
NO_WR_09,Marshall Delacruz,NO,WR,Receiver,61,76,208,25,3,COL0260,Eastvale State,2023,5,26,154,DRAFTED,0,CAMP_BODY,NONE,9,CAMP,60,66,GENERATED
NO_WR_10,Tomas Rochell,NO,WR,Receiver,46,75,201,27,4,COL0252,Winslow State Tech,2022,7,18,210,DRAFTED,0,CAMP_BODY,DAY_TO_DAY,10,CAMP,50,50,GENERATED
NO_WR_11,Travon Vaughters,NO,WR,Receiver,50,72,213,24,1,COL0116,Kingsbridge A&M,2025,6,15,175,DRAFTED,0,CAMP_BODY,NONE,11,CAMP,55,63,GENERATED
NO_TE_01,Kaleo Sylvester,NO,TE,Receiver,64,77,237,25,2,COL0168,Sablewood State Tech,2024,2,6,38,DRAFTED,0,ACTIVE,NONE,1,STARTER,75,77,GENERATED
NO_TE_02,Lucian Cantrell,NO,TE,Receiver,69,78,243,25,1,COL0113,Kingsbridge State,2025,2,16,48,DRAFTED,0,ACTIVE,NONE,2,ROTATIONAL,77,79,GENERATED
NO_TE_03,Lance Dombrowski,NO,TE,Receiver,7,78,258,24,3,COL0192,Pinehurst Valley Tech,2023,,,,UNDRAFTED,0,ACTIVE,IR,3,ROTATIONAL,73,82,GENERATED
NO_TE_04,Omari Pinnock,NO,TE,Receiver,19,76,248,25,2,COL0149,Cedar Falls University,2024,7,30,222,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,4,DEPTH,60,66,GENERATED
NO_TE_05,Shepard Broadwater,NO,TE,Receiver,83,74,235,21,0,COL0205,Lakemont University,2026,5,32,160,DRAFTED,1,CAMP_BODY,NONE,5,CAMP,57,68,GENERATED
NO_TE_06,Clay Brisco,NO,TE,Receiver,28,77,251,23,0,COL0239,Talbot State,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,6,CAMP,53,60,GENERATED
NO_OT_01,Merle Zabransky,NO,OT,O-Line,71,79,294,36,13,COL0111,Quarry Hill Institute,2013,3,9,73,DRAFTED,0,ACTIVE,NONE,1,STARTER,79,79,GENERATED
NO_OT_02,Joaquin Drayton,NO,OT,O-Line,42,77,310,27,3,COL0146,Whitepine Institute,2023,1,17,17,DRAFTED,0,ACTIVE,IR,2,STARTER,93,93,GENERATED
NO_OT_03,Kenzo Wrighster,NO,OT,O-Line,13,78,325,26,3,COL0172,Harrowgate A&M,2023,5,26,154,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,70,76,GENERATED
NO_OT_04,Morgan Hufanga,NO,OT,O-Line,16,79,317,37,13,COL0090,Westmoor Institute,2013,1,28,28,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,76,78,GENERATED
NO_OT_05,Sherman Threadgill,NO,OT,O-Line,73,77,311,23,1,COL0179,Mount Verity A&M,2025,5,14,142,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,5,DEPTH,62,67,GENERATED
NO_OT_06,Harrison Carlisle,NO,OT,O-Line,77,77,327,23,0,COL0042,Kelvinridge State Tech,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,6,CAMP,57,64,GENERATED
NO_OG_01,Kenji Sarratt,NO,OG,O-Line,18,75,320,31,8,COL0001,Calderwood State,2018,1,32,32,DRAFTED,0,ACTIVE,NONE,1,STARTER,80,81,GENERATED
NO_OG_02,Colton Buckner,NO,OG,O-Line,35,72,323,25,2,COL0136,Larkspur Tech,2024,2,4,36,DRAFTED,0,ACTIVE,NONE,2,STARTER,73,80,GENERATED
NO_OG_03,Dante Valdejuli,NO,OG,O-Line,25,76,316,23,0,COL0199,Copper Creek Tech,2026,6,29,189,DRAFTED,1,ACTIVE,NONE,3,ROTATIONAL,70,73,GENERATED
NO_OG_04,Vito Upshaw,NO,OG,O-Line,49,75,318,32,8,COL0212,Ravensburg University,2018,,,,UNDRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,78,78,GENERATED
NO_OG_05,Basil Rombach,NO,OG,O-Line,44,75,328,26,4,COL0218,Foxcroft State,2022,5,6,134,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,5,DEPTH,69,73,GENERATED
NO_OG_06,Rashad Beauchamp,NO,OG,O-Line,4,73,333,23,1,COL0124,Falcon Ridge College,2025,7,29,221,DRAFTED,0,CAMP_BODY,NONE,6,CAMP,61,67,GENERATED
NO_C_01,Rafferty Timmerman,NO,C,O-Line,60,74,318,29,6,COL0135,Larkspur University,2020,2,30,62,DRAFTED,0,ACTIVE,NONE,1,STARTER,86,87,GENERATED
NO_C_02,Sherman Pellegrini,NO,C,O-Line,2,73,303,27,3,COL0244,Talbot Institute,2023,,,,UNDRAFTED,0,ACTIVE,NONE,2,ROTATIONAL,77,77,GENERATED
NO_C_03,Kwame Metellus,NO,C,O-Line,53,76,292,23,1,COL0148,Cedar Falls State,2025,7,1,193,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,3,DEPTH,71,75,GENERATED
NO_EDGE_01,Julius Willingham,NO,EDGE,Front Seven,8,77,259,36,12,COL0049,Northcrest State Tech,2014,1,22,22,DRAFTED,0,ACTIVE,NONE,1,STARTER,84,92,GENERATED
NO_EDGE_02,Tadeo Kaufusi,NO,EDGE,Front Seven,96,78,270,31,8,COL0016,Ashfield University,2018,2,6,38,DRAFTED,0,ACTIVE,NONE,2,STARTER,90,95,GENERATED
NO_EDGE_03,Slade Camarillo,NO,EDGE,Front Seven,37,75,263,22,0,COL0083,Iron Gate Institute,2026,2,9,41,DRAFTED,1,ACTIVE,NONE,3,ROTATIONAL,72,77,GENERATED
NO_EDGE_04,Salvatore Ahearn,NO,EDGE,Front Seven,41,74,252,24,1,COL0196,Pinehurst Valley State Tech,2025,3,17,81,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,75,80,GENERATED
NO_EDGE_05,Peyson Stroman,NO,EDGE,Front Seven,21,75,253,25,3,COL0148,Cedar Falls State,2023,5,16,144,DRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,73,73,GENERATED
NO_EDGE_06,Conrad Calderón,NO,EDGE,Front Seven,24,75,270,23,1,COL0196,Pinehurst Valley State Tech,2025,6,25,185,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,6,DEPTH,69,76,GENERATED
NO_EDGE_07,Mack Lovelace,NO,EDGE,Front Seven,3,72,275,25,2,COL0193,Pinehurst Valley A&M,2024,7,32,224,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,7,DEPTH,62,65,GENERATED
NO_EDGE_08,Madden Thackeray,NO,EDGE,Front Seven,27,77,270,23,2,COL0215,Ravensburg College,2024,,,,UNDRAFTED,0,CAMP_BODY,NONE,8,CAMP,56,62,GENERATED
NO_EDGE_09,Damon Bancroft,NO,EDGE,Front Seven,88,75,262,24,1,COL0097,Bellhaven Institute,2025,,,,UNDRAFTED,0,CAMP_BODY,NONE,9,CAMP,51,56,GENERATED
NO_DT_01,Peyton Simmerman,NO,DT,Front Seven,91,75,334,25,3,COL0124,Falcon Ridge College,2023,4,16,112,DRAFTED,0,ACTIVE,NONE,1,STARTER,76,76,GENERATED
NO_DT_02,Kareem Mathurin,NO,DT,Front Seven,40,76,306,28,4,COL0090,Westmoor Institute,2022,2,15,47,DRAFTED,0,ACTIVE,NONE,2,STARTER,82,84,GENERATED
NO_DT_03,Stefano Rademacher,NO,DT,Front Seven,55,74,309,25,1,COL0181,Mount Verity Institute,2025,,,,UNDRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,62,64,GENERATED
NO_DT_04,Esteban Yancey,NO,DT,Front Seven,62,79,311,27,5,COL0147,Whitepine State Tech,2021,,,,UNDRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,65,67,GENERATED
NO_DT_05,Kwame Veilleux,NO,DT,Front Seven,32,74,306,25,2,COL0019,Ashfield College,2024,2,15,47,DRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,65,72,GENERATED
NO_DT_06,Cassian Merriweather,NO,DT,Front Seven,92,74,301,24,2,COL0228,Dunmore A&M,2024,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,6,DEPTH,66,67,GENERATED
NO_DT_07,Sebastien Manningham,NO,DT,Front Seven,33,73,325,24,0,COL0122,Falcon Ridge Tech,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,7,CAMP,55,60,GENERATED
NO_DT_08,Abram Hinkley,NO,DT,Front Seven,70,72,323,24,1,COL0111,Quarry Hill Institute,2025,5,24,152,DRAFTED,0,CAMP_BODY,NONE,8,CAMP,63,72,GENERATED
NO_LB_01,Ansel Rutledge,NO,LB,Front Seven,57,71,233,26,2,COL0126,Falcon Ridge State Tech,2024,2,12,44,DRAFTED,0,ACTIVE,NONE,1,STARTER,78,82,GENERATED
NO_LB_02,Kaden Sigler,NO,LB,Front Seven,58,74,226,26,4,COL0028,Marbury State Tech,2022,1,21,21,DRAFTED,0,ACTIVE,NONE,2,STARTER,84,87,GENERATED
NO_LB_03,Clovis Worrilow,NO,LB,Front Seven,75,72,229,29,6,COL0108,Quarry Hill Tech,2020,2,3,35,DRAFTED,0,ACTIVE,DAY_TO_DAY,3,ROTATIONAL,70,71,GENERATED
NO_LB_04,Byron Gwaltney,NO,LB,Front Seven,79,75,245,30,8,COL0218,Foxcroft State,2018,3,24,88,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,76,81,GENERATED
NO_LB_05,Ohan Haywood,NO,LB,Front Seven,47,73,237,30,6,COL0051,Redbluff University,2020,3,30,94,DRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,72,72,GENERATED
NO_LB_06,Sheridan Callender,NO,LB,Front Seven,72,75,222,24,0,COL0031,Stonewell Tech,2026,,,,UNDRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,6,DEPTH,67,69,GENERATED
NO_LB_07,Sergio Greaves,NO,LB,Front Seven,52,75,240,22,0,COL0084,Iron Gate State Tech,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,7,CAMP,55,60,GENERATED
NO_LB_08,Ivan Tranquill,NO,LB,Front Seven,65,74,244,21,0,COL0252,Winslow State Tech,2026,5,8,136,DRAFTED,1,CAMP_BODY,NONE,8,CAMP,54,61,GENERATED
NO_CB_01,Adair Iyengar,NO,CB,Secondary,43,72,194,29,8,COL0182,Mount Verity State Tech,2018,5,31,159,DRAFTED,0,ACTIVE,NONE,1,STARTER,81,83,GENERATED
NO_CB_02,Odell Fraley,NO,CB,Secondary,48,70,204,28,6,COL0228,Dunmore A&M,2020,1,16,16,DRAFTED,0,ACTIVE,NONE,2,STARTER,84,84,GENERATED
NO_CB_03,Saxon Ramczyk,NO,CB,Secondary,81,71,204,35,13,COL0136,Larkspur Tech,2013,3,16,80,DRAFTED,0,ACTIVE,NONE,3,STARTER,78,82,GENERATED
NO_CB_04,Josiah Prescott,NO,CB,Secondary,10,68,189,26,2,COL0194,Pinehurst Valley College,2024,7,30,222,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,70,72,GENERATED
NO_CB_05,Zion Nunnally,NO,CB,Secondary,5,70,194,24,1,COL0016,Ashfield University,2025,1,20,20,DRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,75,75,GENERATED
NO_CB_06,Clay Poindexter,NO,CB,Secondary,15,74,192,26,3,COL0253,Bramblewood State,2023,5,23,151,DRAFTED,0,ACTIVE,NONE,6,ROTATIONAL,71,71,GENERATED
NO_CB_07,Tyree Wetherall,NO,CB,Secondary,6,70,197,21,0,COL0218,Foxcroft State,2026,7,3,195,DRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,7,DEPTH,72,78,GENERATED
NO_CB_08,Laurent Lucchese,NO,CB,Secondary,17,71,189,28,6,COL0168,Sablewood State Tech,2020,5,26,154,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,DAY_TO_DAY,8,DEPTH,74,79,GENERATED
NO_CB_09,Yusuf Paschall,NO,CB,Secondary,59,71,196,22,0,COL0109,Quarry Hill A&M,2026,5,17,145,DRAFTED,1,CAMP_BODY,NONE,9,CAMP,55,61,GENERATED
NO_CB_10,Julius Coulombe,NO,CB,Secondary,67,70,190,23,1,COL0212,Ravensburg University,2025,5,27,155,DRAFTED,0,CAMP_BODY,NONE,10,CAMP,57,57,GENERATED
NO_CB_11,Noel Priestley,NO,CB,Secondary,22,71,198,23,2,COL0157,Granite Bay Tech,2024,7,25,217,DRAFTED,0,CAMP_BODY,NONE,11,CAMP,59,68,GENERATED
NO_S_01,Theo Beauchamp,NO,S,Secondary,89,72,218,26,4,COL0180,Mount Verity College,2022,1,11,11,DRAFTED,0,ACTIVE,NONE,1,STARTER,78,78,GENERATED
NO_S_02,Marcell Tindall,NO,S,Secondary,31,70,193,31,7,COL0136,Larkspur Tech,2019,7,18,210,DRAFTED,0,ACTIVE,NONE,2,STARTER,74,78,GENERATED
NO_S_03,Rashad Eldridge,NO,S,Secondary,34,71,194,26,2,COL0196,Pinehurst Valley State Tech,2024,3,20,84,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,70,75,GENERATED
NO_S_04,Thurman Waldron,NO,S,Secondary,26,74,222,23,1,COL0112,Quarry Hill State Tech,2025,1,22,22,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,74,80,GENERATED
NO_S_05,Tyrell Kessler,NO,S,Secondary,1,73,192,27,3,COL0241,Talbot Tech,2023,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,5,DEPTH,64,66,GENERATED
NO_S_06,Kobe Hartline,NO,S,Secondary,38,69,207,22,0,COL0230,Dunmore Institute,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,6,CAMP,62,66,GENERATED
NO_S_07,Ulysses Adeyemi,NO,S,Secondary,87,70,207,23,0,COL0006,Calderwood Institute,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,7,CAMP,56,62,GENERATED
NO_K_01,Riggs Malbrough,NO,K,Specialist,30,75,209,26,2,COL0199,Copper Creek Tech,2024,1,20,20,DRAFTED,0,ACTIVE,NONE,1,STARTER,80,80,GENERATED
NO_K_02,Lionel Havili,NO,K,Specialist,54,73,202,26,5,COL0112,Quarry Hill State Tech,2021,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,2,DEPTH,55,62,GENERATED
NO_P_01,Gideon Gandy,NO,P,Specialist,78,72,220,27,4,COL0134,Larkspur State,2022,3,5,69,DRAFTED,0,ACTIVE,NONE,1,STARTER,73,73,GENERATED
NO_P_02,Woodrow Udoh,NO,P,Specialist,94,73,203,24,2,COL0011,Fort Grayson A&M,2024,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,2,DEPTH,64,71,GENERATED
NO_LS_01,Chandler Fowler,NO,LS,Specialist,56,75,255,22,1,COL0150,Cedar Falls Tech,2025,1,24,24,DRAFTED,0,ACTIVE,NONE,1,STARTER,76,82,GENERATED
TB_QB_01,Joaquin Camarillo,TB,QB,Quarterback,41,73,216,25,4,COL0043,Northcrest State,2022,2,30,62,DRAFTED,0,ACTIVE,NONE,1,STARTER,86,86,GENERATED
TB_QB_02,Miles Gathers,TB,QB,Quarterback,35,74,228,25,1,COL0124,Falcon Ridge College,2025,3,21,85,DRAFTED,0,ACTIVE,NONE,2,ROTATIONAL,78,83,GENERATED
TB_QB_03,Peyton Driscoll,TB,QB,Quarterback,90,75,233,23,1,COL0234,Clearwater Ridge Tech,2025,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,3,DEPTH,58,65,GENERATED
TB_QB_04,Dashiell Rhodes,TB,QB,Quarterback,26,76,211,22,0,COL0198,Copper Creek University,2026,6,28,188,DRAFTED,1,CAMP_BODY,NONE,4,CAMP,59,66,GENERATED
TB_RB_01,Landry Dubois,TB,RB,Backfield,73,69,206,27,4,COL0183,Sunderland State,2022,1,27,27,DRAFTED,0,ACTIVE,NONE,1,STARTER,75,76,GENERATED
TB_RB_02,Rashad Amaechi,TB,RB,Backfield,12,67,202,27,4,COL0002,Calderwood University,2022,4,17,113,DRAFTED,0,ACTIVE,NONE,2,ROTATIONAL,74,76,GENERATED
TB_RB_03,Vernon Ferrante,TB,RB,Backfield,28,72,184,24,1,COL0182,Mount Verity State Tech,2025,7,7,199,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,64,67,GENERATED
TB_RB_04,Egan Malbrough,TB,RB,Backfield,10,68,215,25,1,COL0098,Bellhaven State Tech,2025,5,19,147,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,4,DEPTH,64,73,GENERATED
TB_RB_05,Terrell Fielder,TB,RB,Backfield,42,70,221,23,0,COL0085,Westmoor State,2026,6,28,188,DRAFTED,1,CAMP_BODY,NONE,5,CAMP,57,66,GENERATED
TB_FB_01,Zachariah Sanjuan,TB,FB,Backfield,82,72,228,23,1,COL0132,Emberton Institute,2025,1,4,4,DRAFTED,0,ACTIVE,NONE,1,STARTER,71,74,GENERATED
TB_WR_01,Clay Lessard,TB,WR,Receiver,39,73,210,30,8,COL0255,Bramblewood Tech,2018,3,12,76,DRAFTED,0,ACTIVE,NONE,1,STARTER,73,75,GENERATED
TB_WR_02,Xander Paddock,TB,WR,Receiver,6,73,186,22,1,COL0049,Northcrest State Tech,2025,2,14,46,DRAFTED,0,ACTIVE,NONE,2,STARTER,72,80,GENERATED
TB_WR_03,Nehemiah Tranquill,TB,WR,Receiver,11,72,212,27,5,COL0171,Harrowgate Tech,2021,2,1,33,DRAFTED,0,ACTIVE,NONE,3,STARTER,74,74,GENERATED
TB_WR_04,Landry McGlinchey,TB,WR,Receiver,2,69,196,26,4,COL0051,Redbluff University,2022,5,10,138,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,68,68,GENERATED
TB_WR_05,Ezra Freeney,TB,WR,Receiver,47,74,201,21,0,COL0156,Granite Bay University,2026,,,,UNDRAFTED,1,ACTIVE,NONE,5,ROTATIONAL,66,74,GENERATED
TB_WR_06,Vaughn Brinkley,TB,WR,Receiver,69,71,216,24,0,COL0183,Sunderland State,2026,6,15,175,DRAFTED,1,ACTIVE,DAY_TO_DAY,6,ROTATIONAL,68,70,GENERATED
TB_WR_07,Benoit Gresham,TB,WR,Receiver,74,73,200,24,2,COL0061,Havenport College,2024,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,7,DEPTH,68,76,GENERATED
TB_WR_08,Quade Cantrell,TB,WR,Receiver,30,75,220,23,0,COL0207,Lakemont A&M,2026,7,21,213,DRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,8,DEPTH,62,68,GENERATED
TB_WR_09,Roman Farrow,TB,WR,Receiver,98,72,181,24,1,COL0066,Silverlake Tech,2025,,,,UNDRAFTED,0,CAMP_BODY,NONE,9,CAMP,59,65,GENERATED
TB_WR_10,Demarco Wozniak,TB,WR,Receiver,25,70,182,22,0,COL0184,Sunderland University,2026,6,27,187,DRAFTED,1,CAMP_BODY,NONE,10,CAMP,45,54,GENERATED
TB_WR_11,Duke Kamara,TB,WR,Receiver,77,75,192,23,1,COL0037,Kelvinridge University,2025,,,,UNDRAFTED,0,CAMP_BODY,NONE,11,CAMP,59,64,GENERATED
TB_TE_01,Lachlan Sutherland,TB,TE,Receiver,40,76,240,27,4,COL0109,Quarry Hill A&M,2022,1,21,21,DRAFTED,0,ACTIVE,NONE,1,STARTER,78,82,GENERATED
TB_TE_02,Lennox Passmore,TB,TE,Receiver,29,78,233,22,1,COL0059,Havenport Tech,2025,5,10,138,DRAFTED,0,ACTIVE,NONE,2,ROTATIONAL,64,64,GENERATED
TB_TE_03,Arch Buckhalter,TB,TE,Receiver,33,76,253,26,5,COL0026,Marbury College,2021,4,26,122,DRAFTED,0,ACTIVE,NFI,3,ROTATIONAL,66,75,GENERATED
TB_TE_04,Trey Kerrigan,TB,TE,Receiver,48,76,268,27,5,COL0096,Bellhaven College,2021,7,15,207,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,4,DEPTH,65,66,GENERATED
TB_TE_05,Jordy Hasselby,TB,TE,Receiver,86,75,234,24,2,COL0183,Sunderland State,2024,5,5,133,DRAFTED,0,CAMP_BODY,NONE,5,CAMP,59,62,GENERATED
TB_TE_06,Josiah Clanton,TB,TE,Receiver,54,74,245,24,1,COL0063,Havenport State Tech,2025,3,9,73,DRAFTED,0,CAMP_BODY,NONE,6,CAMP,65,68,GENERATED
TB_OT_01,Jonas Amaechi,TB,OT,O-Line,72,76,282,28,6,COL0205,Lakemont University,2020,2,23,55,DRAFTED,0,ACTIVE,DAY_TO_DAY,1,STARTER,80,80,GENERATED
TB_OT_02,Harlan Humphries,TB,OT,O-Line,60,78,299,30,8,COL0112,Quarry Hill State Tech,2018,1,6,6,DRAFTED,0,ACTIVE,NONE,2,STARTER,89,89,GENERATED
TB_OT_03,Flynn Cadwell,TB,OT,O-Line,55,78,309,26,4,COL0039,Kelvinridge A&M,2022,,,,UNDRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,67,67,GENERATED
TB_OT_04,Nico Seeley,TB,OT,O-Line,1,77,305,24,2,COL0122,Falcon Ridge Tech,2024,4,16,112,DRAFTED,0,ACTIVE,IR,4,ROTATIONAL,72,75,GENERATED
TB_OT_05,Braxton Copeland,TB,OT,O-Line,81,76,319,24,2,COL0231,Dunmore State Tech,2024,5,1,129,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,5,DEPTH,67,75,GENERATED
TB_OT_06,Shea Mostert,TB,OT,O-Line,49,77,290,24,1,COL0016,Ashfield University,2025,5,22,150,DRAFTED,0,CAMP_BODY,DAY_TO_DAY,6,CAMP,54,63,GENERATED
TB_OG_01,Wolfgang Wisniewski,TB,OG,O-Line,4,76,308,26,3,COL0074,Cypress Hollow A&M,2023,6,28,188,DRAFTED,0,ACTIVE,NONE,1,STARTER,75,80,GENERATED
TB_OG_02,Ridge Vaitai,TB,OG,O-Line,22,77,333,24,1,COL0156,Granite Bay University,2025,3,19,83,DRAFTED,0,ACTIVE,NONE,2,STARTER,69,77,GENERATED
TB_OG_03,Peyson Broadwater,TB,OG,O-Line,85,75,319,24,0,COL0218,Foxcroft State,2026,7,29,221,DRAFTED,1,ACTIVE,NONE,3,ROTATIONAL,74,76,GENERATED
TB_OG_04,Zeke Cavanaugh,TB,OG,O-Line,70,75,319,26,4,COL0194,Pinehurst Valley College,2022,7,22,214,DRAFTED,0,ACTIVE,DAY_TO_DAY,4,ROTATIONAL,69,76,GENERATED
TB_OG_05,Lemuel Aubert,TB,OG,O-Line,64,74,321,24,1,COL0207,Lakemont A&M,2025,5,14,142,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,5,DEPTH,60,63,GENERATED
TB_OG_06,Cortez Welbourne,TB,OG,O-Line,43,76,332,22,0,COL0245,Talbot State Tech,2026,7,30,222,DRAFTED,1,CAMP_BODY,NONE,6,CAMP,54,63,GENERATED
TB_C_01,Malik Canfield,TB,C,O-Line,83,74,298,26,5,COL0177,Mount Verity University,2021,1,5,5,DRAFTED,0,ACTIVE,NONE,1,STARTER,80,84,GENERATED
TB_C_02,Houston Dunleavy,TB,C,O-Line,80,74,278,23,2,COL0205,Lakemont University,2024,3,26,90,DRAFTED,0,ACTIVE,NONE,2,ROTATIONAL,72,79,GENERATED
TB_C_03,Donovan Fielder,TB,C,O-Line,17,74,294,23,2,COL0207,Lakemont A&M,2024,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,3,DEPTH,58,65,GENERATED
TB_EDGE_01,Kamari Wrighster,TB,EDGE,Front Seven,38,74,264,33,10,COL0032,Stonewell A&M,2016,1,15,15,DRAFTED,0,ACTIVE,NONE,1,STARTER,74,79,GENERATED
TB_EDGE_02,Patton Eubanks,TB,EDGE,Front Seven,84,74,262,28,6,COL0256,Bramblewood A&M,2020,1,1,1,DRAFTED,0,ACTIVE,NONE,2,STARTER,78,78,GENERATED
TB_EDGE_03,Kane Greenlaw,TB,EDGE,Front Seven,5,76,261,27,3,COL0086,Westmoor University,2023,3,1,65,DRAFTED,0,ACTIVE,DAY_TO_DAY,3,ROTATIONAL,73,77,GENERATED
TB_EDGE_04,Maverick Babineaux,TB,EDGE,Front Seven,59,73,260,29,5,COL0180,Mount Verity College,2021,4,17,113,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,72,76,GENERATED
TB_EDGE_05,Sutton Harbaugh,TB,EDGE,Front Seven,57,74,259,27,6,COL0206,Lakemont Tech,2020,,,,UNDRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,71,71,GENERATED
TB_EDGE_06,Quill Perryman,TB,EDGE,Front Seven,67,76,259,25,3,COL0170,Harrowgate University,2023,6,4,164,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,6,DEPTH,64,71,GENERATED
TB_EDGE_07,Torin Hightower,TB,EDGE,Front Seven,58,79,251,22,0,COL0226,Dunmore University,2026,5,2,130,DRAFTED,1,PRACTICE_SQUAD_CANDIDATE,IR,7,DEPTH,58,65,GENERATED
TB_EDGE_08,Baldwin Tanguay,TB,EDGE,Front Seven,44,76,266,22,0,COL0167,Sablewood Institute,2026,5,5,133,DRAFTED,1,CAMP_BODY,NONE,8,CAMP,54,61,GENERATED
TB_EDGE_09,Khalil Corrigan,TB,EDGE,Front Seven,92,78,272,22,0,COL0095,Bellhaven A&M,2026,5,7,135,DRAFTED,1,CAMP_BODY,NONE,9,CAMP,58,67,GENERATED
