player_id,position,speed,acceleration,agility,strength,stamina,durability,awareness,football_iq,work_ethic,consistency,anchor,ball_skills,blitzing,block_shedding,break_tackle,carrying,catch_in_traffic,catching,clutch,contact_balance,coverage,decision_making,deep_accuracy,directional,elusiveness,finesse_move,hang_time,kick_accuracy,kick_power,kickoff_power,lead_block,line_calls,man_coverage,medium_accuracy,pass_block,pass_protection,pass_rush,play_action,play_recognition,pocket_presence,power,power_move,press,pressure_handling,punt_accuracy,punt_power,pursuit,receiving,release,route_running,run_block,run_defense,run_support,scrambling,second_level,separation,short_accuracy,snap_accuracy,snap_speed,spectacular_catch,tackling,technique,throw_on_run,throw_power,vision,zone_coverage,data_class
ARI_P_02,P,39,30,20,52,76,88,50,44,67,75,,,,,,,,,,,,,,40,,,60,,,,,,,,,,,,,,,,,,57,58,,,,,,,,,,,,,,,,,,,,,MODELED
ARI_LS_01,LS,49,55,61,75,82,65,70,69,66,55,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,64,,,,,,,,MODELED
LAR_QB_01,QB,90,76,80,75,87,94,79,90,87,60,,,,,,,,,,,,81,81,,,,,,,,,,,78,,,,86,,81,,,,80,,,,,,,,,,82,,,75,,,,,,79,88,,,MODELED
LAR_QB_02,QB,67,71,77,80,88,70,79,80,84,81,,,,,,,,,,,,78,76,,,,,,,,,,,81,,,,76,,77,,,,73,,,,,,,,,,78,,,75,,,,,,79,85,,,MODELED
LAR_QB_03,QB,59,54,65,49,76,44,72,59,74,72,,,,,,,,,,,,69,51,,,,,,,,,,,44,,,,53,,74,,,,59,,,,,,,,,,65,,,63,,,,,,57,59,,,MODELED
LAR_QB_04,QB,54,57,57,51,75,73,52,50,88,56,,,,,,,,,,,,53,59,,,,,,,,,,,58,,,,53,,66,,,,56,,,,,,,,,,63,,,58,,,,,,52,41,,,MODELED
LAR_RB_01,RB,90,93,94,77,84,95,83,86,77,73,,,,,87,93,,,,88,,,,,79,,,,,,,,,,,88,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,80,,MODELED
LAR_RB_02,RB,67,65,77,61,64,72,60,59,82,59,,,,,61,62,,,,69,,,,,62,,,,,,,,,,,62,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,68,,MODELED
LAR_RB_03,RB,72,85,79,68,84,63,76,62,80,68,,,,,73,65,,,,60,,,,,79,,,,,,,,,,,78,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,82,,MODELED
LAR_RB_04,RB,68,69,81,63,74,74,67,61,64,60,,,,,61,67,,,,62,,,,,67,,,,,,,,,,,72,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,77,,MODELED
LAR_RB_05,RB,71,57,57,62,70,73,61,62,78,58,,,,,68,60,,,,59,,,,,51,,,,,,,,,,,50,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,66,,MODELED
LAR_FB_01,FB,62,77,59,88,82,66,76,81,72,62,,,,,,67,,,,71,,,,,,,,,,,73,,,,,75,,,,,,,,,,,,77,,,72,,,,,,,,,,,,,,,,MODELED
LAR_WR_01,WR,84,92,83,67,86,91,74,79,55,69,,,,,,,84,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,80,68,,,,,85,,,,77,,,,,,,MODELED
LAR_WR_02,WR,94,99,87,78,99,65,86,76,72,74,,,,,,,83,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,97,99,,,,,92,,,,90,,,,,,,MODELED
LAR_WR_03,WR,73,79,84,71,83,63,81,67,68,68,,,,,,,66,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,63,79,,,,,70,,,,68,,,,,,,MODELED
LAR_WR_04,WR,79,77,79,67,79,74,65,65,69,49,,,,,,,53,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,55,59,,,,,59,,,,59,,,,,,,MODELED
LAR_WR_05,WR,71,73,71,53,81,62,61,71,56,62,,,,,,,61,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,74,65,,,,,58,,,,66,,,,,,,MODELED
LAR_WR_06,WR,72,81,67,61,72,67,71,75,86,75,,,,,,,76,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,63,60,,,,,61,,,,81,,,,,,,MODELED
LAR_WR_07,WR,71,74,62,62,72,79,59,57,91,69,,,,,,,64,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,52,69,,,,,73,,,,69,,,,,,,MODELED
LAR_WR_08,WR,88,86,78,65,90,85,79,70,57,77,,,,,,,74,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,70,72,,,,,87,,,,77,,,,,,,MODELED
LAR_WR_09,WR,71,58,60,50,84,99,58,54,60,49,,,,,,,52,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,38,51,,,,,51,,,,52,,,,,,,MODELED
LAR_WR_10,WR,68,64,50,46,79,97,58,63,53,65,,,,,,,46,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,63,57,,,,,49,,,,60,,,,,,,MODELED
LAR_WR_11,WR,54,60,54,55,70,74,51,54,91,63,,,,,,,57,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,71,56,,,,,51,,,,48,,,,,,,MODELED
LAR_TE_01,TE,75,68,69,76,83,76,78,78,77,70,,,,,,,78,62,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,66,75,73,,,,,81,,,,72,,,,,,,MODELED
LAR_TE_02,TE,60,78,66,70,78,88,61,71,85,69,,,,,,,72,86,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,73,70,82,,,,,79,,,,75,,,,,,,MODELED
LAR_TE_03,TE,65,63,64,67,70,58,79,69,64,55,,,,,,,78,66,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,72,71,70,,,,,73,,,,67,,,,,,,MODELED
LAR_TE_04,TE,60,66,58,60,67,64,72,54,83,56,,,,,,,69,52,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,70,57,60,,,,,69,,,,59,,,,,,,MODELED
LAR_TE_05,TE,60,57,63,67,74,76,59,58,77,51,,,,,,,52,53,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,61,64,59,,,,,61,,,,43,,,,,,,MODELED
LAR_TE_06,TE,65,61,51,87,82,66,73,61,69,68,,,,,,,56,57,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,60,53,56,,,,,61,,,,69,,,,,,,MODELED
LAR_OT_01,OT,69,67,84,95,93,93,74,79,56,77,85,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,83,,,,,,,,,,79,,,,84,,,,,,,84,,,,,MODELED
LAR_OT_02,OT,69,83,73,93,76,70,84,83,71,61,75,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,87,,,,,,,,,,80,,,,79,,,,,,,84,,,,,MODELED
LAR_OT_03,OT,42,61,57,81,66,63,74,73,62,53,63,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,61,,,,,,,,,,67,,,,54,,,,,,,63,,,,,MODELED
LAR_OT_04,OT,36,48,50,80,87,75,58,55,76,56,59,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,56,,,,,,,,,,63,,,,58,,,,,,,58,,,,,MODELED
LAR_OT_05,OT,25,40,47,75,74,99,50,48,75,77,61,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,47,,,,,,,,,,61,,,,54,,,,,,,61,,,,,MODELED
LAR_OT_06,OT,20,39,38,69,77,65,61,61,68,69,55,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,59,,,,,,,,,,44,,,,54,,,,,,,45,,,,,MODELED
LAR_OG_01,OG,69,74,81,99,86,53,89,99,82,88,92,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,90,,,,,,,,,,82,,,,94,,,,,,,87,,,,,MODELED
LAR_OG_02,OG,75,78,70,97,84,94,72,87,80,66,70,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,92,,,,,,,,,,79,,,,90,,,,,,,85,,,,,MODELED
LAR_OG_03,OG,61,57,61,93,86,71,73,82,46,75,68,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,83,,,,,,,,,,70,,,,81,,,,,,,86,,,,,MODELED
LAR_OG_04,OG,41,45,43,74,68,50,64,70,66,61,53,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,59,,,,,,,,,,66,,,,57,,,,,,,74,,,,,MODELED
LAR_OG_05,OG,41,51,45,71,69,99,67,55,71,71,58,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,57,,,,,,,,,,69,,,,67,,,,,,,65,,,,,MODELED
LAR_OG_06,OG,54,48,46,62,82,74,58,60,57,56,72,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,57,,,,,,,,,,63,,,,66,,,,,,,55,,,,,MODELED
LAR_C_01,C,83,81,76,86,90,99,90,86,87,78,97,,,,,,,,,,,,,,,,,,,,,94,,,94,,,,,,91,,,,,,,,,,99,,,,,,,93,,,,93,,,,,MODELED
LAR_C_02,C,56,57,66,86,90,92,82,71,59,64,72,,,,,,,,,,,,,,,,,,,,,68,,,67,,,,,,58,,,,,,,,,,76,,,,,,,75,,,,76,,,,,MODELED
LAR_C_03,C,31,57,46,66,82,65,55,56,75,66,46,,,,,,,,,,,,,,,,,,,,,45,,,61,,,,,,52,,,,,,,,,,50,,,,,,,59,,,,62,,,,,MODELED
LAR_EDGE_01,EDGE,90,92,90,99,83,87,82,78,50,77,,,,96,,,,,,,90,,,,,96,,,,,,,,,,,69,,,,,95,,,,,94,,,,,90,,,,,,,,,,,,,,,MODELED
LAR_EDGE_02,EDGE,76,86,89,94,73,76,74,70,84,61,,,,98,,,,,,,83,,,,,78,,,,,,,,,,,75,,,,,86,,,,,78,,,,,93,,,,,,,,,,,,,,,MODELED
LAR_EDGE_03,EDGE,61,73,65,64,79,99,54,56,70,53,,,,51,,,,,,,70,,,,,55,,,,,,,,,,,63,,,,,73,,,,,60,,,,,71,,,,,,,,,,,,,,,MODELED
LAR_EDGE_04,EDGE,66,63,78,76,96,69,72,66,56,85,,,,68,,,,,,,70,,,,,74,,,,,,,,,,,71,,,,,80,,,,,69,,,,,63,,,,,,,,,,,,,,,MODELED
LAR_EDGE_05,EDGE,78,76,81,80,78,85,68,67,96,77,,,,73,,,,,,,81,,,,,78,,,,,,,,,,,81,,,,,76,,,,,76,,,,,71,,,,,,,,,,,,,,,MODELED
LAR_EDGE_06,EDGE,71,57,66,71,67,78,72,69,53,62,,,,70,,,,,,,54,,,,,55,,,,,,,,,,,59,,,,,64,,,,,55,,,,,61,,,,,,,,,,,,,,,MODELED
LAR_EDGE_07,EDGE,66,61,56,75,77,76,55,65,58,69,,,,54,,,,,,,59,,,,,57,,,,,,,,,,,69,,,,,54,,,,,65,,,,,63,,,,,,,,,,,,,,,MODELED
LAR_EDGE_08,EDGE,65,73,76,68,85,93,62,46,76,60,,,,65,,,,,,,56,,,,,66,,,,,,,,,,,67,,,,,60,,,,,54,,,,,65,,,,,,,,,,,,,,,MODELED
LAR_EDGE_09,EDGE,71,63,61,76,91,80,56,45,76,61,,,,76,,,,,,,69,,,,,66,,,,,,,,,,,63,,,,,61,,,,,63,,,,,50,,,,,,,,,,,,,,,MODELED
LAR_DT_01,DT,79,97,83,99,86,80,96,99,67,76,,,,84,,,,,,,,,,,,85,,,,,,,,,,,89,,,,,83,,,,,89,,,,,86,,,,,,,,,,,,,,,MODELED
LAR_DT_02,DT,72,71,81,99,85,55,94,78,63,84,,,,84,,,,,,,,,,,,88,,,,,,,,,,,75,,,,,94,,,,,85,,,,,99,,,,,,,,,,,,,,,MODELED
LAR_DT_03,DT,60,61,58,84,77,72,63,71,86,67,,,,82,,,,,,,,,,,,77,,,,,,,,,,,71,,,,,64,,,,,57,,,,,56,,,,,,,,,,,,,,,MODELED
LAR_DT_04,DT,56,59,59,91,85,78,68,71,62,74,,,,68,,,,,,,,,,,,78,,,,,,,,,,,68,,,,,71,,,,,74,,,,,67,,,,,,,,,,,,,,,MODELED
LAR_DT_05,DT,77,69,63,88,90,79,85,84,55,72,,,,81,,,,,,,,,,,,83,,,,,,,,,,,82,,,,,71,,,,,87,,,,,72,,,,,,,,,,,,,,,MODELED
LAR_DT_06,DT,59,68,78,88,84,47,75,76,71,67,,,,71,,,,,,,,,,,,81,,,,,,,,,,,72,,,,,81,,,,,68,,,,,70,,,,,,,,,,,,,,,MODELED
LAR_DT_07,DT,51,62,66,77,74,59,69,58,67,66,,,,59,,,,,,,,,,,,59,,,,,,,,,,,57,,,,,70,,,,,67,,,,,72,,,,,,,,,,,,,,,MODELED
LAR_DT_08,DT,44,46,51,79,87,69,56,44,65,44,,,,52,,,,,,,,,,,,51,,,,,,,,,,,56,,,,,53,,,,,55,,,,,45,,,,,,,,,,,,,,,MODELED
LAR_LB_01,LB,84,92,91,98,84,45,99,91,78,76,,,82,88,,,,,,,,,,,,,,,,,,,87,,,,,,85,,,,,,,,86,,,,,,,,,,,,,,92,,,,,81,MODELED
LAR_LB_02,LB,88,78,87,82,77,50,86,80,68,69,,,73,77,,,,,,,,,,,,,,,,,,,81,,,,,,83,,,,,,,,80,,,,,,,,,,,,,,81,,,,,97,MODELED
LAR_LB_03,LB,72,85,76,78,97,74,82,69,69,60,,,70,61,,,,,,,,,,,,,,,,,,,80,,,,,,71,,,,,,,,79,,,,,,,,,,,,,,82,,,,,77,MODELED
LAR_LB_04,LB,85,79,78,66,70,71,77,77,47,68,,,68,73,,,,,,,,,,,,,,,,,,,86,,,,,,71,,,,,,,,79,,,,,,,,,,,,,,81,,,,,81,MODELED
LAR_LB_05,LB,65,70,66,82,83,91,63,65,87,78,,,70,72,,,,,,,,,,,,,,,,,,,69,,,,,,78,,,,,,,,64,,,,,,,,,,,,,,89,,,,,72,MODELED
LAR_LB_06,LB,68,79,68,59,84,96,50,77,81,58,,,65,61,,,,,,,,,,,,,,,,,,,54,,,,,,53,,,,,,,,61,,,,,,,,,,,,,,67,,,,,70,MODELED
LAR_LB_07,LB,70,56,69,73,72,77,55,55,72,55,,,67,58,,,,,,,,,,,,,,,,,,,57,,,,,,72,,,,,,,,59,,,,,,,,,,,,,,62,,,,,74,MODELED
LAR_LB_08,LB,60,48,45,52,65,65,48,53,77,60,,,42,41,,,,,,,,,,,,,,,,,,,48,,,,,,35,,,,,,,,38,,,,,,,,,,,,,,57,,,,,54,MODELED
LAR_CB_01,CB,99,98,98,85,92,72,78,84,68,92,,77,,,,,,,,,,,,,,,,,,,,,96,,,,,,71,,,,79,,,,,,,,,,,,,,,,,,89,,,,,81,MODELED
LAR_CB_02,CB,99,99,99,80,93,94,95,82,80,79,,91,,,,,,,,,,,,,,,,,,,,,91,,,,,,82,,,,93,,,,,,,,,,,,,,,,,,91,,,,,89,MODELED
LAR_CB_03,CB,99,81,75,80,79,78,87,81,77,72,,79,,,,,,,,,,,,,,,,,,,,,77,,,,,,73,,,,79,,,,,,,,,,,,,,,,,,83,,,,,75,MODELED
LAR_CB_04,CB,70,74,78,56,81,68,57,51,74,67,,66,,,,,,,,,,,,,,,,,,,,,69,,,,,,69,,,,71,,,,,,,,,,,,,,,,,,56,,,,,58,MODELED
LAR_CB_05,CB,79,76,85,51,77,77,65,66,73,61,,60,,,,,,,,,,,,,,,,,,,,,60,,,,,,67,,,,65,,,,,,,,,,,,,,,,,,71,,,,,66,MODELED
LAR_CB_06,CB,76,77,87,59,82,62,77,65,68,58,,76,,,,,,,,,,,,,,,,,,,,,48,,,,,,74,,,,63,,,,,,,,,,,,,,,,,,80,,,,,72,MODELED
LAR_CB_07,CB,66,64,68,50,94,89,58,65,60,65,,46,,,,,,,,,,,,,,,,,,,,,61,,,,,,63,,,,57,,,,,,,,,,,,,,,,,,57,,,,,67,MODELED
LAR_CB_08,CB,77,77,67,61,91,66,75,71,75,58,,73,,,,,,,,,,,,,,,,,,,,,65,,,,,,59,,,,60,,,,,,,,,,,,,,,,,,73,,,,,71,MODELED
LAR_CB_09,CB,69,62,66,55,64,59,54,58,71,56,,64,,,,,,,,,,,,,,,,,,,,,65,,,,,,66,,,,67,,,,,,,,,,,,,,,,,,59,,,,,47,MODELED
LAR_CB_10,CB,73,70,64,46,80,68,54,51,80,64,,58,,,,,,,,,,,,,,,,,,,,,61,,,,,,55,,,,44,,,,,,,,,,,,,,,,,,54,,,,,54,MODELED
LAR_CB_11,CB,84,78,82,54,96,55,65,56,75,78,,77,,,,,,,,,,,,,,,,,,,,,68,,,,,,72,,,,55,,,,,,,,,,,,,,,,,,74,,,,,60,MODELED
LAR_S_01,S,81,77,78,58,74,86,82,76,77,76,,74,,,,,,,,,,,,,,,,,,,,,80,,,,,,71,,,,66,,,,,,,,,,74,,,,,,,,73,,,,,59,MODELED
LAR_S_02,S,84,89,89,62,99,83,74,82,62,59,,74,,,,,,,,,,,,,,,,,,,,,78,,,,,,76,,,,78,,,,,,,,,,70,,,,,,,,90,,,,,78,MODELED
LAR_S_03,S,71,83,82,59,86,69,66,67,96,65,,61,,,,,,,,,,,,,,,,,,,,,63,,,,,,77,,,,67,,,,,,,,,,70,,,,,,,,66,,,,,61,MODELED
LAR_S_04,S,81,83,86,68,89,80,75,72,71,74,,79,,,,,,,,,,,,,,,,,,,,,71,,,,,,70,,,,81,,,,,,,,,,86,,,,,,,,65,,,,,73,MODELED
LAR_S_05,S,84,73,68,62,77,50,70,66,44,63,,69,,,,,,,,,,,,,,,,,,,,,70,,,,,,71,,,,70,,,,,,,,,,67,,,,,,,,69,,,,,78,MODELED
LAR_S_06,S,58,49,67,53,70,55,63,51,69,60,,49,,,,,,,,,,,,,,,,,,,,,53,,,,,,50,,,,55,,,,,,,,,,52,,,,,,,,62,,,,,70,MODELED
LAR_S_07,S,54,60,67,65,74,63,58,61,78,56,,51,,,,,,,,,,,,,,,,,,,,,55,,,,,,65,,,,64,,,,,,,,,,60,,,,,,,,70,,,,,64,MODELED
LAR_K_01,K,63,59,63,66,80,56,86,78,78,69,,,,,,,,,89,,,,,,,,,83,91,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODELED
LAR_K_02,K,35,40,49,37,78,70,56,73,40,65,,,,,,,,,57,,,,,,,,,73,63,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODELED
LAR_P_01,P,55,64,57,62,79,83,82,74,68,76,,,,,,,,,,,,,,71,,,66,,,,,,,,,,,,,,,,,,74,71,,,,,,,,,,,,,,,,,,,,,MODELED
LAR_P_02,P,40,49,37,50,84,73,55,55,51,65,,,,,,,,,,,,,,56,,,57,,,,,,,,,,,,,,,,,,55,57,,,,,,,,,,,,,,,,,,,,,MODELED
LAR_LS_01,LS,56,66,58,73,75,72,88,77,67,73,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,71,,,,,,,,MODELED
SF_QB_01,QB,81,72,77,81,93,83,80,86,73,65,,,,,,,,,,,,83,95,,,,,,,,,,,87,,,,87,,70,,,,92,,,,,,,,,,87,,,74,,,,,,81,98,,,MODELED
SF_QB_02,QB,73,81,73,75,73,90,76,68,66,82,,,,,,,,,,,,78,90,,,,,,,,,,,81,,,,72,,82,,,,77,,,,,,,,,,89,,,66,,,,,,70,76,,,MODELED
SF_QB_03,QB,61,61,59,64,88,66,59,63,66,67,,,,,,,,,,,,77,66,,,,,,,,,,,66,,,,55,,64,,,,76,,,,,,,,,,71,,,75,,,,,,66,70,,,MODELED
SF_QB_04,QB,49,55,65,65,85,81,52,67,54,53,,,,,,,,,,,,58,65,,,,,,,,,,,61,,,,68,,63,,,,65,,,,,,,,,,58,,,65,,,,,,58,62,,,MODELED
SF_RB_01,RB,99,97,96,90,76,75,97,99,55,80,,,,,93,87,,,,96,,,,,95,,,,,,,,,,,89,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,92,,MODELED
SF_RB_02,RB,68,78,65,65,95,62,67,63,99,75,,,,,67,66,,,,66,,,,,71,,,,,,,,,,,73,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,75,,MODELED
SF_RB_03,RB,80,76,71,69,79,77,79,68,59,69,,,,,76,80,,,,74,,,,,71,,,,,,,,,,,67,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,76,,MODELED
SF_RB_04,RB,86,72,83,68,77,75,66,69,64,65,,,,,73,84,,,,78,,,,,74,,,,,,,,,,,80,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,61,,MODELED
SF_RB_05,RB,73,74,74,54,86,74,64,68,80,69,,,,,68,58,,,,51,,,,,70,,,,,,,,,,,74,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,63,,MODELED
SF_FB_01,FB,67,64,58,80,95,62,86,88,68,72,,,,,,72,,,,66,,,,,,,,,,,72,,,,,88,,,,,,,,,,,,71,,,82,,,,,,,,,,,,,,,,MODELED
SF_WR_01,WR,91,90,82,85,87,83,89,99,73,79,,,,,,,78,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,91,85,,,,,65,,,,81,,,,,,,MODELED
SF_WR_02,WR,86,90,82,79,84,89,81,78,89,57,,,,,,,77,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,82,79,,,,,73,,,,75,,,,,,,MODELED
SF_WR_03,WR,99,87,99,75,89,90,79,87,74,64,,,,,,,77,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,94,84,,,,,87,,,,87,,,,,,,MODELED
SF_WR_04,WR,86,77,81,53,78,76,69,72,93,71,,,,,,,70,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,72,70,,,,,68,,,,80,,,,,,,MODELED
SF_WR_05,WR,77,81,70,67,70,95,58,76,58,66,,,,,,,69,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,54,51,,,,,61,,,,62,,,,,,,MODELED
SF_WR_06,WR,86,88,86,59,84,78,71,77,82,69,,,,,,,81,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,65,75,,,,,68,,,,82,,,,,,,MODELED
SF_WR_07,WR,67,62,70,57,78,93,74,66,62,59,,,,,,,64,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,73,55,,,,,53,,,,75,,,,,,,MODELED
SF_WR_08,WR,81,69,73,57,74,44,65,56,98,61,,,,,,,63,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,55,49,,,,,62,,,,68,,,,,,,MODELED
SF_WR_09,WR,59,74,48,46,69,86,52,49,86,58,,,,,,,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,45,51,,,,,70,,,,65,,,,,,,MODELED
SF_WR_10,WR,59,62,65,53,72,92,53,55,70,66,,,,,,,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,56,62,,,,,63,,,,64,,,,,,,MODELED
SF_WR_11,WR,51,67,58,37,65,67,43,44,82,56,,,,,,,47,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,52,54,,,,,54,,,,55,,,,,,,MODELED
SF_TE_01,TE,77,83,81,92,90,99,76,81,69,78,,,,,,,88,85,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,73,82,76,,,,,74,,,,78,,,,,,,MODELED
SF_TE_02,TE,69,69,72,78,84,73,71,67,89,80,,,,,,,70,60,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,71,77,73,,,,,83,,,,53,,,,,,,MODELED
SF_TE_03,TE,77,78,68,72,86,62,73,76,85,60,,,,,,,76,63,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,82,75,74,,,,,69,,,,64,,,,,,,MODELED
SF_TE_04,TE,65,68,71,75,81,66,73,65,67,65,,,,,,,63,72,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,60,71,72,,,,,69,,,,70,,,,,,,MODELED
SF_TE_05,TE,48,51,57,57,64,73,50,46,50,65,,,,,,,64,59,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,43,63,47,,,,,58,,,,44,,,,,,,MODELED
SF_TE_06,TE,52,64,66,75,67,99,63,66,69,57,,,,,,,57,55,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,62,61,59,,,,,46,,,,57,,,,,,,MODELED
SF_OT_01,OT,73,82,73,94,92,79,92,88,60,96,84,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,92,,,,,,,,,,90,,,,95,,,,,,,84,,,,,MODELED
SF_OT_02,OT,64,76,80,99,90,71,80,80,83,83,93,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,77,,,,,,,,,,99,,,,87,,,,,,,95,,,,,MODELED
SF_OT_03,OT,44,59,67,85,79,99,69,64,94,61,64,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,74,,,,,,,,,,76,,,,68,,,,,,,65,,,,,MODELED
SF_OT_04,OT,42,44,61,67,73,72,53,67,68,65,75,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,66,,,,,,,,,,70,,,,57,,,,,,,68,,,,,MODELED
SF_OT_05,OT,54,54,57,89,76,65,78,86,66,60,83,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,65,,,,,,,,,,73,,,,60,,,,,,,67,,,,,MODELED
SF_OT_06,OT,48,50,55,74,83,64,61,63,69,58,55,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,75,,,,,,,,,,61,,,,68,,,,,,,59,,,,,MODELED
SF_OG_01,OG,74,82,76,97,82,65,89,97,65,85,91,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,88,,,,,,,,,,99,,,,91,,,,,,,88,,,,,MODELED
SF_OG_02,OG,77,78,71,99,85,70,93,90,65,86,92,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,98,,,,,,,,,,90,,,,91,,,,,,,74,,,,,MODELED
SF_OG_03,OG,56,52,60,89,74,91,81,73,73,71,73,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,82,,,,,,,,,,66,,,,67,,,,,,,78,,,,,MODELED
SF_OG_04,OG,58,60,61,86,76,72,75,71,66,59,74,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,72,,,,,,,,,,86,,,,81,,,,,,,68,,,,,MODELED
SF_OG_05,OG,47,54,46,77,92,55,68,65,87,74,67,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,84,,,,,,,,,,72,,,,75,,,,,,,74,,,,,MODELED
SF_OG_06,OG,38,37,46,73,69,95,58,59,76,56,52,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,62,,,,,,,,,,61,,,,58,,,,,,,62,,,,,MODELED
SF_C_01,C,65,74,72,95,90,58,82,86,54,79,88,,,,,,,,,,,,,,,,,,,,,99,,,84,,,,,,87,,,,,,,,,,93,,,,,,,95,,,,80,,,,,MODELED
SF_C_02,C,54,55,54,90,86,63,72,80,66,83,72,,,,,,,,,,,,,,,,,,,,,73,,,73,,,,,,78,,,,,,,,,,65,,,,,,,62,,,,64,,,,,MODELED
SF_C_03,C,52,45,65,62,74,43,68,64,59,51,62,,,,,,,,,,,,,,,,,,,,,71,,,65,,,,,,62,,,,,,,,,,56,,,,,,,66,,,,57,,,,,MODELED
SF_EDGE_01,EDGE,85,90,77,94,77,87,88,87,62,76,,,,94,,,,,,,99,,,,,81,,,,,,,,,,,92,,,,,91,,,,,92,,,,,83,,,,,,,,,,,,,,,MODELED
SF_EDGE_02,EDGE,88,86,78,99,85,67,87,78,80,66,,,,97,,,,,,,73,,,,,85,,,,,,,,,,,85,,,,,73,,,,,93,,,,,83,,,,,,,,,,,,,,,MODELED
SF_EDGE_03,EDGE,73,72,77,76,84,89,68,73,79,63,,,,64,,,,,,,66,,,,,72,,,,,,,,,,,74,,,,,73,,,,,67,,,,,80,,,,,,,,,,,,,,,MODELED
