player_id,team_id,morale,playing_time_satisfaction,contract_satisfaction,coach_trust,locker_room_influence,trade_request,holdout_risk,data_class
LV_DT_05,LV,58,68,47,76,59,0,10,MODELED
LV_DT_06,LV,49,98,65,63,15,0,14,MODELED
LV_DT_07,LV,37,46,84,74,42,0,12,MODELED
LV_DT_08,LV,36,41,57,73,18,0,0,MODELED
LV_LB_01,LV,65,70,93,52,72,0,10,MODELED
LV_LB_02,LV,86,98,50,76,77,0,0,MODELED
LV_LB_03,LV,51,58,69,79,54,0,18,MODELED
LV_LB_04,LV,65,77,40,63,73,0,0,MODELED
LV_LB_05,LV,64,63,89,44,59,0,26,MODELED
LV_LB_06,LV,28,45,83,61,72,0,9,MODELED
LV_LB_07,LV,42,38,68,68,4,0,10,MODELED
LV_LB_08,LV,46,28,73,73,19,0,15,MODELED
LV_CB_01,LV,67,80,49,59,54,0,3,MODELED
LV_CB_02,LV,78,76,38,60,66,0,0,MODELED
LV_CB_03,LV,80,83,55,88,47,0,0,MODELED
LV_CB_04,LV,61,69,62,72,44,0,5,MODELED
LV_CB_05,LV,67,63,49,64,42,0,0,MODELED
LV_CB_06,LV,77,53,30,69,42,0,24,MODELED
LV_CB_07,LV,48,25,76,55,44,0,4,MODELED
LV_CB_08,LV,63,58,80,72,27,0,5,MODELED
LV_CB_09,LV,63,36,75,54,34,0,6,MODELED
LV_CB_10,LV,17,32,68,51,25,0,20,MODELED
LV_CB_11,LV,25,15,37,46,1,0,4,MODELED
LV_S_01,LV,91,95,82,68,46,0,4,MODELED
LV_S_02,LV,74,94,65,77,66,0,5,MODELED
LV_S_03,LV,67,79,70,54,48,0,11,MODELED
LV_S_04,LV,53,65,52,85,54,0,3,MODELED
LV_S_05,LV,66,47,52,73,36,0,0,MODELED
LV_S_06,LV,24,25,48,78,35,0,0,MODELED
LV_S_07,LV,42,23,81,72,1,0,6,MODELED
LV_K_01,LV,80,86,60,56,43,0,19,MODELED
LV_K_02,LV,61,51,53,55,14,0,4,MODELED
LV_P_01,LV,98,74,38,54,98,0,26,MODELED
LV_P_02,LV,40,59,66,59,29,0,0,MODELED
LV_LS_01,LV,85,93,72,70,45,0,9,MODELED
LAC_QB_01,LAC,88,88,74,66,56,0,0,MODELED
LAC_QB_02,LAC,71,69,36,62,63,0,0,MODELED
LAC_QB_03,LAC,59,27,85,66,32,0,5,MODELED
LAC_QB_04,LAC,57,44,72,68,12,0,0,MODELED
LAC_RB_01,LAC,100,70,71,54,45,0,0,MODELED
LAC_RB_02,LAC,75,59,73,66,61,0,0,MODELED
LAC_RB_03,LAC,53,65,57,71,38,0,8,MODELED
LAC_RB_04,LAC,48,52,57,77,34,0,18,MODELED
LAC_RB_05,LAC,37,58,74,69,7,0,8,MODELED
LAC_FB_01,LAC,66,69,81,81,57,0,8,MODELED
LAC_WR_01,LAC,98,86,43,78,80,0,10,MODELED
LAC_WR_02,LAC,78,87,43,67,100,0,3,MODELED
LAC_WR_03,LAC,72,79,53,74,55,0,24,MODELED
LAC_WR_04,LAC,83,51,54,58,54,0,7,MODELED
LAC_WR_05,LAC,69,63,57,70,55,0,0,MODELED
LAC_WR_06,LAC,60,74,53,66,68,0,13,MODELED
LAC_WR_07,LAC,55,67,55,66,53,0,25,MODELED
LAC_WR_08,LAC,41,67,53,39,52,0,15,MODELED
LAC_WR_09,LAC,37,41,78,91,24,0,5,MODELED
LAC_WR_10,LAC,59,37,81,30,1,0,9,MODELED
LAC_WR_11,LAC,40,53,79,69,6,0,27,MODELED
LAC_TE_01,LAC,87,88,63,71,45,0,14,MODELED
LAC_TE_02,LAC,73,60,60,54,31,0,12,MODELED
LAC_TE_03,LAC,59,51,68,46,37,0,3,MODELED
LAC_TE_04,LAC,47,53,73,74,28,0,18,MODELED
LAC_TE_05,LAC,62,44,71,96,27,0,10,MODELED
LAC_TE_06,LAC,56,30,94,58,59,0,5,MODELED
LAC_OT_01,LAC,65,100,34,61,58,0,4,MODELED
LAC_OT_02,LAC,83,93,63,61,51,0,3,MODELED
LAC_OT_03,LAC,55,69,77,59,59,0,11,MODELED
LAC_OT_04,LAC,67,63,65,66,64,0,10,MODELED
LAC_OT_05,LAC,60,57,72,86,38,0,19,MODELED
LAC_OT_06,LAC,45,42,62,50,35,0,0,MODELED
LAC_OG_01,LAC,70,100,54,57,47,0,9,MODELED
LAC_OG_02,LAC,53,79,59,59,52,0,18,MODELED
LAC_OG_03,LAC,77,87,60,46,35,0,0,MODELED
LAC_OG_04,LAC,56,59,64,67,10,0,24,MODELED
LAC_OG_05,LAC,40,37,81,77,22,0,10,MODELED
LAC_OG_06,LAC,43,44,62,78,15,0,6,MODELED
LAC_C_01,LAC,88,84,48,38,48,0,16,MODELED
LAC_C_02,LAC,64,70,89,84,78,0,3,MODELED
LAC_C_03,LAC,47,63,72,49,37,0,6,MODELED
LAC_EDGE_01,LAC,91,92,74,57,45,0,16,MODELED
LAC_EDGE_02,LAC,76,74,37,41,38,0,7,MODELED
LAC_EDGE_03,LAC,55,65,38,61,52,0,11,MODELED
LAC_EDGE_04,LAC,54,60,59,66,35,0,28,MODELED
LAC_EDGE_05,LAC,64,65,82,57,35,0,15,MODELED
LAC_EDGE_06,LAC,35,65,64,69,26,0,0,MODELED
LAC_EDGE_07,LAC,58,57,68,82,20,0,0,MODELED
LAC_EDGE_08,LAC,33,36,93,52,20,0,26,MODELED
LAC_EDGE_09,LAC,42,41,69,74,31,0,11,MODELED
LAC_DT_01,LAC,90,67,55,66,48,0,6,MODELED
LAC_DT_02,LAC,80,64,80,68,30,0,3,MODELED
LAC_DT_03,LAC,83,50,57,24,42,0,7,MODELED
LAC_DT_04,LAC,54,83,75,85,50,0,5,MODELED
LAC_DT_05,LAC,86,68,60,81,40,0,17,MODELED
LAC_DT_06,LAC,58,35,34,85,48,0,13,MODELED
LAC_DT_07,LAC,27,49,70,60,29,0,0,MODELED
LAC_DT_08,LAC,38,34,94,94,16,0,8,MODELED
LAC_LB_01,LAC,72,74,53,65,46,0,9,MODELED
LAC_LB_02,LAC,87,97,22,49,60,0,9,MODELED
LAC_LB_03,LAC,73,72,82,47,27,0,0,MODELED
LAC_LB_04,LAC,65,57,78,71,41,0,16,MODELED
LAC_LB_05,LAC,64,54,83,61,8,0,4,MODELED
LAC_LB_06,LAC,43,65,82,60,38,0,7,MODELED
LAC_LB_07,LAC,38,55,87,79,44,0,8,MODELED
LAC_LB_08,LAC,36,27,86,61,27,0,13,MODELED
LAC_CB_01,LAC,65,100,36,72,70,0,4,MODELED
LAC_CB_02,LAC,90,80,35,74,78,0,27,MODELED
LAC_CB_03,LAC,76,88,63,85,64,0,0,MODELED
LAC_CB_04,LAC,75,59,64,66,82,0,4,MODELED
LAC_CB_05,LAC,86,58,58,56,50,0,18,MODELED
LAC_CB_06,LAC,68,48,62,80,45,0,16,MODELED
LAC_CB_07,LAC,42,59,47,60,38,0,6,MODELED
LAC_CB_08,LAC,49,52,68,69,18,0,11,MODELED
LAC_CB_09,LAC,45,45,52,60,27,0,13,MODELED
LAC_CB_10,LAC,50,47,58,83,44,0,0,MODELED
LAC_CB_11,LAC,42,36,55,71,9,0,0,MODELED
LAC_S_01,LAC,82,92,31,84,77,0,9,MODELED
LAC_S_02,LAC,79,85,54,96,100,0,0,MODELED
LAC_S_03,LAC,56,68,76,59,65,0,7,MODELED
LAC_S_04,LAC,68,72,62,65,51,0,14,MODELED
LAC_S_05,LAC,50,34,50,92,31,0,8,MODELED
LAC_S_06,LAC,59,40,71,83,14,0,5,MODELED
LAC_S_07,LAC,43,36,69,65,20,0,4,MODELED
LAC_K_01,LAC,84,76,48,70,27,0,12,MODELED
LAC_K_02,LAC,30,42,40,81,50,0,8,MODELED
LAC_P_01,LAC,94,85,68,41,43,0,17,MODELED
LAC_P_02,LAC,41,48,57,73,41,0,0,MODELED
LAC_LS_01,LAC,71,100,80,84,44,0,0,MODELED
DAL_QB_01,DAL,100,85,59,70,57,0,12,MODELED
DAL_QB_02,DAL,71,72,78,75,50,0,0,MODELED
DAL_QB_03,DAL,48,41,66,48,27,0,9,MODELED
DAL_QB_04,DAL,55,31,46,85,9,0,13,MODELED
DAL_RB_01,DAL,100,85,55,67,51,0,0,MODELED
DAL_RB_02,DAL,61,60,83,53,10,0,8,MODELED
DAL_RB_03,DAL,70,52,59,78,41,0,9,MODELED
DAL_RB_04,DAL,60,67,92,64,34,0,0,MODELED
DAL_RB_05,DAL,58,59,63,69,28,0,20,MODELED
DAL_FB_01,DAL,81,79,43,44,34,0,22,MODELED
DAL_WR_01,DAL,82,84,38,76,58,0,12,MODELED
DAL_WR_02,DAL,87,67,68,84,89,0,24,MODELED
DAL_WR_03,DAL,86,99,45,71,70,0,2,MODELED
DAL_WR_04,DAL,67,67,61,61,39,0,15,MODELED
DAL_WR_05,DAL,68,74,63,49,38,0,11,MODELED
DAL_WR_06,DAL,79,35,73,64,37,0,0,MODELED
DAL_WR_07,DAL,65,55,70,79,51,0,26,MODELED
DAL_WR_08,DAL,63,55,61,43,47,0,18,MODELED
DAL_WR_09,DAL,51,58,41,51,19,0,16,MODELED
DAL_WR_10,DAL,18,59,68,53,26,0,15,MODELED
DAL_WR_11,DAL,26,17,59,71,23,0,1,MODELED
DAL_TE_01,DAL,77,86,75,85,60,0,0,MODELED
DAL_TE_02,DAL,72,61,37,49,15,0,4,MODELED
DAL_TE_03,DAL,70,75,81,63,42,0,5,MODELED
DAL_TE_04,DAL,50,48,66,59,25,0,21,MODELED
DAL_TE_05,DAL,59,35,67,76,21,0,6,MODELED
DAL_TE_06,DAL,40,39,68,55,22,0,10,MODELED
DAL_OT_01,DAL,83,72,53,90,62,0,18,MODELED
DAL_OT_02,DAL,89,86,12,99,73,0,1,MODELED
DAL_OT_03,DAL,64,78,82,42,16,0,7,MODELED
DAL_OT_04,DAL,69,55,59,100,53,0,7,MODELED
DAL_OT_05,DAL,63,55,47,47,32,0,0,MODELED
DAL_OT_06,DAL,57,39,93,52,37,0,0,MODELED
DAL_OG_01,DAL,98,74,79,62,63,0,0,MODELED
DAL_OG_02,DAL,72,100,68,95,73,0,6,MODELED
DAL_OG_03,DAL,74,70,68,47,41,0,0,MODELED
DAL_OG_04,DAL,63,61,75,77,41,0,1,MODELED
DAL_OG_05,DAL,53,53,76,57,48,0,17,MODELED
DAL_OG_06,DAL,51,59,82,76,23,0,6,MODELED
DAL_C_01,DAL,69,74,55,62,54,0,0,MODELED
DAL_C_02,DAL,50,57,45,65,53,0,7,MODELED
DAL_C_03,DAL,30,50,52,53,30,0,0,MODELED
DAL_EDGE_01,DAL,58,49,65,63,54,0,9,MODELED
DAL_EDGE_02,DAL,89,62,39,70,100,0,25,MODELED
DAL_EDGE_03,DAL,77,69,80,69,42,0,19,MODELED
DAL_EDGE_04,DAL,62,73,35,81,52,0,10,MODELED
DAL_EDGE_05,DAL,84,47,70,57,53,0,11,MODELED
DAL_EDGE_06,DAL,47,51,72,59,57,0,0,MODELED
DAL_EDGE_07,DAL,68,47,67,60,28,0,16,MODELED
DAL_EDGE_08,DAL,50,14,76,71,21,0,21,MODELED
DAL_EDGE_09,DAL,53,30,39,77,14,0,12,MODELED
DAL_DT_01,DAL,83,72,52,51,52,0,13,MODELED
DAL_DT_02,DAL,94,86,62,55,39,0,0,MODELED
DAL_DT_03,DAL,80,77,82,100,69,0,4,MODELED
DAL_DT_04,DAL,65,57,66,79,18,0,4,MODELED
DAL_DT_05,DAL,67,65,53,61,32,0,17,MODELED
DAL_DT_06,DAL,53,42,46,65,19,0,5,MODELED
DAL_DT_07,DAL,42,40,63,31,9,0,9,MODELED
DAL_DT_08,DAL,38,63,60,65,21,0,11,MODELED
DAL_LB_01,DAL,74,75,78,88,78,0,11,MODELED
DAL_LB_02,DAL,100,94,79,49,48,0,4,MODELED
DAL_LB_03,DAL,82,53,73,67,16,0,0,MODELED
DAL_LB_04,DAL,59,60,77,78,61,0,13,MODELED
DAL_LB_05,DAL,55,67,70,78,25,0,16,MODELED
DAL_LB_06,DAL,63,53,75,67,1,0,15,MODELED
DAL_LB_07,DAL,52,49,57,52,1,0,20,MODELED
DAL_LB_08,DAL,49,69,82,35,22,0,0,MODELED
DAL_CB_01,DAL,67,76,49,83,84,0,6,MODELED
DAL_CB_02,DAL,72,87,61,72,72,0,6,MODELED
DAL_CB_03,DAL,74,83,63,43,35,0,20,MODELED
DAL_CB_04,DAL,75,75,56,61,23,0,19,MODELED
DAL_CB_05,DAL,57,70,58,98,97,0,6,MODELED
DAL_CB_06,DAL,66,36,80,64,69,0,20,MODELED
DAL_CB_07,DAL,49,46,68,56,56,0,2,MODELED
DAL_CB_08,DAL,45,31,60,55,14,0,24,MODELED
DAL_CB_09,DAL,44,29,76,55,27,0,0,MODELED
DAL_CB_10,DAL,36,44,87,42,9,0,24,MODELED
DAL_CB_11,DAL,62,64,65,51,7,0,2,MODELED
DAL_S_01,DAL,92,95,82,47,19,0,8,MODELED
DAL_S_02,DAL,69,80,54,46,43,0,0,MODELED
DAL_S_03,DAL,74,61,55,71,33,0,8,MODELED
DAL_S_04,DAL,54,70,73,79,23,0,0,MODELED
DAL_S_05,DAL,62,53,82,60,34,0,11,MODELED
DAL_S_06,DAL,42,71,79,70,27,0,3,MODELED
DAL_S_07,DAL,42,29,60,51,11,0,12,MODELED
DAL_K_01,DAL,70,80,28,46,56,0,8,MODELED
DAL_K_02,DAL,44,40,57,28,29,0,0,MODELED
DAL_P_01,DAL,73,82,57,67,82,0,14,MODELED
DAL_P_02,DAL,48,46,78,80,34,0,14,MODELED
DAL_LS_01,DAL,79,86,50,97,55,0,9,MODELED
PHI_QB_01,PHI,79,72,79,73,70,0,16,MODELED
PHI_QB_02,PHI,73,86,67,100,69,0,12,MODELED
PHI_QB_03,PHI,65,58,88,76,53,0,23,MODELED
PHI_QB_04,PHI,31,43,74,74,21,0,3,MODELED
PHI_RB_01,PHI,89,82,60,46,78,0,2,MODELED
PHI_RB_02,PHI,62,41,64,35,100,0,21,MODELED
PHI_RB_03,PHI,69,73,63,78,33,0,11,MODELED
PHI_RB_04,PHI,57,37,85,58,13,0,25,MODELED
PHI_RB_05,PHI,31,56,33,53,36,0,0,MODELED
PHI_FB_01,PHI,79,80,66,72,43,0,9,MODELED
PHI_WR_01,PHI,86,75,41,55,71,0,0,MODELED
PHI_WR_02,PHI,84,73,81,56,22,0,2,MODELED
PHI_WR_03,PHI,96,80,39,64,84,0,0,MODELED
PHI_WR_04,PHI,38,92,51,51,45,0,6,MODELED
PHI_WR_05,PHI,56,60,50,56,53,0,1,MODELED
PHI_WR_06,PHI,67,75,80,81,24,0,17,MODELED
PHI_WR_07,PHI,44,46,44,50,19,0,3,MODELED
PHI_WR_08,PHI,45,60,83,77,56,0,17,MODELED
PHI_WR_09,PHI,34,39,33,44,16,0,13,MODELED
PHI_WR_10,PHI,46,53,76,53,8,0,0,MODELED
PHI_WR_11,PHI,36,48,100,48,28,0,24,MODELED
PHI_TE_01,PHI,84,69,59,75,27,0,8,MODELED
PHI_TE_02,PHI,58,56,62,67,63,0,11,MODELED
PHI_TE_03,PHI,55,59,81,63,40,0,8,MODELED
PHI_TE_04,PHI,45,52,94,55,17,0,6,MODELED
PHI_TE_05,PHI,56,48,87,48,10,0,0,MODELED
PHI_TE_06,PHI,54,29,79,69,28,0,5,MODELED
PHI_OT_01,PHI,78,54,57,59,28,0,0,MODELED
PHI_OT_02,PHI,77,82,61,52,79,0,5,MODELED
PHI_OT_03,PHI,84,55,46,74,43,0,3,MODELED
PHI_OT_04,PHI,57,63,80,69,25,0,8,MODELED
PHI_OT_05,PHI,52,64,50,71,14,0,0,MODELED
PHI_OT_06,PHI,45,40,79,63,5,0,9,MODELED
PHI_OG_01,PHI,80,81,60,72,72,0,0,MODELED
PHI_OG_02,PHI,70,100,45,63,40,0,15,MODELED
PHI_OG_03,PHI,79,85,72,70,25,0,19,MODELED
PHI_OG_04,PHI,66,81,77,66,61,0,7,MODELED
PHI_OG_05,PHI,48,48,74,81,46,0,4,MODELED
PHI_OG_06,PHI,49,29,38,38,8,0,5,MODELED
PHI_C_01,PHI,80,89,65,38,34,0,9,MODELED
PHI_C_02,PHI,60,58,76,39,50,0,15,MODELED
PHI_C_03,PHI,53,56,68,63,41,0,14,MODELED
PHI_EDGE_01,PHI,94,77,50,72,74,0,6,MODELED
PHI_EDGE_02,PHI,70,61,47,91,63,0,6,MODELED
PHI_EDGE_03,PHI,71,76,98,59,46,0,0,MODELED
PHI_EDGE_04,PHI,72,56,19,66,42,0,0,MODELED
PHI_EDGE_05,PHI,45,69,72,65,82,0,3,MODELED
PHI_EDGE_06,PHI,46,30,54,69,22,0,0,MODELED
PHI_EDGE_07,PHI,75,91,78,85,37,0,8,MODELED
PHI_EDGE_08,PHI,64,59,87,55,1,0,14,MODELED
PHI_EDGE_09,PHI,59,60,82,49,51,0,0,MODELED
PHI_DT_01,PHI,67,79,46,74,54,0,21,MODELED
PHI_DT_02,PHI,69,77,88,71,41,0,17,MODELED
PHI_DT_03,PHI,61,42,42,42,70,0,10,MODELED
PHI_DT_04,PHI,81,67,90,83,14,0,3,MODELED
PHI_DT_05,PHI,64,58,50,66,38,0,2,MODELED
PHI_DT_06,PHI,62,40,70,70,30,0,6,MODELED
PHI_DT_07,PHI,38,58,69,55,26,0,2,MODELED
PHI_DT_08,PHI,44,44,72,34,14,0,17,MODELED
PHI_LB_01,PHI,83,80,38,56,87,0,1,MODELED
PHI_LB_02,PHI,99,87,63,48,64,0,10,MODELED
PHI_LB_03,PHI,63,44,64,93,29,0,3,MODELED
PHI_LB_04,PHI,55,64,78,66,47,0,0,MODELED
PHI_LB_05,PHI,62,74,44,62,32,0,2,MODELED
PHI_LB_06,PHI,38,40,96,62,36,0,17,MODELED
PHI_LB_07,PHI,29,41,67,57,34,0,5,MODELED
PHI_LB_08,PHI,34,20,66,50,42,0,17,MODELED
PHI_CB_01,PHI,88,74,70,63,65,0,10,MODELED
PHI_CB_02,PHI,80,73,62,71,88,0,14,MODELED
PHI_CB_03,PHI,69,69,62,66,61,0,17,MODELED
PHI_CB_04,PHI,70,81,50,77,24,0,6,MODELED
PHI_CB_05,PHI,73,60,71,61,57,0,6,MODELED
PHI_CB_06,PHI,48,59,64,70,48,0,19,MODELED
PHI_CB_07,PHI,46,61,64,64,42,0,12,MODELED
PHI_CB_08,PHI,58,51,95,46,25,0,2,MODELED
PHI_CB_09,PHI,50,48,61,82,17,0,11,MODELED
PHI_CB_10,PHI,41,51,64,41,13,0,11,MODELED
PHI_CB_11,PHI,8,25,48,65,4,0,0,MODELED
PHI_S_01,PHI,78,95,68,43,56,0,9,MODELED
PHI_S_02,PHI,66,77,49,86,64,0,20,MODELED
PHI_S_03,PHI,74,52,69,64,34,0,0,MODELED
PHI_S_04,PHI,68,51,64,50,52,0,0,MODELED
PHI_S_05,PHI,55,76,72,42,74,0,2,MODELED
PHI_S_06,PHI,52,39,57,58,2,0,11,MODELED
PHI_S_07,PHI,42,46,49,62,11,0,21,MODELED
PHI_K_01,PHI,71,87,75,70,23,0,6,MODELED
PHI_K_02,PHI,43,61,66,72,48,0,0,MODELED
PHI_P_01,PHI,48,72,43,58,45,0,20,MODELED
PHI_P_02,PHI,50,85,61,58,15,0,7,MODELED
PHI_LS_01,PHI,84,88,67,48,45,0,0,MODELED
WAS_QB_01,WAS,64,73,71,88,45,0,12,MODELED
WAS_QB_02,WAS,56,54,64,64,36,0,11,MODELED
WAS_QB_03,WAS,54,29,88,88,46,0,8,MODELED
WAS_QB_04,WAS,45,7,81,57,2,0,1,MODELED
WAS_RB_01,WAS,94,72,61,65,72,0,30,MODELED
WAS_RB_02,WAS,69,75,78,75,49,0,0,MODELED
WAS_RB_03,WAS,66,71,68,80,47,0,9,MODELED
WAS_RB_04,WAS,54,65,52,55,36,0,0,MODELED
WAS_RB_05,WAS,45,45,83,55,29,0,0,MODELED
WAS_FB_01,WAS,90,65,56,54,77,0,10,MODELED
WAS_WR_01,WAS,65,81,71,67,72,0,0,MODELED
WAS_WR_02,WAS,100,76,57,71,49,0,19,MODELED
WAS_WR_03,WAS,88,80,55,53,67,0,4,MODELED
WAS_WR_04,WAS,73,65,69,47,47,0,0,MODELED
WAS_WR_05,WAS,74,56,47,65,53,0,3,MODELED
WAS_WR_06,WAS,72,43,66,90,27,0,0,MODELED
WAS_WR_07,WAS,29,61,57,98,38,0,5,MODELED
WAS_WR_08,WAS,73,47,65,71,33,0,4,MODELED
WAS_WR_09,WAS,35,64,56,75,27,0,12,MODELED
WAS_WR_10,WAS,47,40,72,58,25,0,23,MODELED
WAS_WR_11,WAS,48,27,62,42,41,0,19,MODELED
WAS_TE_01,WAS,83,67,76,72,44,0,11,MODELED
WAS_TE_02,WAS,52,55,46,89,50,0,2,MODELED
WAS_TE_03,WAS,92,51,70,44,55,0,7,MODELED
WAS_TE_04,WAS,45,67,72,75,26,0,0,MODELED
WAS_TE_05,WAS,38,41,61,88,1,0,8,MODELED
WAS_TE_06,WAS,34,39,60,76,13,0,0,MODELED
WAS_OT_01,WAS,72,84,83,67,54,0,28,MODELED
WAS_OT_02,WAS,78,86,48,87,50,0,2,MODELED
WAS_OT_03,WAS,69,49,31,61,76,0,0,MODELED
WAS_OT_04,WAS,56,73,82,66,50,0,0,MODELED
WAS_OT_05,WAS,39,52,93,69,37,0,3,MODELED
WAS_OT_06,WAS,48,35,88,77,33,0,11,MODELED
WAS_OG_01,WAS,78,80,84,58,81,0,9,MODELED
WAS_OG_02,WAS,74,81,75,51,78,0,0,MODELED
WAS_OG_03,WAS,55,47,59,61,47,0,14,MODELED
WAS_OG_04,WAS,65,51,68,50,65,0,11,MODELED
WAS_OG_05,WAS,70,59,66,49,45,0,14,MODELED
WAS_OG_06,WAS,6,62,76,75,36,0,15,MODELED
WAS_C_01,WAS,81,86,67,69,67,0,20,MODELED
WAS_C_02,WAS,61,68,92,61,57,0,0,MODELED
WAS_C_03,WAS,22,45,51,63,42,0,12,MODELED
WAS_EDGE_01,WAS,69,72,60,55,59,0,0,MODELED
WAS_EDGE_02,WAS,73,74,57,69,61,0,8,MODELED
WAS_EDGE_03,WAS,71,65,53,69,1,0,0,MODELED
WAS_EDGE_04,WAS,51,79,91,56,62,0,1,MODELED
WAS_EDGE_05,WAS,48,56,70,61,67,0,0,MODELED
WAS_EDGE_06,WAS,24,55,46,39,64,0,9,MODELED
WAS_EDGE_07,WAS,49,34,73,69,48,0,20,MODELED
WAS_EDGE_08,WAS,39,52,75,64,4,0,20,MODELED
WAS_EDGE_09,WAS,52,45,100,65,60,0,2,MODELED
WAS_DT_01,WAS,70,68,47,57,51,0,0,MODELED
WAS_DT_02,WAS,76,75,48,83,83,0,10,MODELED
WAS_DT_03,WAS,67,58,52,83,55,0,19,MODELED
WAS_DT_04,WAS,83,52,61,70,40,0,0,MODELED
WAS_DT_05,WAS,83,77,62,77,55,0,6,MODELED
WAS_DT_06,WAS,59,81,69,29,1,0,12,MODELED
WAS_DT_07,WAS,41,36,79,58,17,0,17,MODELED
WAS_DT_08,WAS,44,44,68,64,4,0,11,MODELED
WAS_LB_01,WAS,100,81,63,77,56,0,31,MODELED
WAS_LB_02,WAS,62,75,64,62,41,0,18,MODELED
WAS_LB_03,WAS,57,54,48,77,54,0,3,MODELED
WAS_LB_04,WAS,62,52,71,55,50,0,6,MODELED
WAS_LB_05,WAS,78,64,56,83,64,0,11,MODELED
WAS_LB_06,WAS,46,82,46,39,40,0,10,MODELED
WAS_LB_07,WAS,53,45,75,61,18,0,1,MODELED
WAS_LB_08,WAS,55,54,82,73,37,0,5,MODELED
WAS_CB_01,WAS,100,100,72,60,23,0,0,MODELED
WAS_CB_02,WAS,70,99,73,85,44,0,18,MODELED
WAS_CB_03,WAS,83,70,40,35,57,0,14,MODELED
WAS_CB_04,WAS,48,73,55,71,13,0,16,MODELED
WAS_CB_05,WAS,64,87,89,49,59,0,13,MODELED
WAS_CB_06,WAS,67,71,71,36,20,0,11,MODELED
WAS_CB_07,WAS,45,69,88,45,9,0,4,MODELED
WAS_CB_08,WAS,35,54,84,81,46,0,12,MODELED
WAS_CB_09,WAS,64,30,78,83,24,0,9,MODELED
WAS_CB_10,WAS,39,59,67,69,22,0,5,MODELED
WAS_CB_11,WAS,60,59,50,65,22,0,0,MODELED
WAS_S_01,WAS,100,59,43,65,52,0,4,MODELED
WAS_S_02,WAS,81,69,53,89,30,0,36,MODELED
WAS_S_03,WAS,57,58,63,84,50,0,11,MODELED
WAS_S_04,WAS,58,82,58,65,49,0,15,MODELED
WAS_S_05,WAS,62,40,87,55,63,0,16,MODELED
WAS_S_06,WAS,39,21,82,63,25,0,16,MODELED
WAS_S_07,WAS,54,55,72,73,49,0,16,MODELED
WAS_K_01,WAS,98,73,76,84,68,0,8,MODELED
WAS_K_02,WAS,18,54,45,85,10,0,6,MODELED
WAS_P_01,WAS,69,88,37,66,56,0,2,MODELED
WAS_P_02,WAS,54,67,64,56,43,0,0,MODELED
WAS_LS_01,WAS,89,70,82,78,46,0,0,MODELED
NYG_QB_01,NYG,78,81,60,45,41,0,0,MODELED
NYG_QB_02,NYG,76,78,48,52,43,0,16,MODELED
NYG_QB_03,NYG,54,52,59,74,34,0,3,MODELED
NYG_QB_04,NYG,41,38,90,37,30,0,11,MODELED
NYG_RB_01,NYG,87,81,85,47,49,0,16,MODELED
NYG_RB_02,NYG,58,72,63,82,53,0,1,MODELED
NYG_RB_03,NYG,43,50,42,73,17,0,1,MODELED
NYG_RB_04,NYG,67,33,55,76,68,0,7,MODELED
NYG_RB_05,NYG,40,31,48,76,34,0,14,MODELED
NYG_FB_01,NYG,66,67,60,86,68,0,19,MODELED
NYG_WR_01,NYG,98,89,95,58,39,0,0,MODELED
NYG_WR_02,NYG,88,77,65,61,50,0,4,MODELED
NYG_WR_03,NYG,97,92,83,61,76,0,20,MODELED
NYG_WR_04,NYG,71,72,62,60,31,0,17,MODELED
NYG_WR_05,NYG,55,63,58,63,45,0,14,MODELED
NYG_WR_06,NYG,60,56,100,47,19,0,20,MODELED
NYG_WR_07,NYG,41,37,60,59,59,0,8,MODELED
NYG_WR_08,NYG,65,51,72,71,18,0,23,MODELED
NYG_WR_09,NYG,40,48,75,67,56,0,0,MODELED
NYG_WR_10,NYG,31,26,53,45,16,0,0,MODELED
NYG_WR_11,NYG,46,27,51,48,15,0,10,MODELED
NYG_TE_01,NYG,71,100,74,80,1,0,4,MODELED
NYG_TE_02,NYG,63,62,77,73,35,0,10,MODELED
NYG_TE_03,NYG,60,72,58,81,52,0,7,MODELED
NYG_TE_04,NYG,42,30,68,100,25,0,0,MODELED
NYG_TE_05,NYG,45,29,84,44,3,0,14,MODELED
NYG_TE_06,NYG,63,38,83,84,22,0,15,MODELED
NYG_OT_01,NYG,91,86,75,41,55,0,7,MODELED
NYG_OT_02,NYG,83,100,74,50,48,0,7,MODELED
NYG_OT_03,NYG,72,58,38,37,44,0,20,MODELED
NYG_OT_04,NYG,52,57,51,54,57,0,18,MODELED
NYG_OT_05,NYG,50,59,83,57,27,0,0,MODELED
NYG_OT_06,NYG,51,23,58,72,22,0,8,MODELED
NYG_OG_01,NYG,91,77,100,58,34,0,0,MODELED
NYG_OG_02,NYG,92,66,35,61,34,0,17,MODELED
NYG_OG_03,NYG,63,56,37,50,32,0,2,MODELED
NYG_OG_04,NYG,71,66,81,54,39,0,7,MODELED
NYG_OG_05,NYG,47,55,72,84,11,0,10,MODELED
NYG_OG_06,NYG,42,41,64,62,1,0,1,MODELED
NYG_C_01,NYG,76,51,58,57,24,0,0,MODELED
NYG_C_02,NYG,80,51,95,77,16,0,0,MODELED
NYG_C_03,NYG,61,45,68,80,47,0,7,MODELED
