competition_type,coverage_grade,games,overall_grade,pass_block_grade,pass_rush_grade,passing_grade,player_id,position,qualified,receiving_grade,run_block_grade,run_defense_grade,rushing_grade,season,snaps,special_teams_grade,tackling_grade,team_id
REGULAR_SEASON,70.4,17,73.7,,74.3,,NE_LB_01,LB,1,,,65.0,,2031,800,,70.2,CAR
REGULAR_SEASON,73.7,14,75.8,,70.6,,P100015_LB,LB,1,,,64.9,,2031,658,,70.6,CAR
REGULAR_SEASON,65.8,15,69.2,,67.4,,P100176_LB,LB,1,,,62.4,,2031,680,,68.2,CAR
REGULAR_SEASON,85.4,17,87.9,,,,DAL_CB_03,CB,1,,,81.9,,2031,834,,80.5,CAR
REGULAR_SEASON,61.0,17,65.4,,,,TB_CB_03,CB,1,,,68.8,,2031,853,,63.9,CAR
REGULAR_SEASON,75.6,13,80.3,,,,GB_CB_04,CB,1,,,64.7,,2031,654,,71.8,CAR
REGULAR_SEASON,62.1,17,56.3,,,,P100786_CB,CB,1,,,58.7,,2031,821,,60.1,CAR
REGULAR_SEASON,68.5,17,74.6,,,,P100075_S,S,1,,,70.2,,2031,892,,70.0,CAR
REGULAR_SEASON,64.9,17,63.2,,,,P100178_S,S,1,,,60.0,,2031,883,,63.6,CAR
REGULAR_SEASON,65.4,17,71.5,,,,P101303_S,S,1,,,70.9,,2031,881,,67.8,CAR
REGULAR_SEASON,,11,74.0,,,,LAR_K_01,K,1,,,,,2031,66,72.1,,CAR
REGULAR_SEASON,,16,75.0,,,,NYJ_P_01,P,1,,,,,2031,80,70.2,,CAR
REGULAR_SEASON,,17,91.9,,,89.0,GB_QB_01,QB,1,,,,87.4,2031,1080,,,GB
REGULAR_SEASON,,15,74.8,68.1,,,CIN_RB_01,RB,1,68.9,,,71.5,2031,463,,,GB
REGULAR_SEASON,,17,61.2,59.1,,,P100831_RB,RB,1,60.7,,,66.5,2031,379,,,GB
REGULAR_SEASON,,13,52.7,59.7,,,P100790_RB,RB,1,52.1,,,53.2,2031,217,,,GB
REGULAR_SEASON,,17,80.0,,,,NYJ_WR_02,WR,1,73.2,79.6,,,2031,739,,,GB
REGULAR_SEASON,,17,48.5,,,,P100331_WR,WR,1,49.9,51.7,,,2031,741,,,GB
REGULAR_SEASON,,15,67.7,,,,FA_WR_005,WR,1,69.9,69.4,,,2031,654,,,GB
REGULAR_SEASON,,17,62.7,,,,P100566_WR,WR,1,68.1,64.2,,,2031,734,,,GB
REGULAR_SEASON,,17,51.2,52.4,,,PHI_TE_06,TE,1,53.6,52.5,,,2031,694,,,GB
REGULAR_SEASON,,5,78.0,78.1,,,P100547_TE,TE,0,63.6,79.8,,,2031,184,,,GB
REGULAR_SEASON,,17,81.8,74.6,,,DAL_OT_01,OT,1,,74.2,,,2031,1131,,,GB
REGULAR_SEASON,,10,84.7,83.0,,,P100507_OT,OT,1,,79.7,,,2031,642,,,GB
REGULAR_SEASON,,4,94.6,90.4,,,PHI_OG_02,OG,0,,85.9,,,2031,257,,,GB
REGULAR_SEASON,,17,60.6,60.2,,,LAR_OG_01,OG,1,,60.1,,,2031,1116,,,GB
REGULAR_SEASON,,12,62.4,57.4,,,GB_C_02,C,1,,63.8,,,2031,788,,,GB
REGULAR_SEASON,,17,53.3,,57.4,,P100882_EDGE,EDGE,1,,,53.3,,2031,742,,55.5,GB
REGULAR_SEASON,,17,53.1,,53.8,,ATL_EDGE_07,EDGE,1,,,59.6,,2031,754,,49.1,GB
REGULAR_SEASON,,17,72.1,,70.0,,FA_EDGE_182,EDGE,1,,,71.9,,2031,751,,73.2,GB
REGULAR_SEASON,,16,65.7,,63.2,,P100797_EDGE,EDGE,1,,,67.8,,2031,674,,67.5,GB
REGULAR_SEASON,,16,69.3,,67.4,,GB_DT_04,DT,1,,,70.4,,2031,592,,71.1,GB
REGULAR_SEASON,,17,70.3,,65.2,,DEN_DT_04,DT,1,,,67.3,,2031,643,,67.5,GB
REGULAR_SEASON,,17,72.1,,76.6,,SF_DT_05,DT,1,,,61.8,,2031,641,,67.0,GB
REGULAR_SEASON,62.7,17,66.6,,60.6,,JAX_LB_01,LB,1,,,64.7,,2031,774,,63.1,GB
REGULAR_SEASON,64.9,17,62.2,,65.9,,P101392_LB,LB,1,,,60.2,,2031,803,,59.3,GB
REGULAR_SEASON,58.0,17,60.4,,63.3,,P101411_LB,LB,1,,,64.0,,2031,776,,58.5,GB
REGULAR_SEASON,66.2,17,73.2,,,,DET_CB_01,CB,1,,,70.1,,2031,820,,63.3,GB
REGULAR_SEASON,59.6,17,57.8,,,,P100131_CB,CB,1,,,58.0,,2031,839,,63.1,GB
REGULAR_SEASON,64.7,10,61.5,,,,LV_CB_07,CB,1,,,57.8,,2031,464,,61.8,GB
REGULAR_SEASON,59.8,12,64.4,,,,SEA_CB_04,CB,1,,,57.6,,2031,606,,62.3,GB
REGULAR_SEASON,64.6,17,64.4,,,,P101140_S,S,1,,,60.4,,2031,913,,63.0,GB
REGULAR_SEASON,70.0,17,71.2,,,,P101036_S,S,1,,,71.7,,2031,859,,70.7,GB
REGULAR_SEASON,63.9,17,58.8,,,,P101093_S,S,1,,,58.6,,2031,848,,61.9,GB
REGULAR_SEASON,,17,65.2,,,,P100052_K,K,1,,,,,2031,102,67.8,,GB
REGULAR_SEASON,,17,72.7,,,,BAL_P_01,P,1,,,,,2031,85,66.9,,GB
REGULAR_SEASON,,11,87.3,78.3,,,MIN_OT_02,OT,1,,83.3,,,2031,702,,,MIN
REGULAR_SEASON,,16,78.1,,75.4,,NYJ_EDGE_02,EDGE,1,,,76.1,,2031,683,,71.5,MIN
REGULAR_SEASON,66.4,16,65.3,,,,LV_CB_04,CB,1,,,67.1,,2031,778,,62.9,MIN
REGULAR_SEASON,,17,64.7,,,61.8,P100866_QB,QB,1,,,,64.7,2031,1083,,,NE
REGULAR_SEASON,,17,61.6,59.3,,,P100343_RB,RB,1,61.1,,,60.8,2031,611,,,NE
REGULAR_SEASON,,12,42.7,45.5,,,P100122_RB,RB,1,43.5,,,49.7,2031,271,,,NE
REGULAR_SEASON,,17,64.4,,,,LAC_WR_01,WR,1,62.1,61.9,,,2031,727,,,NE
REGULAR_SEASON,,11,74.5,,,,FA_WR_083,WR,1,68.1,72.4,,,2031,494,,,NE
REGULAR_SEASON,,17,60.2,,,,P100301_WR,WR,1,62.6,62.1,,,2031,712,,,NE
REGULAR_SEASON,,17,63.8,,,,P100633_WR,WR,1,67.5,62.1,,,2031,740,,,NE
REGULAR_SEASON,,17,79.0,70.2,,,P101142_TE,TE,1,75.2,72.0,,,2031,677,,,NE
REGULAR_SEASON,,16,72.0,74.6,,,NO_TE_02,TE,1,76.4,72.1,,,2031,619,,,NE
REGULAR_SEASON,,13,86.3,89.2,,,NE_OT_03,OT,1,,82.4,,,2031,863,,,NE
REGULAR_SEASON,,14,50.2,53.2,,,DEN_OT_05,OT,1,,54.9,,,2031,897,,,NE
REGULAR_SEASON,,13,84.9,87.2,,,P100959_OG,OG,1,,77.3,,,2031,844,,,NE
REGULAR_SEASON,,17,44.4,44.8,,,P101026_OG,OG,1,,48.2,,,2031,1125,,,NE
REGULAR_SEASON,,17,70.3,67.9,,,SEA_C_01,C,1,,68.1,,,2031,1140,,,NE
REGULAR_SEASON,,17,85.7,,80.0,,P100586_EDGE,EDGE,1,,,82.8,,2031,759,,76.2,NE
REGULAR_SEASON,,12,87.1,,77.9,,P100804_EDGE,EDGE,1,,,78.9,,2031,519,,89.6,NE
REGULAR_SEASON,,13,58.5,,56.8,,P101428_EDGE,EDGE,1,,,60.8,,2031,561,,57.2,NE
REGULAR_SEASON,,14,75.4,,77.2,,ARI_DT_04,DT,1,,,66.9,,2031,541,,66.9,NE
REGULAR_SEASON,,17,54.9,,56.4,,P100420_DT,DT,1,,,60.2,,2031,632,,55.5,NE
REGULAR_SEASON,,17,57.4,,61.5,,P100540_DT,DT,1,,,56.8,,2031,611,,61.0,NE
REGULAR_SEASON,69.8,13,70.9,,63.4,,P101459_LB,LB,1,,,68.5,,2031,589,,74.6,NE
REGULAR_SEASON,50.4,17,48.4,,61.7,,P101230_LB,LB,1,,,48.8,,2031,787,,51.9,NE
REGULAR_SEASON,69.7,17,69.1,,67.6,,P101306_LB,LB,1,,,69.1,,2031,736,,61.9,NE
REGULAR_SEASON,65.4,13,68.2,,,,P101463_CB,CB,1,,,60.7,,2031,653,,61.5,NE
REGULAR_SEASON,68.8,17,74.7,,,,CIN_CB_06,CB,1,,,74.6,,2031,855,,78.5,NE
REGULAR_SEASON,63.8,8,57.3,,,,P100583_CB,CB,1,,,62.0,,2031,396,,59.8,NE
REGULAR_SEASON,68.6,6,62.7,,,,P100249_CB,CB,0,,,64.3,,2031,314,,66.6,NE
REGULAR_SEASON,76.0,16,76.8,,,,NE_S_03,S,1,,,69.2,,2031,842,,64.9,NE
REGULAR_SEASON,75.6,10,81.2,,,,P100788_S,S,1,,,80.0,,2031,510,,75.3,NE
REGULAR_SEASON,57.5,17,58.8,,,,P100694_S,S,1,,,59.7,,2031,897,,56.3,NE
REGULAR_SEASON,,2,80.0,,,,MIA_K_01,K,0,,,,,2031,12,72.0,,NE
REGULAR_SEASON,,17,64.7,,,,GB_P_02,P,1,,,,,2031,85,61.7,,NE
REGULAR_SEASON,,17,53.1,,,58.0,ARI_QB_01,QB,1,,,,58.7,2031,1106,,,SF
REGULAR_SEASON,,15,58.6,60.4,,,P101387_RB,RB,1,62.8,,,57.4,2031,608,,,SF
REGULAR_SEASON,,17,73.1,,,,P100995_WR,WR,1,66.7,72.1,,,2031,739,,,SF
REGULAR_SEASON,,17,66.8,,,,SEA_WR_02,WR,1,67.2,66.6,,,2031,731,,,SF
REGULAR_SEASON,,17,72.8,,,,P100399_WR,WR,1,69.8,73.9,,,2031,744,,,SF
REGULAR_SEASON,,3,56.3,,,,DAL_WR_03,WR,0,49.3,57.7,,,2031,129,,,SF
REGULAR_SEASON,,17,70.7,69.9,,,TEN_TE_01,TE,1,64.1,72.0,,,2031,645,,,SF
REGULAR_SEASON,,16,56.4,61.6,,,DEN_TE_04,TE,1,55.3,58.8,,,2031,626,,,SF
REGULAR_SEASON,,17,86.1,80.2,,,SF_OT_01,OT,1,,77.1,,,2031,1115,,,SF
REGULAR_SEASON,,17,80.3,70.4,,,SF_OT_02,OT,1,,71.6,,,2031,1092,,,SF
REGULAR_SEASON,,17,72.7,75.2,,,KC_OG_02,OG,1,,71.2,,,2031,1131,,,SF
REGULAR_SEASON,,17,67.8,66.4,,,DEN_OG_01,OG,1,,63.6,,,2031,1123,,,SF
REGULAR_SEASON,,17,76.8,73.4,,,LAR_C_01,C,1,,76.1,,,2031,1073,,,SF
REGULAR_SEASON,,17,73.7,,72.6,,KC_EDGE_01,EDGE,1,,,72.9,,2031,728,,67.7,SF
REGULAR_SEASON,,17,72.1,,66.0,,CIN_EDGE_04,EDGE,1,,,63.4,,2031,743,,72.4,SF
REGULAR_SEASON,,17,47.2,,50.0,,TEN_EDGE_04,EDGE,1,,,51.6,,2031,731,,49.3,SF
REGULAR_SEASON,,17,79.7,,78.7,,P100719_EDGE,EDGE,1,,,80.0,,2031,780,,69.8,SF
REGULAR_SEASON,,17,59.4,,55.7,,NYG_DT_04,DT,1,,,61.2,,2031,661,,62.3,SF
REGULAR_SEASON,,17,59.8,,54.7,,P100270_DT,DT,1,,,59.6,,2031,640,,56.9,SF
REGULAR_SEASON,,3,63.1,,59.2,,NYJ_DT_05,DT,0,,,64.4,,2031,115,,52.0,SF
REGULAR_SEASON,65.8,16,62.8,,61.4,,SF_LB_01,LB,1,,,63.5,,2031,746,,60.4,SF
REGULAR_SEASON,73.3,16,69.5,,67.7,,NE_LB_02,LB,1,,,65.8,,2031,715,,72.4,SF
REGULAR_SEASON,68.5,17,60.2,,62.0,,SF_LB_02,LB,1,,,62.9,,2031,761,,60.0,SF
REGULAR_SEASON,74.5,10,78.8,,,,IND_CB_02,CB,1,,,72.6,,2031,515,,71.4,SF
REGULAR_SEASON,53.9,17,56.8,,,,P100063_CB,CB,1,,,53.6,,2031,820,,61.2,SF
REGULAR_SEASON,72.5,17,75.8,,,,P100068_CB,CB,1,,,68.1,,2031,856,,69.1,SF
REGULAR_SEASON,69.2,17,76.8,,,,TB_S_02,S,1,,,74.5,,2031,906,,72.0,SF
REGULAR_SEASON,67.1,17,74.3,,,,P100283_S,S,1,,,76.5,,2031,874,,68.0,SF
REGULAR_SEASON,70.7,17,69.2,,,,NO_S_04,S,1,,,67.0,,2031,883,,68.8,SF
REGULAR_SEASON,,13,67.2,,,,P100794_K,K,1,,,,,2031,78,65.9,,SF
REGULAR_SEASON,,9,51.0,,,,P101312_P,P,1,,,,,2031,45,56.7,,SF
REGULAR_SEASON,,17,54.1,,,56.0,P100234_QB,QB,1,,,,60.1,2031,1086,,,IND
REGULAR_SEASON,,17,59.8,63.6,,,P100963_RB,RB,1,59.2,,,55.8,2031,726,,,IND
REGULAR_SEASON,,17,71.4,,,,P101088_WR,WR,1,66.0,65.1,,,2031,767,,,IND
REGULAR_SEASON,,17,61.0,,,,P100762_WR,WR,1,55.6,63.4,,,2031,761,,,IND
REGULAR_SEASON,,17,78.3,71.0,,,SEA_TE_02,TE,1,73.0,80.8,,,2031,679,,,IND
REGULAR_SEASON,,6,78.6,77.2,,,LV_TE_01,TE,0,64.4,78.8,,,2031,238,,,IND
REGULAR_SEASON,,17,54.8,59.5,,,NYG_OT_01,OT,1,,62.0,,,2031,1126,,,IND
REGULAR_SEASON,,17,74.1,70.7,,,IND_OT_01,OT,1,,74.7,,,2031,1100,,,IND
REGULAR_SEASON,,17,75.1,70.2,,,DET_OG_02,OG,1,,77.6,,,2031,1115,,,IND
REGULAR_SEASON,,3,83.9,70.0,,,LAR_OG_02,OG,0,,69.9,,,2031,195,,,IND
REGULAR_SEASON,,12,90.8,84.9,,,IND_C_01,C,1,,81.0,,,2031,776,,,IND
REGULAR_SEASON,,17,71.8,,68.0,,BAL_EDGE_02,EDGE,1,,,69.9,,2031,745,,67.2,IND
REGULAR_SEASON,,17,76.6,,72.0,,IND_EDGE_01,EDGE,1,,,76.3,,2031,700,,69.4,IND
REGULAR_SEASON,,13,66.9,,65.2,,NYJ_EDGE_05,EDGE,1,,,62.4,,2031,573,,65.8,IND
REGULAR_SEASON,,17,69.0,,68.8,,TEN_EDGE_01,EDGE,1,,,71.2,,2031,750,,67.9,IND
REGULAR_SEASON,,14,90.7,,85.8,,TB_DT_02,DT,1,,,78.1,,2031,528,,86.0,IND
REGULAR_SEASON,,17,69.8,,67.9,,CLE_DT_04,DT,1,,,72.9,,2031,660,,68.9,IND
REGULAR_SEASON,,17,64.4,,57.2,,CLE_DT_02,DT,1,,,68.2,,2031,632,,70.9,IND
REGULAR_SEASON,75.1,17,75.1,,68.5,,JAX_LB_02,LB,1,,,70.5,,2031,773,,70.7,IND
REGULAR_SEASON,68.0,15,79.5,,81.0,,PHI_LB_04,LB,1,,,71.3,,2031,699,,79.4,IND
REGULAR_SEASON,69.6,6,71.1,,76.3,,GB_LB_03,LB,0,,,70.8,,2031,270,,70.0,IND
REGULAR_SEASON,78.7,17,89.6,,,,IND_CB_01,CB,1,,,85.6,,2031,833,,78.7,IND
REGULAR_SEASON,57.5,13,62.6,,,,IND_CB_03,CB,1,,,60.8,,2031,627,,61.3,IND
REGULAR_SEASON,52.9,15,55.9,,,,HOU_CB_05,CB,1,,,60.6,,2031,742,,59.5,IND
REGULAR_SEASON,68.5,17,65.9,,,,PIT_CB_05,CB,1,,,67.1,,2031,849,,71.8,IND
REGULAR_SEASON,77.5,17,82.9,,,,ARI_S_01,S,1,,,75.5,,2031,882,,77.9,IND
REGULAR_SEASON,74.5,17,74.7,,,,CAR_S_02,S,1,,,68.6,,2031,883,,70.1,IND
REGULAR_SEASON,83.6,9,80.0,,,,P100491_S,S,1,,,74.0,,2031,456,,71.0,IND
REGULAR_SEASON,,17,71.8,,,,ARI_K_01,K,1,,,,,2031,102,73.1,,IND
REGULAR_SEASON,,3,47.9,,,,KC_P_01,P,0,,,,,2031,15,50.4,,IND
REGULAR_SEASON,,16,84.6,,73.8,,DEN_DT_01,DT,1,,,77.1,,2031,575,,87.1,CIN
REGULAR_SEASON,,11,70.1,,,68.2,TB_QB_01,QB,1,,,,64.9,2031,688,,,BUF
REGULAR_SEASON,,16,69.1,,66.8,,P100497_DT,DT,1,,,63.6,,2031,606,,62.0,BUF
REGULAR_SEASON,56.6,16,58.7,,60.8,,P101413_LB,LB,1,,,57.6,,2031,720,,59.8,BUF
REGULAR_SEASON,64.4,10,66.2,,,,P101128_CB,CB,1,,,58.7,,2031,487,,68.0,BUF
REGULAR_SEASON,,1,96.1,99.9,,,NYG_OT_03,OT,0,,92.5,,,2031,65,,,LAR
REGULAR_SEASON,,4,64.4,54.7,,,P100752_C,C,0,,58.8,,,2031,262,,,LAR
REGULAR_SEASON,,15,62.2,62.4,,,CLE_TE_02,TE,1,65.6,66.2,,,2031,620,,,CLE
REGULAR_SEASON,,2,63.3,,,,P100813_WR,WR,0,71.9,72.6,,,2031,92,,,BAL
REGULAR_SEASON,,16,76.0,71.2,,,P100242_OT,OT,1,,74.6,,,2031,1069,,,BAL
REGULAR_SEASON,57.9,16,56.8,,,,P101414_CB,CB,1,,,61.4,,2031,780,,52.8,BAL
REGULAR_SEASON,,10,67.7,,,,JAX_WR_01,WR,1,62.9,63.2,,,2031,454,,,JAX
REGULAR_SEASON,,15,64.2,,,,IND_K_01,K,1,,,,,2031,90,63.5,,JAX
REGULAR_SEASON,,15,51.4,50.8,,,IND_RB_02,RB,1,50.4,,,57.7,2031,397,,,TEN
REGULAR_SEASON,60.9,9,51.6,,,,P101145_S,S,1,,,58.9,,2031,452,,53.2,KC
REGULAR_SEASON,,2,67.7,76.9,,,P100587_OT,OT,0,,56.4,,,2031,125,,,PHI
REGULAR_SEASON,72.0,8,72.6,,,,LAR_S_02,S,1,,,74.7,,2031,403,,70.8,PHI
REGULAR_SEASON,,14,80.2,,,,DEN_P_01,P,1,,,,,2031,70,71.4,,PHI
REGULAR_SEASON,,2,62.2,,62.7,,P100228_DT,DT,0,,,63.8,,2031,86,,42.9,NYG
REGULAR_SEASON,,15,49.7,,,,P100376_WR,WR,1,48.6,56.3,,,2031,664,,,DET
REGULAR_SEASON,,6,48.7,,54.3,,P101377_EDGE,EDGE,0,,,60.0,,2031,268,,47.1,DET
REGULAR_SEASON,68.7,8,70.5,,,,ARI_CB_04,CB,1,,,75.2,,2031,404,,67.8,DET
REGULAR_SEASON,68.5,2,70.6,,,,ARI_CB_03,CB,0,,,68.2,,2031,94,,72.6,DET
REGULAR_SEASON,,3,59.8,,,58.6,SEA_QB_04,QB,0,,,,59.5,2031,197,,,CHI
REGULAR_SEASON,,17,77.4,69.2,,,P100007_RB,RB,1,66.8,,,76.3,2031,581,,,CHI
REGULAR_SEASON,,10,76.1,71.8,,,P101248_RB,RB,1,75.2,,,69.6,2031,221,,,CHI
REGULAR_SEASON,,17,70.2,,,,P100322_WR,WR,1,67.3,62.1,,,2031,762,,,CHI
REGULAR_SEASON,,17,72.3,,,,P100386_WR,WR,1,66.1,70.3,,,2031,756,,,CHI
REGULAR_SEASON,,17,63.2,,,,P100653_WR,WR,1,65.4,60.6,,,2031,713,,,CHI
REGULAR_SEASON,,17,62.4,,,,PIT_WR_07,WR,1,66.5,64.8,,,2031,773,,,CHI
REGULAR_SEASON,,13,67.8,65.9,,,CHI_TE_01,TE,1,69.4,66.8,,,2031,526,,,CHI
REGULAR_SEASON,,13,48.6,50.7,,,P101047_TE,TE,1,48.9,59.7,,,2031,543,,,CHI
REGULAR_SEASON,,16,67.4,73.0,,,CAR_OT_05,OT,1,,65.1,,,2031,1067,,,CHI
REGULAR_SEASON,,17,53.5,62.9,,,CAR_OT_03,OT,1,,56.9,,,2031,1085,,,CHI
REGULAR_SEASON,,12,56.0,55.4,,,HOU_OG_01,OG,1,,57.7,,,2031,785,,,CHI
REGULAR_SEASON,,16,59.1,62.2,,,TB_OG_04,OG,1,,62.3,,,2031,1018,,,CHI
REGULAR_SEASON,,17,80.4,75.3,,,TB_C_02,C,1,,79.8,,,2031,1122,,,CHI
REGULAR_SEASON,,17,83.7,,78.8,,DEN_EDGE_01,EDGE,1,,,76.1,,2031,738,,76.3,CHI
REGULAR_SEASON,,8,79.8,,68.4,,CHI_EDGE_03,EDGE,1,,,77.9,,2031,368,,65.2,CHI
REGULAR_SEASON,,17,59.4,,56.7,,P100261_EDGE,EDGE,1,,,62.5,,2031,754,,62.4,CHI
REGULAR_SEASON,,17,57.8,,58.6,,P101231_EDGE,EDGE,1,,,51.7,,2031,725,,59.5,CHI
REGULAR_SEASON,,13,94.3,,86.5,,NE_DT_01,DT,1,,,85.3,,2031,479,,88.5,CHI
REGULAR_SEASON,,17,72.9,,63.9,,P100900_DT,DT,1,,,67.6,,2031,656,,70.8,CHI
REGULAR_SEASON,,17,69.2,,67.8,,P100238_DT,DT,1,,,67.9,,2031,659,,63.9,CHI
REGULAR_SEASON,75.3,17,85.6,,77.8,,P100783_LB,LB,1,,,82.9,,2031,757,,77.9,CHI
REGULAR_SEASON,73.7,17,74.7,,71.0,,WAS_LB_02,LB,1,,,73.3,,2031,774,,73.3,CHI
REGULAR_SEASON,64.9,15,59.3,,66.5,,ATL_LB_04,LB,1,,,58.8,,2031,698,,68.1,CHI
REGULAR_SEASON,63.6,17,67.2,,,,DEN_CB_01,CB,1,,,63.6,,2031,831,,69.2,CHI
REGULAR_SEASON,64.3,16,71.6,,,,P100291_CB,CB,1,,,70.2,,2031,787,,67.4,CHI
REGULAR_SEASON,53.6,17,58.5,,,,DEN_CB_08,CB,1,,,51.8,,2031,841,,66.3,CHI
REGULAR_SEASON,68.1,17,70.2,,,,P101118_CB,CB,1,,,69.1,,2031,809,,73.5,CHI
REGULAR_SEASON,,17,80.0,,,,TEN_K_01,K,1,,,,,2031,102,69.5,,CHI
REGULAR_SEASON,,15,59.2,,,,P100362_K,K,1,,,,,2031,90,57.5,,WAS
REGULAR_SEASON,,14,71.0,,66.8,,P100246_DT,DT,1,,,66.3,,2031,540,,71.7,SF
REGULAR_SEASON,77.9,16,78.6,,,,BAL_CB_02,CB,1,,,73.2,,2031,797,,77.0,SF
REGULAR_SEASON,51.8,10,46.2,,51.7,,P101182_LB,LB,1,,,41.4,,2031,438,,52.5,MIN
REGULAR_SEASON,,15,61.2,65.2,,,P100620_RB,RB,1,58.9,,,65.4,2031,327,,,BUF
REGULAR_SEASON,60.3,6,64.2,,,,P100659_CB,CB,0,,,67.1,,2031,295,,66.6,BUF
REGULAR_SEASON,,10,53.4,51.5,,,ATL_TE_02,TE,1,51.3,53.7,,,2031,376,,,GB
REGULAR_SEASON,,1,70.3,,76.1,,P100483_EDGE,EDGE,0,,,63.4,,2031,46,,64.0,GB
REGULAR_SEASON,74.5,6,75.9,,,,TB_CB_05,CB,0,,,74.9,,2031,294,,65.7,GB
REGULAR_SEASON,,15,51.1,,53.3,,P100146_EDGE,EDGE,1,,,52.8,,2031,666,,55.2,LAR
REGULAR_SEASON,44.6,8,45.8,,,,HOU_CB_04,CB,1,,,54.1,,2031,394,,45.7,LAR
REGULAR_SEASON,,6,49.6,,,,P101187_WR,WR,0,59.8,46.9,,,2031,260,,,NE
REGULAR_SEASON,,17,76.0,,,71.9,CIN_QB_01,QB,1,,,,69.9,2031,1106,,,PIT
REGULAR_SEASON,,13,59.8,59.7,,,DAL_RB_03,RB,1,60.4,,,66.8,2031,383,,,PIT
REGULAR_SEASON,,17,54.1,55.0,,,P100854_RB,RB,1,61.4,,,58.1,2031,368,,,PIT
REGULAR_SEASON,,16,64.6,59.0,,,P100857_RB,RB,1,60.8,,,66.3,2031,273,,,PIT
REGULAR_SEASON,,17,70.1,,,,ATL_WR_04,WR,1,66.6,75.1,,,2031,760,,,PIT
REGULAR_SEASON,,15,79.4,,,,PIT_WR_05,WR,1,78.9,70.4,,,2031,660,,,PIT
REGULAR_SEASON,,10,45.2,,,,KC_WR_08,WR,1,50.4,53.5,,,2031,422,,,PIT
REGULAR_SEASON,,17,54.1,,,,KC_WR_09,WR,1,56.2,54.7,,,2031,728,,,PIT
REGULAR_SEASON,,17,61.1,63.0,,,P101315_TE,TE,1,56.6,63.1,,,2031,670,,,PIT
REGULAR_SEASON,,5,68.0,69.1,,,P101121_TE,TE,0,67.1,65.1,,,2031,206,,,PIT
REGULAR_SEASON,,16,78.2,76.3,,,CAR_OT_02,OT,1,,73.7,,,2031,1053,,,PIT
REGULAR_SEASON,,13,67.3,68.0,,,CAR_OT_01,OT,1,,72.8,,,2031,852,,,PIT
REGULAR_SEASON,,11,69.9,67.5,,,PIT_OG_01,OG,1,,69.0,,,2031,723,,,PIT
REGULAR_SEASON,,16,74.3,73.6,,,GB_OG_04,OG,1,,68.6,,,2031,1072,,,PIT
REGULAR_SEASON,,15,77.8,75.0,,,PIT_C_01,C,1,,71.8,,,2031,988,,,PIT
REGULAR_SEASON,,14,51.2,,55.4,,NE_EDGE_02,EDGE,1,,,50.9,,2031,583,,50.5,PIT
REGULAR_SEASON,,17,59.3,,61.1,,ATL_EDGE_05,EDGE,1,,,61.6,,2031,735,,59.7,PIT
REGULAR_SEASON,,17,56.6,,60.9,,P101494_EDGE,EDGE,1,,,56.4,,2031,763,,51.8,PIT
REGULAR_SEASON,,17,71.4,,68.1,,P100851_DT,DT,1,,,66.6,,2031,633,,68.4,PIT
REGULAR_SEASON,,17,70.6,,64.6,,JAX_DT_01,DT,1,,,66.1,,2031,642,,67.3,PIT
REGULAR_SEASON,,15,59.3,,57.1,,P100135_DT,DT,1,,,61.3,,2031,548,,61.5,PIT
REGULAR_SEASON,79.6,17,85.8,,76.2,,PIT_LB_04,LB,1,,,78.8,,2031,802,,79.5,PIT
REGULAR_SEASON,67.1,17,70.6,,67.2,,P100456_LB,LB,1,,,63.7,,2031,771,,66.8,PIT
REGULAR_SEASON,60.5,17,52.7,,57.4,,P101322_LB,LB,1,,,51.9,,2031,772,,49.1,PIT
REGULAR_SEASON,64.5,17,75.3,,,,PIT_CB_03,CB,1,,,71.7,,2031,830,,73.7,PIT
REGULAR_SEASON,71.7,17,69.9,,,,P101499_CB,CB,1,,,68.8,,2031,824,,66.8,PIT
REGULAR_SEASON,51.7,17,54.2,,,,P100893_CB,CB,1,,,53.9,,2031,831,,54.0,PIT
REGULAR_SEASON,60.3,3,43.5,,,,P101319_CB,CB,0,,,37.9,,2031,138,,57.2,PIT
REGULAR_SEASON,64.3,17,62.5,,,,P100428_S,S,1,,,65.9,,2031,876,,60.2,PIT
REGULAR_SEASON,73.4,9,77.9,,,,P100347_S,S,1,,,83.8,,2031,458,,68.6,PIT
REGULAR_SEASON,72.0,17,73.4,,,,P100400_S,S,1,,,73.1,,2031,855,,75.7,PIT
REGULAR_SEASON,,17,78.7,,,,KC_K_01,K,1,,,,,2031,102,76.8,,PIT
REGULAR_SEASON,,17,75.0,,,,GB_P_01,P,1,,,,,2031,85,69.1,,PIT
REGULAR_SEASON,,3,58.6,47.8,,,P100472_TE,TE,0,52.8,67.0,,,2031,116,,,CIN
REGULAR_SEASON,,15,77.5,,,,ATL_P_01,P,1,,,,,2031,75,75.9,,CIN
REGULAR_SEASON,,9,77.3,,74.1,,P100902_EDGE,EDGE,1,,,66.5,,2031,395,,78.5,MIN
REGULAR_SEASON,,16,56.1,,,,P100160_WR,WR,1,54.4,59.2,,,2031,661,,,TB
REGULAR_SEASON,,16,69.4,63.5,,,P100323_OT,OT,1,,69.5,,,2031,1051,,,TB
REGULAR_SEASON,,4,51.9,52.8,,,P100916_OT,OT,0,,59.2,,,2031,259,,,TB
