assists,batted_passes,big_time_throws,blitz_snaps,broken_tackles,clean_att,competition_type,completions,contested_catches,contested_targets,coverage_snaps,deep_att,deep_comp,deep_targets,drops,drops_by_receivers,explosive_runs,fg_att,fg_att_30_39,fg_att_40_49,fg_att_50p,fg_att_u30,fg_made,fg_made_30_39,fg_made_40_49,fg_made_50p,fg_made_u30,first_downs,forced_fumbles,forced_incompletions,fumbles,fumbles_lost,games,gross_yards,gw_att,hits_allowed,hurries,hurries_allowed,inside_10,inside_20,int,kickoffs,longest,longest_fg,missed_tackles,missed_tackles_forced,net_yards,pass_att,pass_block_efficiency,pass_block_snaps,pass_breakups,pass_rush_snaps,pass_rush_win_rate,pass_td,pass_yd,passer_rating_allowed,penalties,play_action_att,player_id,position,pressure_att,pressure_comp,pressure_yd,pressures,pressures_allowed,punts,qb_hits,rec,rec_allowed,rec_td,rec_yd,return_yards_allowed,routes,run_block_losses,run_block_snaps,run_block_wins,run_stops,rush_att,rush_td,rush_yd,sack_yards,sacks,sacks_allowed,sacks_taken,scrambles,season,snaps,solo,starts,tackles,targets,td_allowed,team_id,tfl,throwaways,touchbacks,turnover_worthy_plays,week,xp_att,xp_made,yac,yards_after_contact,yards_allowed,yards_before_contact,yards_per_cov_snap
,,,,,,PLAYOFFS,,,,,,,,,,,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,,,,,,1.0,,0.0,,,,,,,3.0,,48.0,,,,,,,,,,,,,,,CAR_K_01,K,,,,,,,,,,,,,,,,,,,,,,,,,,2030,6.0,,,,,,MIA,,,1.0,,,2.0,2.0,,,,,
,,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,252.0,,,,,0.0,1.0,,,58.0,,,,220.0,,,,,,,,,,,,CIN_P_01,P,,,,,,5.0,,,,,,32.0,,,,,,,,,,,,,,2030,5.0,,,,,,MIA,,,0.0,,,,,,,,,
,,4.0,,,50.0,PLAYOFFS,44.0,,,,11.0,5.0,,,2.0,,,,,,,,,,,,20.0,,,0.0,0.0,2.0,,,,,,,,2.0,,,,,,,67.0,,,,,,6.0,533.0,,,22.0,DET_QB_01,QB,17.0,7.0,62.0,,,,,,,,,,,,,,,7.0,,9.0,29.0,,,5.0,4.0,2030,128.0,,2.0,,,,CLE,,4.0,,4.0,,,,,,,,
,,,,1.0,,PLAYOFFS,,3.0,5.0,,,,6.0,6.0,,3.0,,,,,,,,,,,12.0,,,0.0,,2.0,,,,,,,,,,,,,0.0,,,,19.0,,,,,,,,,P101072_RB,RB,,,,,2.0,,,28.0,,,355.0,,21.0,,5.0,,,38.0,2.0,179.0,,,,,,2030,61.0,,,,44.0,,CLE,,,,,,,,156.0,76.0,,104.0,
,,,,0.0,,PLAYOFFS,,0.0,3.0,,,,0.0,1.0,,2.0,,,,,,,,,,,8.0,,,0.0,,2.0,,,,,,,,,,,,,0.0,,,,7.0,,,,,,,,,P100990_RB,RB,,,,,2.0,,,14.0,,,177.0,,10.0,,2.0,,,19.0,,89.0,,,,,,2030,32.0,,,,22.0,,CLE,,,,,,,,89.0,39.0,,50.0,
,,,,,,PLAYOFFS,,1.0,5.0,,,,2.0,2.0,,,,,,,,,,,,,7.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,CLE_WR_02,WR,,,,,,,,12.0,,,168.0,,66.0,,22.0,,,,,,,,,,,2030,78.0,,,,24.0,,CLE,,,,,,,,69.0,,,,
,,,,,,PLAYOFFS,,1.0,2.0,,,,4.0,2.0,,,,,,,,,,,,,4.0,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,JAX_WR_02,WR,,,,,,,,10.0,,1.0,131.0,,74.0,,25.0,,,,,,,,,,,2030,87.0,,,,18.0,,CLE,,,,,,,,49.0,,,,
,,,,,,PLAYOFFS,,0.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,3.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,CLE_WR_06,WR,,,,,,,,7.0,,2.0,88.0,,66.0,,22.0,,,,,,,,,,,2030,78.0,,,,12.0,,CLE,,,,,,,,48.0,,,,
,,,,,,PLAYOFFS,,1.0,2.0,,,,2.0,0.0,,,,,,,,,,,,,0.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,P100365_WR,WR,,,,,,,,2.0,,,39.0,,69.0,,24.0,,,,,,,,,,,2030,81.0,,,,5.0,,CLE,,,,,,,,17.0,,,,
,,,,,,PLAYOFFS,,0.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,3.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,P100701_TE,TE,,,,,,,,7.0,,,103.0,,71.0,,25.0,,,,,,,,,,,2030,84.0,,,,14.0,,CLE,,,,,,,,31.0,,,,
,,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,,0.0,,,,,,,,,,,200.0,74.0,,,,,,,1.0,,CLE_OT_02,OT,,,,,0.0,,,,,,,,,3.0,60.0,26.0,,,,,,,0.0,,,2030,134.0,,2.0,,,,CLE,,,,,,,,,,,,
,,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,2.0,,,,,,,,,,,191.0,68.0,,,,,,,0.0,,SEA_OT_04,OT,,,,,3.0,,,,,,,,,3.0,55.0,21.0,,,,,,,0.0,,,2030,123.0,,2.0,,,,CLE,,,,,,,,,,,,
,,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,175.9,73.0,,,,,,,1.0,,TEN_OG_01,OG,,,,,4.0,,,,,,,,,8.0,59.0,25.0,,,,,,,2.0,,,2030,132.0,,2.0,,,,CLE,,,,,,,,,,,,
,,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,,2.0,,,,,,,,,,,184.6,71.0,,,,,,,1.0,,CLE_OG_02,OG,,,,,3.0,,,,,,,,,5.0,58.0,26.0,,,,,,,1.0,,,2030,129.0,,2.0,,,,CLE,,,,,,,,,,,,
,,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,5.0,,,,,,,,,,,164.0,72.0,,,,,,,0.0,,CIN_C_01,C,,,,,8.0,,,,,,,,,6.0,59.0,21.0,,,,,,,2.0,,,2030,131.0,,2.0,,,,CLE,,,,,,,,,,,,
4.0,0.0,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.0,,,,3.0,,,,,,,,1.0,,,,,,,54.0,0.31,,,,2.0,,CLE_EDGE_01,EDGE,,,,7.0,,,3.0,,,,,,,,,,6.0,,,,,2.0,,,,2030,96.0,2.0,,6.0,,,CLE,1.0,,,,,,,,,,,
3.0,1.0,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.0,,,,2.0,,,,,,,,1.0,,,,,,,46.0,0.23,,,,0.0,,P100018_EDGE,EDGE,,,,3.0,,,1.0,,,,,,,,,,2.0,,,,,0.0,,,,2030,81.0,4.0,,7.0,,,CLE,1.0,,,,,,,,,,,
3.0,1.0,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.0,,,,3.0,,,,,,,,0.0,,,,,,,46.0,0.4,,,,0.0,,P100146_EDGE,EDGE,,,,4.0,,,1.0,,,,,,,,,,4.0,,,,,0.0,,,,2030,81.0,2.0,,5.0,,,CLE,1.0,,,,,,,,,,,
0.0,0.0,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.0,,,,2.0,,,,,,,,0.0,,,,,,,53.0,0.16,,,,0.0,,MIA_EDGE_04,EDGE,,,,3.0,,,1.0,,,,,,,,,,3.0,,,,,0.0,,,,2030,93.0,0.0,,0.0,,,CLE,0.0,,,,,,,,,,,
4.0,1.0,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.0,,,,4.0,,,,,,,,1.0,,,,,,,42.0,0.31,,,,0.0,,P100324_DT,DT,,,,6.0,,,1.0,,,,,,,,,,6.0,,,,,1.0,,,,2030,75.0,3.0,,7.0,,,CLE,2.0,,,,,,,,,,,
4.0,0.0,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.0,,,,1.0,,,,,,,,0.0,,,,,,,36.0,0.21,,,,0.0,,CLE_DT_02,DT,,,,2.0,,,1.0,,,,,,,,,,2.0,,,,,0.0,,,,2030,64.0,4.0,,8.0,,,CLE,2.0,,,,,,,,,,,
3.0,0.0,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.0,,,,5.0,,,,,,,,0.0,,,,,,,43.0,0.37,,,,1.0,,P100975_DT,DT,,,,6.0,,,0.0,,,,,,,,,,6.0,,,,,1.0,,,,2030,75.0,3.0,,6.0,,,CLE,0.0,,,,,,,,,,,
,,,11.0,,,PLAYOFFS,,,,64.0,,,,,,,,,,,,,,,,,,,3.0,,,2.0,,,,,,,,0.0,,,,0.0,,,,,,2.0,,,,,215.6,0.0,,CIN_LB_02,LB,,,,1.0,,,,,7.0,,,,,,,,2.0,,,,,1.0,,,,2030,84.0,8.0,,12.0,9.0,1.0,CLE,0.0,,,,,,,,,60.0,,1.89
,,,12.0,,,PLAYOFFS,,,,68.0,,,,,,,,,,,,,,,,,,,3.0,,,2.0,,,,,,,,0.0,,,,2.0,,,,,,2.0,,,,,230.5,0.0,,CLE_LB_02,LB,,,,1.0,,,,,4.0,,,,,,,,1.0,,,,,0.0,,,,2030,89.0,7.0,,10.0,6.0,1.0,CLE,3.0,,,,,,,,,58.0,,1.75
,,,11.0,,,PLAYOFFS,,,,68.0,,,,,,,,,,,,,,,,,,,4.0,,,2.0,,,,,,,,0.0,,,,0.0,,,,,,3.0,,,,,201.5,1.0,,NYJ_LB_02,LB,,,,1.0,,,,,9.0,,,,,,,,2.0,,,,,0.0,,,,2030,88.0,9.0,,14.0,12.0,0.0,CLE,1.0,,,,,,,,,99.0,,2.9
,,,,,,PLAYOFFS,,,,73.0,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,0.0,,,,1.0,,,,,,1.0,,,,,178.2,0.0,,P100700_CB,CB,,,,,,,,,7.0,,,,,,,,1.0,,,,,,,,,2030,95.0,8.0,,12.0,12.0,1.0,CLE,,,,,,,,,,56.0,,1.42
,,,,,,PLAYOFFS,,,,80.0,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,0.0,,,,1.0,,,,,,1.0,,,,,234.6,0.0,,TEN_CB_07,CB,,,,,,,,,5.0,,,,,,,,0.0,,,,,,,,,2030,103.0,10.0,,14.0,7.0,1.0,CLE,,,,,,,,,,60.0,,1.51
,,,,,,PLAYOFFS,,,,78.0,,,,,,,,,,,,,,,,,,,0.0,,,2.0,,,,,,,,0.0,,,,2.0,,,,,,0.0,,,,,275.4,0.0,,P100729_CB,CB,,,,,,,,,7.0,,,,,,,,2.0,,,,,,,,,2030,102.0,4.0,,6.0,10.0,2.0,CLE,,,,,,,,,,85.0,,2.18
,,,,,,PLAYOFFS,,,,72.0,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,0.0,,,,1.0,,,,,,0.0,,,,,261.2,1.0,,NE_CB_02,CB,,,,,,,,,7.0,,,,,,,,0.0,,,,,,,,,2030,94.0,6.0,,10.0,8.0,1.0,CLE,,,,,,,,,,82.0,,2.27
,,,,,,PLAYOFFS,,,,83.0,,,,,,,,,,,,,,,,,,,0.0,,,2.0,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,127.8,1.0,,P100142_S,S,,,,,,,,,5.0,,,,,,,,2.0,,,,,,,,,2030,108.0,6.0,,10.0,13.0,0.0,CLE,,,,,,,,,,55.0,,1.32
,,,,,,PLAYOFFS,,,,83.0,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,0.0,,,,2.0,,,,,,1.0,,,,,207.7,1.0,,LAR_S_01,S,,,,,,,,,7.0,,,,,,,,0.0,,,,,,,,,2030,108.0,7.0,,11.0,12.0,1.0,CLE,,,,,,,,,,103.0,,2.48
,,,,,,PLAYOFFS,,,,71.0,,,,,,,,,,,,,,,,,,,0.0,,,2.0,,,,,,,,0.0,,,,1.0,,,,,,0.0,,,,,150.9,2.0,,SF_S_07,S,,,,,,,,,4.0,,,,,,,,0.0,,,,,,,,,2030,93.0,3.0,,6.0,8.0,0.0,CLE,,,,,,,,,,52.0,,1.46
,,,,,,PLAYOFFS,,,,,,,,,,,5.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,,,,,,2.0,,0.0,,,,,,,8.0,,71.0,,,,,,,,,,,,,,,CLE_K_01,K,,,,,,,,,,,,,,,,,,,,,,,,,,2030,12.0,,,,,,CLE,,,3.0,,,4.0,3.0,,,,,
,,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,275.0,,,,,2.0,2.0,,,106.0,,,,251.0,,,,,,,,,,,,TEN_P_01,P,,,,,,6.0,,,,,,24.0,,,,,,,,,,,,,,2030,10.0,,,,,,CLE,,,1.0,,,,,,,,,
,,6.0,,,47.0,PLAYOFFS,55.0,,,,6.0,4.0,,,3.0,,,,,,,,,,,,22.0,,,0.0,0.0,2.0,,,,,,,,0.0,,,,,,,67.0,,,,,,8.0,564.0,,,14.0,DEN_QB_01,QB,20.0,9.0,80.0,,,,,,,,,,,,,,,5.0,,3.0,36.0,,,7.0,3.0,2030,130.0,,2.0,,,,DEN,,4.0,,0.0,,,,,,,,
,,,,3.0,,PLAYOFFS,,5.0,14.0,,,,7.0,2.0,,1.0,,,,,,,,,,,24.0,,,0.0,,2.0,,,,,,,,,,,,,3.0,,,,12.0,,,,,,,,,DET_RB_02,RB,,,,,1.0,,,55.0,,,564.0,,27.0,,7.0,,,55.0,2.0,264.0,,,,,,2030,81.0,,,,67.0,,DEN,,,,,,,,251.0,144.0,,120.0,
,,,,,,PLAYOFFS,,4.0,7.0,,,,1.0,1.0,,,,,,,,,,,,,7.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,CAR_WR_06,WR,,,,,,,,15.0,,1.0,167.0,,78.0,,26.0,,,,,,,,,,,2030,92.0,,,,22.0,,DEN,,,,,,,,66.0,,,,
,,,,,,PLAYOFFS,,3.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,7.0,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,ATL_WR_06,WR,,,,,,,,12.0,,1.0,131.0,,66.0,,22.0,,,,,,,,,,,2030,79.0,,,,17.0,,DEN,,,,,,,,42.0,,,,
,,,,,,PLAYOFFS,,1.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,3.0,,,,,2.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,PIT_WR_07,WR,,,,,,,,8.0,,2.0,88.0,,67.0,,23.0,,,,,,,,,,,2030,79.0,,,,11.0,,DEN,,,,,,,,35.0,,,,
,,,,,,PLAYOFFS,,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,0.0,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,LAR_WR_06,WR,,,,,,,,3.0,,,38.0,,74.0,,25.0,,,,,,,,,,,2030,87.0,,,,5.0,,DEN,,,,,,,,12.0,,,,
,,,,,,PLAYOFFS,,0.0,2.0,,,,3.0,1.0,,,,,,,,,,,,,3.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,SF_TE_01,TE,,,,,,,,10.0,,,103.0,,65.0,,22.0,,,,,,,,,,,2030,77.0,,,,13.0,,DEN,,,,,,,,44.0,,,,
,,,,,,PLAYOFFS,,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,LAR_TE_02,TE,,,,,,,,2.0,,,31.0,,64.0,,21.0,,,,,,,,,,,2030,76.0,,,,3.0,,DEN,,,,,,,,12.0,,,,
,,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,,3.0,,,,,,,,,,,182.9,81.0,,,,,,,0.0,,DAL_OT_02,OT,,,,,4.0,,,,,,,,,4.0,64.0,31.0,,,,,,,1.0,,,2030,145.0,,2.0,,,,DEN,,,,,,,,,,,,
,,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,,3.0,,,,,,,,,,,191.2,70.0,,,,,,,1.0,,GB_OT_01,OT,,,,,3.0,,,,,,,,,3.0,57.0,25.0,,,,,,,0.0,,,2030,127.0,,2.0,,,,DEN,,,,,,,,,,,,
,,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,,1.0,,,,,,,,,,,197.4,77.0,,,,,,,1.0,,JAX_OG_01,OG,,,,,1.0,,,,,,,,,5.0,62.0,31.0,,,,,,,0.0,,,2030,139.0,,2.0,,,,DEN,,,,,,,,,,,,
,,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,,9.0,,,,,,,,,,,176.9,79.0,,,,,,,1.0,,DEN_OG_01,OG,,,,,9.0,,,,,,,,,8.0,64.0,22.0,,,,,,,0.0,,,2030,143.0,,2.0,,,,DEN,,,,,,,,,,,,
,,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,0.0,,,,,,,,,,,180.9,74.0,,,,,,,1.0,,LV_C_01,C,,,,,2.0,,,,,,,,,8.0,60.0,28.0,,,,,,,2.0,,,2030,134.0,,2.0,,,,DEN,,,,,,,,,,,,
3.0,0.0,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.0,,,,2.0,,,,,,,,0.0,,,,,,,54.0,0.22,,,,1.0,,SEA_EDGE_02,EDGE,,,,4.0,,,2.0,,,,,,,,,,4.0,,,,,1.0,,,,2030,96.0,2.0,,5.0,,,DEN,0.0,,,,,,,,,,,
4.0,0.0,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.0,,,,0.0,,,,,,,,1.0,,,,,,,44.0,0.23,,,,0.0,,LV_EDGE_01,EDGE,,,,2.0,,,1.0,,,,,,,,,,5.0,,,,,3.0,,,,2030,77.0,3.0,,7.0,,,DEN,1.0,,,,,,,,,,,
2.0,0.0,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.0,,,,4.0,,,,,,,,0.0,,,,,,,49.0,0.34,,,,0.0,,NYG_EDGE_02,EDGE,,,,4.0,,,0.0,,,,,,,,,,5.0,,,,,0.0,,,,2030,87.0,2.0,,4.0,,,DEN,1.0,,,,,,,,,,,
3.0,0.0,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.0,,,,3.0,,,,,,,,0.0,,,,,,,50.0,0.22,,,,0.0,,P100114_EDGE,EDGE,,,,5.0,,,2.0,,,,,,,,,,2.0,,,,,0.0,,,,2030,88.0,2.0,,5.0,,,DEN,0.0,,,,,,,,,,,
5.0,0.0,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.0,,,,0.0,,,,,,,,2.0,,,,,,,46.0,0.17,,,,1.0,,P100826_DT,DT,,,,2.0,,,2.0,,,,,,,,,,3.0,,,,,0.0,,,,2030,81.0,4.0,,9.0,,,DEN,2.0,,,,,,,,,,,
3.0,0.0,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.0,,,,4.0,,,,,,,,0.0,,,,,,,42.0,0.27,,,,1.0,,P100820_DT,DT,,,,5.0,,,1.0,,,,,,,,,,2.0,,,,,0.0,,,,2030,75.0,2.0,,5.0,,,DEN,3.0,,,,,,,,,,,
3.0,0.0,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.0,,,,4.0,,,,,,,,1.0,,,,,,,47.0,0.41,,,,0.0,,P101141_DT,DT,,,,6.0,,,2.0,,,,,,,,,,4.0,,,,,0.0,,,,2030,83.0,4.0,,7.0,,,DEN,0.0,,,,,,,,,,,
,,,11.0,,,PLAYOFFS,,,,66.0,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,1.0,,,,0.0,,,,,,1.0,,,,,146.2,0.0,,LV_LB_01,LB,,,,0.0,,,,,5.0,,,,,,,,0.0,,,,,0.0,,,,2030,87.0,3.0,,5.0,7.0,0.0,DEN,0.0,,,,,,,,,60.0,,1.82
,,,15.0,,,PLAYOFFS,,,,62.0,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,0.0,,,,0.0,,,,,,1.0,,,,,183.3,2.0,,TB_LB_01,LB,,,,2.0,,,,,7.0,,,,,,,,0.0,,,,,0.0,,,,2030,82.0,9.0,,13.0,12.0,2.0,DEN,2.0,,,,,,,,,61.0,,1.97
,,,15.0,,,PLAYOFFS,,,,68.0,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,0.0,,,,0.0,,,,,,1.0,,,,,193.0,0.0,,DET_LB_06,LB,,,,2.0,,,,,6.0,,,,,,,,1.0,,,,,1.0,,,,2030,88.0,10.0,,15.0,9.0,1.0,DEN,2.0,,,,,,,,,60.0,,1.78
,,,,,,PLAYOFFS,,,,80.0,,,,,,,,,,,,,,,,,,,0.0,,,2.0,,,,,,,,2.0,,,,0.0,,,,,,0.0,,,,,72.3,0.0,,DEN_CB_03,CB,,,,,,,,,4.0,,,,,,,,0.0,,,,,,,,,2030,103.0,4.0,,6.0,7.0,0.0,DEN,,,,,,,,,,37.0,,0.9
,,,,,,PLAYOFFS,,,,71.0,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,169.6,2.0,,P100366_CB,CB,,,,,,,,,8.0,,,,,,,,1.0,,,,,,,,,2030,93.0,3.0,,6.0,13.0,0.0,DEN,,,,,,,,,,88.0,,2.48
,,,,,,PLAYOFFS,,,,79.0,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,0.0,,,,1.0,,,,,,1.0,,,,,158.4,0.0,,NO_CB_02,CB,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,2030,102.0,4.0,,8.0,1.0,0.0,DEN,,,,,,,,,,15.0,,0.41
,,,,,,PLAYOFFS,,,,79.0,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,0.0,,,,1.0,,,,,,0.0,,,,,205.9,1.0,,NYG_CB_01,CB,,,,,,,,,4.0,,,,,,,,3.0,,,,,,,,,2030,102.0,6.0,,10.0,6.0,0.0,DEN,,,,,,,,,,55.0,,1.35
,,,,,,PLAYOFFS,,,,86.0,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,0.0,,,,2.0,,,,,,2.0,,,,,197.9,0.0,,BUF_S_02,S,,,,,,,,,6.0,,,,,,,,3.0,,,,,,,,,2030,111.0,9.0,,14.0,9.0,1.0,DEN,,,,,,,,,,81.0,,2.02
,,,,,,PLAYOFFS,,,,78.0,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,0.0,,,,1.0,,,,,,0.0,,,,,208.1,0.0,,ARI_S_02,S,,,,,,,,,12.0,,,,,,,,2.0,,,,,,,,,2030,101.0,2.0,,5.0,15.0,0.0,DEN,,,,,,,,,,138.0,,3.67
,,,,,,PLAYOFFS,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,,,,,,2.0,,0.0,,,,,,,6.0,,81.0,,,,,,,,,,,,,,,NYJ_K_01,K,,,,,,,,,,,,,,,,,,,,,,,,,,2030,12.0,,,,,,DEN,,,4.0,,,2.0,1.0,,,,,
,,,,,,PLAYOFFS,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,435.0,,,,,4.0,5.0,,,107.0,,,,403.0,,,,,,,,,,,,P100081_P,P,,,,,,9.0,,,,,,32.0,,,,,,,,,,,,,,2030,10.0,,,,,,DEN,,,0.0,,,,,,,,,
,,4.0,,,25.0,PLAYOFFS,27.0,,,,5.0,4.0,,,0.0,,,,,,,,,,,,13.0,,,1.0,0.0,1.0,,,,,,,,0.0,,,,,,,35.0,,,,,,2.0,270.0,,,4.0,GB_QB_01,QB,10.0,5.0,53.0,,,,,,,,,,,,,,,3.0,,-3.0,6.0,,,1.0,2.0,2030,63.0,,1.0,,,,GB,,2.0,,2.0,,,,,,,,
,,,,2.0,,PLAYOFFS,,0.0,1.0,,,,1.0,0.0,,1.0,,,,,,,,,,,7.0,,,0.0,,1.0,,,,,,,,,,,,,0.0,,,,2.0,,,,,,,,,CHI_RB_03,RB,,,,,0.0,,,15.0,,,156.0,,10.0,,3.0,,,15.0,1.0,66.0,,,,,,2030,30.0,,,,20.0,,GB,,,,,,,,61.0,29.0,,37.0,
,,,,2.0,,PLAYOFFS,,2.0,2.0,,,,2.0,0.0,,0.0,,,,,,,,,,,3.0,,,0.0,,1.0,,,,,,,,,,,,,0.0,,,,5.0,,,,,,,,,P100831_RB,RB,,,,,1.0,,,7.0,,,78.0,,6.0,,1.0,,,7.0,,33.0,,,,,,2030,18.0,,,,10.0,,GB,,,,,,,,26.0,13.0,,20.0,
,,,,1.0,,PLAYOFFS,,0.0,0.0,,,,0.0,1.0,,0.0,,,,,,,,,,,1.0,,,0.0,,1.0,,,,,,,,,,,,,1.0,,,,10.0,,,,,,,,,P100790_RB,RB,,,,,1.0,,,3.0,,,35.0,,4.0,,1.0,,,3.0,,14.0,,,,,,2030,14.0,,,,4.0,,GB,,,,,,,,7.0,7.0,,7.0,
,,,,,,PLAYOFFS,,0.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,NYJ_WR_02,WR,,,,,,,,8.0,,1.0,80.0,,38.0,,13.0,,,,,,,,,,,2030,45.0,,,,11.0,,GB,,,,,,,,22.0,,,,
,,,,,,PLAYOFFS,,1.0,4.0,,,,1.0,3.0,,,,,,,,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,LV_WR_01,WR,,,,,,,,6.0,,1.0,63.0,,31.0,,11.0,,,,,,,,,,,2030,37.0,,,,9.0,,GB,,,,,,,,24.0,,,,
,,,,,,PLAYOFFS,,0.0,2.0,,,,0.0,0.0,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,P100331_WR,WR,,,,,,,,4.0,,,42.0,,36.0,,12.0,,,,,,,,,,,2030,42.0,,,,6.0,,GB,,,,,,,,11.0,,,,
,,,,,,PLAYOFFS,,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,FA_WR_005,WR,,,,,,,,1.0,,,18.0,,32.0,,11.0,,,,,,,,,,,2030,38.0,,,,2.0,,GB,,,,,,,,9.0,,,,
,,,,,,PLAYOFFS,,0.0,1.0,,,,1.0,0.0,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,CAR_TE_01,TE,,,,,,,,4.0,,,49.0,,32.0,,11.0,,,,,,,,,,,2030,38.0,,,,7.0,,GB,,,,,,,,17.0,,,,
,,,,,,PLAYOFFS,,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,PHI_TE_06,TE,,,,,,,,1.0,,,15.0,,30.0,,10.0,,,,,,,,,,,2030,36.0,,,,2.0,,GB,,,,,,,,5.0,,,,
