assists,batted_passes,big_time_throws,blitz_snaps,broken_tackles,clean_att,competition_type,completions,contested_catches,contested_targets,coverage_snaps,deep_att,deep_comp,deep_targets,display_name,drops,drops_by_receivers,explosive_runs,fg_att,fg_att_30_39,fg_att_40_49,fg_att_50p,fg_att_u30,fg_made,fg_made_30_39,fg_made_40_49,fg_made_50p,fg_made_u30,first_downs,forced_fumbles,forced_incompletions,fumbles,fumbles_lost,games,gross_yards,gw_att,hits_allowed,hurries,hurries_allowed,inside_10,inside_20,int,kickoffs,longest,longest_fg,missed_tackles,missed_tackles_forced,net_yards,pass_att,pass_block_efficiency,pass_block_snaps,pass_breakups,pass_rush_snaps,pass_rush_win_rate,pass_td,pass_yd,passer_rating_allowed,penalties,play_action_att,player_id,position,pressure_att,pressure_comp,pressure_yd,pressures,pressures_allowed,punts,qb_hits,rec,rec_allowed,rec_td,rec_yd,retired,return_yards_allowed,routes,run_block_losses,run_block_snaps,run_block_wins,run_stops,rush_att,rush_td,rush_yd,sack_yards,sacks,sacks_allowed,sacks_taken,scrambles,seasons_played,snaps,solo,starts,tackles,targets,td_allowed,tfl,throwaways,touchbacks,turnover_worthy_plays,week,xp_att,xp_made,yac,yards_after_contact,yards_allowed,yards_before_contact,yards_per_cov_snap
,,,,,,PLAYOFFS,,4.0,5.0,,,,5.0,Lucius Cavanaugh,0.0,,,,,,,,,,,,,11.0,,,,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,ATL_WR_03,WR,,,,,,,,24.0,,2.0,292.0,1,,152.0,,51.0,,,,,,,,,,,0,180.0,,,,40.0,,,,,,78.0,,,114.0,,,,
,,,,,,PLAYOFFS,,1.0,2.0,,,,1.0,Emeka Casillas,0.0,,,,,,,,,,,,,3.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,ATL_WR_02,WR,,,,,,,,9.0,,,95.0,1,,67.0,,23.0,,,,,,,,,,,0,79.0,,,,17.0,,,,,,38.0,,,34.0,,,,
,,,,,,PLAYOFFS,,1.0,5.0,,,,1.0,Asa Vaitai,2.0,,,,,,,,,,,,,7.0,,,,,5.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,ATL_WR_05,WR,,,,,,,,21.0,,,251.0,1,,191.0,,65.0,,,,,,,,,,,0,225.0,,,,35.0,,,,,,97.0,,,101.0,,,,
,,,,,,PLAYOFFS,,1.0,4.0,,,,14.0,Shaquille Doughty,6.0,,,,,,,,,,,,,11.0,,,,,8.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,ATL_TE_01,TE,,,,,,,,31.0,,,391.0,0,,272.0,,92.0,,,,,,,,,,,0,320.0,,,,53.0,,,,,,158.0,,,159.0,,,,
,,,,,,PLAYOFFS,,0.0,0.0,,,,1.0,Parker Hickenbotham,1.0,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,ATL_TE_03,TE,,,,,,,,1.0,,,11.0,1,,36.0,,12.0,,,,,,,,,,,0,42.0,,,,2.0,,,,,,19.0,,,5.0,,,,
,,,,,,PLAYOFFS,,,,,,,,Wallace Corrigan,,,,,,,,,,,,,,,,,,,3.0,,,2.0,,1.0,,,,,,,,,,,285.6,110.0,,,,,,,0.0,,ATL_OT_01,OT,,,,,3.0,,,,,,,0,,,10.0,89.0,37.0,,,,,,,1.0,,,0,199.0,,3.0,,,,,,,,58.0,,,,,,,
,,,,,,PLAYOFFS,,,,,,,,Lamont Slocum,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,0.0,,,,,,,,,,,86.8,34.0,,,,,,,2.0,,ATL_OT_02,OT,,,,,2.0,,,,,,,1,,,2.0,27.0,12.0,,,,,,,1.0,,,0,61.0,,1.0,,,,,,,,19.0,,,,,,,
,,,,,,PLAYOFFS,,,,,,,,Judah Brinkley,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,1.0,,,,,,,,,,,96.8,31.0,,,,,,,0.0,,ATL_OG_02,OG,,,,,1.0,,,,,,,1,,,0.0,26.0,13.0,,,,,,,0.0,,,0,57.0,,1.0,,,,,,,,19.0,,,,,,,
,,,,,,PLAYOFFS,,,,,,,,Ramsey Ravenel,,,,,,,,,,,,,,,,,,,9.0,,,4.0,,4.0,,,,,,,,,,,866.2,313.0,,,,,,,6.0,,ATL_OG_04,OG,,,,,9.0,,,,,,,0,,,21.0,256.0,103.0,,,,,,,1.0,,,0,569.0,,9.0,,,,,,,,178.0,,,,,,,
,,,,,,PLAYOFFS,,,,,,,,Grady Mastrangelo,,,,,,,,,,,,,,,,,,,2.0,,,0.0,,3.0,,,,,,,,,,,191.6,72.0,,,,,,,3.0,,ATL_C_02,C,,,,,3.0,,,,,,,0,,,4.0,58.0,27.0,,,,,,,0.0,,,0,130.0,,2.0,,,,,,,,39.0,,,,,,,
4.0,0.0,,,,,PLAYOFFS,,,,,,,,Barrett Zapatero,,,,,,,,,,,,,,,0.0,,,,3.0,,,,5.0,,,,,,,,0.0,,,,,,,76.0,0.58,,,,0.0,,ATL_EDGE_01,EDGE,,,,9.0,,,3.0,,,,,1,,,,,,6.0,,,,,1.0,,,,0,134.0,2.0,,6.0,,,1.0,,,,57.0,,,,,,,
2.0,0.0,,,,,PLAYOFFS,,,,,,,,Flynn Hemsley,,,,,,,,,,,,,,,0.0,,,,1.0,,,,3.0,,,,,,,,0.0,,,,,,,29.0,0.2,,,,1.0,,ATL_EDGE_02,EDGE,,,,4.0,,,0.0,,,,,1,,,,,,2.0,,,,,1.0,,,,0,51.0,1.0,,3.0,,,0.0,,,,19.0,,,,,,,
10.0,2.0,,,,,PLAYOFFS,,,,,,,,Kendrick Egbuna,,,,,,,,,,,,,,,1.0,,,,5.0,,,,10.0,,,,,,,,3.0,,,,,,,132.0,0.65,,,,1.0,,ATL_EDGE_04,EDGE,,,,12.0,,,1.0,,,,,1,,,,,,4.0,,,,,1.0,,,,0,232.0,7.0,,17.0,,,0.0,,,,98.0,,,,,,,
1.0,0.0,,,,,PLAYOFFS,,,,,,,,Buck Herrera,,,,,,,,,,,,,,,0.0,,,,1.0,,,,0.0,,,,,,,,0.0,,,,,,,23.0,0.12,,,,1.0,,ATL_EDGE_03,EDGE,,,,1.0,,,1.0,,,,,1,,,,,,0.0,,,,,0.0,,,,0,40.0,1.0,,2.0,,,2.0,,,,19.0,,,,,,,
1.0,0.0,,,,,PLAYOFFS,,,,,,,,Briggs Butterworth,,,,,,,,,,,,,,,0.0,,,,1.0,,,,1.0,,,,,,,,0.0,,,,,,,23.0,0.12,,,,0.0,,ATL_DT_02,DT,,,,1.0,,,0.0,,,,,1,,,,,,1.0,,,,,0.0,,,,0,40.0,1.0,,2.0,,,1.0,,,,19.0,,,,,,,
13.0,1.0,,,,,PLAYOFFS,,,,,,,,Patton Honeycutt,,,,,,,,,,,,,,,2.0,,,,9.0,,,,14.0,,,,,,,,0.0,,,,,,,190.0,1.65,,,,1.0,,ATL_DT_01,DT,,,,23.0,,,4.0,,,,,0,,,,,,19.0,,,,,5.0,,,,0,336.0,9.0,,22.0,,,5.0,,,,178.0,,,,,,,
5.0,0.0,,,,,PLAYOFFS,,,,,,,,Whitaker Gerhardt,,,,,,,,,,,,,,,0.0,,,,4.0,,,,8.0,,,,,,,,0.0,,,,,,,89.0,0.61,,,,1.0,,ATL_DT_04,DT,,,,13.0,,,2.0,,,,,0,,,,,,11.0,,,,,3.0,,,,0,156.0,4.0,,9.0,,,3.0,,,,77.0,,,,,,,
,,,7.0,,,PLAYOFFS,,,,40.0,,,,Benoit Killebrew,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,0.0,,,,0.0,,,,,,1.0,,,,,100.0,0.0,,ATL_LB_01,LB,,,,1.0,,,,,1.0,,,1,,,,,,0.0,,,,,0.0,,,,0,52.0,1.0,,2.0,1.0,0.0,0.0,,,,19.0,,,,,8.0,,0.2
,,,13.0,,,PLAYOFFS,,,,109.0,,,,Diallo Duckworth,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,0.0,,,,1.0,,,,,,0.0,,,,,358.3,1.0,,ATL_LB_02,LB,,,,1.0,,,,,10.0,,,1,,,,,,4.0,,,,,0.0,,,,0,141.0,13.0,,19.0,12.0,2.0,5.0,,,,57.0,,,,,96.0,,2.56
,,,4.0,,,PLAYOFFS,,,,31.0,,,,Jomari Debose,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,0.0,,,,1.0,,,,,,1.0,,,,,39.6,0.0,,ATL_LB_04,LB,,,,0.0,,,,,1.0,,,0,,,,,,1.0,,,,,0.0,,,,0,41.0,5.0,,7.0,6.0,0.0,0.0,,,,19.0,,,,,0.0,,0.0
,,,,,,PLAYOFFS,,,,73.0,,,,Remy Hitchens,,,,,,,,,,,,,,,,3.0,,,2.0,,,,,,,,0.0,,,,1.0,,,,,,1.0,,,,,218.0,0.0,,ATL_CB_03,CB,,,,,,,,,6.0,,,1,,,,,,0.0,,,,,,,,,0,95.0,5.0,,9.0,8.0,2.0,,,,,39.0,,,,,58.0,,1.61
,,,,,,PLAYOFFS,,,,195.0,,,,Tate Rowlett,,,,,,,,,,,,,,,,4.0,,,5.0,,,,,,,,1.0,,,,3.0,,,,,,3.0,,,,,407.0,1.0,,ATL_CB_02,CB,,,,,,,,,11.0,,,0,,,,,,1.0,,,,,,,,,0,253.0,14.0,,22.0,16.0,1.0,,,,,96.0,,,,,119.0,,3.02
,,,,,,PLAYOFFS,,,,34.0,,,,Reginald Fraley,,,,,,,,,,,,,,,,0.0,,,1.0,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,106.9,0.0,,ATL_CB_01,CB,,,,,,,,,4.0,,,1,,,,,,1.0,,,,,,,,,0,44.0,2.0,,4.0,6.0,0.0,,,,,19.0,,,,,71.0,,2.09
,,,,,,PLAYOFFS,,,,74.0,,,,Tucker Guilford,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,0.0,,,,0.0,,,,,,1.0,,,,,239.6,0.0,,ATL_CB_05,CB,,,,,,,,,7.0,,,0,,,,,,1.0,,,,,,,,,0,96.0,2.0,,3.0,8.0,2.0,,,,,38.0,,,,,66.0,,1.79
,,,,,,PLAYOFFS,,,,81.0,,,,Porter Sherfield,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,0.0,,,,1.0,,,,,,0.0,,,,,214.5,1.0,,ATL_S_01,S,,,,,,,,,5.0,,,1,,,,,,1.0,,,,,,,,,0,104.0,3.0,,6.0,7.0,2.0,,,,,38.0,,,,,39.0,,0.97
,,,,,,PLAYOFFS,,,,37.0,,,,Remy Radcliffe,,,,,,,,,,,,,,,,0.0,,,1.0,,,,,,,,0.0,,,,1.0,,,,,,0.0,,,,,104.9,2.0,,ATL_S_02,S,,,,,,,,,5.0,,,1,,,,,,1.0,,,,,,,,,0,48.0,2.0,,3.0,6.0,0.0,,,,,19.0,,,,,55.0,,1.49
,,,,,,PLAYOFFS,,,,351.0,,,,Lonnie Bowersox,,,,,,,,,,,,,,,,4.0,,,9.0,,,,,,,,1.0,,,,4.0,,,,,,1.0,,,,,801.8,1.0,,ATL_S_03,S,,,,,,,,,19.0,,,0,,,,,,7.0,,,,,,,,,0,456.0,25.0,,42.0,29.0,2.0,,,,,178.0,,,,,225.0,,5.91
,,,,,,PLAYOFFS,,,,,,,,Terrell Merriweather,,,,13.0,0.0,2.0,6.0,3.0,11.0,0.0,1.0,3.0,3.0,,,,,,8.0,,0.0,,,,,,,30.0,,242.0,,,,,,,,,,,,,,,ATL_K_01,K,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,48.0,,,,,,,,18.0,,159.0,12.0,11.0,,,,,
,,,,,,PLAYOFFS,,,,,,,,Murphy Grantham,,,,,,,,,,,,,,,,,,,3.0,703.0,,,,,2.0,5.0,,,157.0,,,,623.0,,,,,,,,,,,,ATL_P_01,P,,,,,,15.0,,,,,,0,80.0,,,,,,,,,,,,,,0,15.0,,,,,,,,1.0,,57.0,,,,,,,
,,11.0,,,86.0,PLAYOFFS,84.0,,,,12.0,3.0,,Hamza Boateng,,5.0,,,,,,,,,,,,39.0,,,0.0,0.0,4.0,,,,,,,,2.0,,,,,,,129.0,,,,,,8.0,940.0,,,35.0,PHI_QB_01,QB,43.0,20.0,165.0,,,,,,,,,0,,,,,,,16.0,,46.0,49.0,,,9.0,9.0,0,230.0,,4.0,,,,,5.0,,6.0,78.0,,,,,,,
,,,,7.0,,PLAYOFFS,,9.0,15.0,,,,9.0,Micah Arceneaux,4.0,,5.0,,,,,,,,,,,31.0,,,0.0,,4.0,,,,,,,,,,,,,5.0,,,,20.0,,,,,,,,,PHI_RB_01,RB,,,,,2.0,,,67.0,,,633.0,1,,44.0,,11.0,,,78.0,6.0,290.0,,,,,,0,131.0,,,,96.0,,,,,,78.0,,,285.0,108.0,,182.0,
,,,,0.0,,PLAYOFFS,,1.0,3.0,,,,1.0,Augustus Hinkley,1.0,,0.0,,,,,,,,,,,5.0,,,0.0,,2.0,,,,,,,,,,,,,1.0,,,,10.0,,,,,,,,,PHI_RB_02,RB,,,,,1.0,,,12.0,,,111.0,1,,13.0,,3.0,,,17.0,,56.0,,,,,,0,39.0,,,,19.0,,,,,,39.0,,,51.0,19.0,,37.0,
,,,,,,PLAYOFFS,,9.0,17.0,,,,18.0,Mekhi Trapasso,7.0,,,,,,,,,,,,,26.0,,,,,10.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,,PHI_WR_03,WR,,,,,,,,66.0,,3.0,773.0,0,,338.0,,115.0,,,,,,,,,,,0,398.0,,,,116.0,,,,,,203.0,,,357.0,,,,
,,,,,,PLAYOFFS,,3.0,4.0,,,,6.0,Osmond Polamalu,3.0,,,,,,,,,,,,,5.0,,,,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,PHI_WR_02,WR,,,,,,,,13.0,,1.0,141.0,0,,123.0,,42.0,,,,,,,,,,,0,145.0,,,,24.0,,,,,,58.0,,,78.0,,,,
,,,,,,PLAYOFFS,,3.0,3.0,,,,5.0,Malik Rainsberger,1.0,,,,,,,,,,,,,3.0,,,,,6.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,PHI_WR_01,WR,,,,,,,,12.0,,1.0,182.0,1,,227.0,,78.0,,,,,,,,,,,0,268.0,,,,25.0,,,,,,118.0,,,72.0,,,,
,,,,,,PLAYOFFS,,0.0,0.0,,,,1.0,Quentin Fontenot,0.0,,,,,,,,,,,,,0.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,PHI_WR_04,WR,,,,,,,,2.0,,,22.0,1,,73.0,,25.0,,,,,,,,,,,0,86.0,,,,4.0,,,,,,39.0,,,9.0,,,,
,,,,,,PLAYOFFS,,1.0,2.0,,,,1.0,Samir Dunleavy,0.0,,,,,,,,,,,,,3.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,PHI_TE_01,TE,,,,,,,,6.0,,,61.0,1,,66.0,,22.0,,,,,,,,,,,0,79.0,,,,11.0,,,,,,39.0,,,22.0,,,,
,,,,,,PLAYOFFS,,0.0,1.0,,,,0.0,Ford Bradshaw,0.0,,,,,,,,,,,,,0.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,PHI_TE_02,TE,,,,,,,,2.0,,,18.0,1,,62.0,,22.0,,,,,,,,,,,0,74.0,,,,2.0,,,,,,39.0,,,5.0,,,,
,,,,,,PLAYOFFS,,,,,,,,Barnes Beecham,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,4.0,,,,,,,,,,,185.5,69.0,,,,,,,1.0,,PHI_OT_02,OT,,,,,5.0,,,,,,,1,,,3.0,56.0,26.0,,,,,,,0.0,,,0,125.0,,2.0,,,,,,,,39.0,,,,,,,
,,,,,,PLAYOFFS,,,,,,,,Hudson Boykin,,,,,,,,,,,,,,,,,,,7.0,,,1.0,,6.0,,,,,,,,,,,660.2,250.0,,,,,,,4.0,,PHI_OT_01,OT,,,,,9.0,,,,,,,1,,,25.0,203.0,78.0,,,,,,,2.0,,,0,453.0,,7.0,,,,,,,,140.0,,,,,,,
,,,,,,PLAYOFFS,,,,,,,,Kolby Marlowe,,,,,,,,,,,,,,,,,,,6.0,,,5.0,,4.0,,,,,,,,,,,555.2,221.0,,,,,,,3.0,,PHI_OG_01,OG,,,,,11.0,,,,,,,0,,,13.0,179.0,76.0,,,,,,,2.0,,,0,400.0,,6.0,,,,,,,,121.0,,,,,,,
,,,,,,PLAYOFFS,,,,,,,,Gage Willingham,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,3.0,,,,,,,,,,,188.8,72.0,,,,,,,0.0,,PHI_OG_04,OG,,,,,4.0,,,,,,,1,,,4.0,58.0,26.0,,,,,,,0.0,,,0,130.0,,2.0,,,,,,,,39.0,,,,,,,
,,,,,,PLAYOFFS,,,,,,,,Cyrus Cardenas,,,,,,,,,,,,,,,,,,,2.0,,,3.0,,3.0,,,,,,,,,,,164.7,76.0,,,,,,,1.0,,PHI_C_01,C,,,,,8.0,,,,,,,0,,,10.0,61.0,24.0,,,,,,,2.0,,,0,137.0,,2.0,,,,,,,,39.0,,,,,,,
6.0,0.0,,,,,PLAYOFFS,,,,,,,,Lazaro Hurlburt,,,,,,,,,,,,,,,1.0,,,,4.0,,,,7.0,,,,,,,,0.0,,,,,,,104.0,0.65,,,,2.0,,PHI_EDGE_01,EDGE,,,,13.0,,,4.0,,,,,0,,,,,,12.0,,,,,3.0,,,,0,184.0,8.0,,14.0,,,4.0,,,,78.0,,,,,,,
2.0,0.0,,,,,PLAYOFFS,,,,,,,,Kason Ferrante,,,,,,,,,,,,,,,0.0,,,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,51.0,0.36,,,,0.0,,PHI_EDGE_05,EDGE,,,,3.0,,,1.0,,,,,1,,,,,,3.0,,,,,1.0,,,,0,90.0,2.0,,4.0,,,0.0,,,,39.0,,,,,,,
7.0,1.0,,,,,PLAYOFFS,,,,,,,,Giovanni Schaffner,,,,,,,,,,,,,,,0.0,,,,4.0,,,,8.0,,,,,,,,1.0,,,,,,,100.0,0.61,,,,0.0,,PHI_EDGE_03,EDGE,,,,12.0,,,3.0,,,,,0,,,,,,8.0,,,,,1.0,,,,0,176.0,4.0,,11.0,,,2.0,,,,77.0,,,,,,,
7.0,2.0,,,,,PLAYOFFS,,,,,,,,Ruben Knighton,,,,,,,,,,,,,,,1.0,,,,5.0,,,,5.0,,,,,,,,2.0,,,,,,,126.0,0.49,,,,1.0,,PHI_EDGE_04,EDGE,,,,9.0,,,2.0,,,,,0,,,,,,3.0,,,,,3.0,,,,0,222.0,4.0,,11.0,,,3.0,,,,99.0,,,,,,,
9.0,0.0,,,,,PLAYOFFS,,,,,,,,Lincoln Langford,,,,,,,,,,,,,,,0.0,,,,7.0,,,,8.0,,,,,,,,3.0,,,,,,,149.0,0.82,,,,2.0,,PHI_DT_01,DT,,,,14.0,,,2.0,,,,,1,,,,,,12.0,,,,,5.0,,,,0,262.0,6.0,,15.0,,,0.0,,,,141.0,,,,,,,
3.0,0.0,,,,,PLAYOFFS,,,,,,,,Roscoe Thackeray,,,,,,,,,,,,,,,0.0,,,,2.0,,,,0.0,,,,,,,,0.0,,,,,,,46.0,0.15,,,,0.0,,PHI_DT_02,DT,,,,2.0,,,1.0,,,,,1,,,,,,2.0,,,,,2.0,,,,0,80.0,2.0,,5.0,,,0.0,,,,39.0,,,,,,,
4.0,0.0,,,,,PLAYOFFS,,,,,,,,Zuri Farrow,,,,,,,,,,,,,,,0.0,,,,2.0,,,,1.0,,,,,,,,2.0,,,,,,,45.0,0.21,,,,0.0,,PHI_DT_05,DT,,,,2.0,,,0.0,,,,,0,,,,,,2.0,,,,,1.0,,,,0,79.0,2.0,,6.0,,,0.0,,,,39.0,,,,,,,
,,,53.0,,,PLAYOFFS,,,,238.0,,,,Harvey Denham,,,,,,,,,,,,,,,,5.0,,,7.0,,,,,,,,0.0,,,,2.0,,,,,,3.0,,,,,561.2,1.0,,PHI_LB_04,LB,,,,9.0,,,,,11.0,,,0,,,,,,2.0,,,,,2.0,,,,0,309.0,19.0,,32.0,28.0,2.0,1.0,,,,141.0,,,,,125.0,,3.5
,,,25.0,,,PLAYOFFS,,,,141.0,,,,Lonnie Bradshaw,,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,,,1.0,,,,2.0,,,,,,1.0,,,,,223.7,3.0,,PHI_LB_03,LB,,,,4.0,,,,,8.0,,,0,,,,,,3.0,,,,,0.0,,,,0,185.0,13.0,,23.0,14.0,0.0,3.0,,,,78.0,,,,,81.0,,2.37
,,,11.0,,,PLAYOFFS,,,,67.0,,,,Hector Fleener,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,1.0,,,,2.0,,,,,,2.0,,,,,218.3,1.0,,PHI_LB_05,LB,,,,2.0,,,,,8.0,,,1,,,,,,1.0,,,,,0.0,,,,0,88.0,12.0,,18.0,9.0,1.0,4.0,,,,39.0,,,,,94.0,,2.84
,,,,,,PLAYOFFS,,,,144.0,,,,Knox Derozan,,,,,,,,,,,,,,,,1.0,,,4.0,,,,,,,,1.0,,,,5.0,,,,,,1.0,,,,,237.9,1.0,,PHI_CB_01,CB,,,,,,,,,5.0,,,0,,,,,,1.0,,,,,,,,,0,186.0,10.0,,16.0,11.0,0.0,,,,,77.0,,,,,75.0,,2.06
,,,,,,PLAYOFFS,,,,78.0,,,,Tristan Fournette,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,0.0,,,,0.0,,,,,,2.0,,,,,165.9,0.0,,PHI_CB_02,CB,,,,,,,,,4.0,,,1,,,,,,2.0,,,,,,,,,0,102.0,6.0,,10.0,7.0,0.0,,,,,39.0,,,,,44.0,,1.13
,,,,,,PLAYOFFS,,,,81.0,,,,Dakari Yeboah,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,215.2,0.0,,PHI_CB_03,CB,,,,,,,,,7.0,,,1,,,,,,3.0,,,,,,,,,0,105.0,7.0,,11.0,9.0,1.0,,,,,39.0,,,,,62.0,,1.54
,,,,,,PLAYOFFS,,,,81.0,,,,Neville Marsalis,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,0.0,,,,0.0,,,,,,1.0,,,,,155.2,0.0,,PHI_CB_05,CB,,,,,,,,,4.0,,,1,,,,,,1.0,,,,,,,,,0,104.0,6.0,,10.0,8.0,0.0,,,,,39.0,,,,,61.0,,1.52
,,,,,,PLAYOFFS,,,,353.0,,,,Royce Vaitai,,,,,,,,,,,,,,,,2.0,,,9.0,,,,,,,,1.0,,,,5.0,,,,,,2.0,,,,,557.6,2.0,,PHI_S_02,S,,,,,,,,,8.0,,,0,,,,,,5.0,,,,,,,,,0,458.0,28.0,,44.0,24.0,2.0,,,,,179.0,,,,,97.0,,2.51
,,,,,,PLAYOFFS,,,,264.0,,,,Jamir Byrd,,,,,,,,,,,,,,,,6.0,,,7.0,,,,,,,,1.0,,,,3.0,,,,,,2.0,,,,,415.7,5.0,,PHI_S_01,S,,,,,,,,,11.0,,,1,,,,,,7.0,,,,,,,,,0,343.0,17.0,,29.0,24.0,0.0,,,,,138.0,,,,,76.0,,2.01
,,,,,,PLAYOFFS,,,,120.0,,,,Gaspard Cosgrove,,,,,,,,,,,,,,,,0.0,,,3.0,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,262.0,1.0,,PHI_S_03,S,,,,,,,,,8.0,,,1,,,,,,1.0,,,,,,,,,0,156.0,6.0,,10.0,11.0,0.0,,,,,59.0,,,,,92.0,,2.27
,,,,,,PLAYOFFS,,,,,,,,Darian Noteboom,,,,15.0,2.0,5.0,3.0,4.0,11.0,1.0,4.0,3.0,1.0,,,,,,8.0,,0.0,,,,,,,32.0,,308.0,,,,,,,,,,,,,,,PHI_K_01,K,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,48.0,,,,,,,,22.0,,157.0,13.0,11.0,,,,,
,,,,,,PLAYOFFS,,,,,,,,Zane Bainbridge,,,,,,,,,,,,,,,,,,,2.0,328.0,,,,,0.0,1.0,,,122.0,,,,296.0,,,,,,,,,,,,PHI_P_01,P,,,,,,7.0,,,,,,0,32.0,,,,,,,,,,,,,,0,10.0,,,,,,,,1.0,,39.0,,,,,,,
,,2.0,,,24.0,PLAYOFFS,15.0,,,,2.0,0.0,,Joaquin Camarillo,,0.0,,,,,,,,,,,,7.0,,,0.0,0.0,1.0,,,,,,,,2.0,,,,,,,30.0,,,,,,2.0,259.0,,,6.0,TB_QB_01,QB,6.0,2.0,15.0,,,,,,,,,0,,,,,,,4.0,,12.0,14.0,,,2.0,3.0,0,65.0,,1.0,,,,,3.0,,2.0,19.0,,,,,,,
,,,,7.0,,PLAYOFFS,,5.0,9.0,,,,4.0,Landry Dubois,3.0,,2.0,,,,,,,,,,,5.0,,,0.0,,4.0,,,,,,,,,,,,,3.0,,,,20.0,,,,,,,,,TB_RB_01,RB,,,,,2.0,,,16.0,,,255.0,1,,25.0,,6.0,,,23.0,1.0,131.0,,,,,,0,76.0,,,,28.0,,,,,,82.0,,,87.0,77.0,,54.0,
,,,,2.0,,PLAYOFFS,,1.0,4.0,,,,0.0,Rashad Amaechi,0.0,,0.0,,,,,,,,,,,2.0,,,0.0,,1.0,,,,,,,,,,,,,0.0,,,,5.0,,,,,,,,,TB_RB_02,RB,,,,,0.0,,,4.0,,,75.0,1,,5.0,,1.0,,,7.0,,42.0,,,,,,0,17.0,,,,8.0,,,,,,19.0,,,32.0,24.0,,18.0,
,,,,1.0,,PLAYOFFS,,0.0,0.0,,,,0.0,Vernon Ferrante,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,,1.0,,,,,,,,,,,,,0.0,,,,9.0,,,,,,,,,TB_RB_03,RB,,,,,3.0,,,1.0,,,33.0,1,,7.0,,2.0,,,3.0,,18.0,,,,,,0,21.0,,,,3.0,,,,,,19.0,,,12.0,9.0,,9.0,
,,,,,,PLAYOFFS,,0.0,2.0,,,,0.0,Clay Lessard,3.0,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,TB_WR_01,WR,,,,,,,,4.0,,1.0,77.0,1,,38.0,,13.0,,,,,,,,,,,0,45.0,,,,10.0,,,,,,19.0,,,50.0,,,,
,,,,,,PLAYOFFS,,1.0,3.0,,,,4.0,Xander Paddock,0.0,,,,,,,,,,,,,2.0,,,,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,TB_WR_02,WR,,,,,,,,8.0,,,135.0,0,,153.0,,53.0,,,,,,,,,,,0,179.0,,,,17.0,,,,,,76.0,,,51.0,,,,
,,,,,,PLAYOFFS,,1.0,2.0,,,,1.0,Landry McGlinchey,1.0,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,TB_WR_04,WR,,,,,,,,2.0,,1.0,40.0,1,,41.0,,14.0,,,,,,,,,,,0,48.0,,,,5.0,,,,,,19.0,,,7.0,,,,
,,,,,,PLAYOFFS,,0.0,0.0,,,,0.0,Vaughn Brinkley,1.0,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,TB_WR_06,WR,,,,,,,,1.0,,,18.0,0,,39.0,,13.0,,,,,,,,,,,0,46.0,,,,2.0,,,,,,19.0,,,4.0,,,,
,,,,,,PLAYOFFS,,1.0,1.0,,,,2.0,Lachlan Sutherland,1.0,,,,,,,,,,,,,2.0,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,TB_TE_01,TE,,,,,,,,6.0,,,111.0,1,,94.0,,31.0,,,,,,,,,,,0,111.0,,,,14.0,,,,,,58.0,,,47.0,,,,
